"origin_fips","dest_fips","num_migrants"
23,10,38
19,10,38
31,10,34
30,10,28
46,10,32
38,10,29
16,10,23
56,10,23
96,11,39830
97,11,38780
98,11,1050
11,11,428971
24,11,12683
51,11,7928
36,11,2346
6,11,2035
12,11,1198
42,11,1120
48,11,1221
25,11,1053
37,11,1000
17,11,798
57,11,1050
34,11,748
13,11,721
39,11,479
26,11,447
9,11,384
53,11,401
8,11,301
47,11,286
45,11,289
27,11,264
4,11,248
29,11,234
55,11,215
22,11,215
18,11,178
41,11,177
1,11,153
15,11,162
10,11,108
21,11,115
23,11,103
33,11,104
32,11,99
35,11,105
54,11,90
44,11,95
50,11,81
20,11,82
28,11,73
19,11,67
5,11,72
49,11,78
40,11,73
31,11,50
2,11,43
46,11,26
16,11,32
30,11,-1
56,11,-1
38,11,-1
96,12,583691
97,12,570106
98,12,13585
97,12,535180
12,12,14690291
36,12,62650
48,12,45417
13,12,38953
34,12,31494
42,12,27981
6,12,24367
39,12,23600
37,12,25119
51,12,25666
17,12,22985
25,12,17664
26,12,17791
24,12,15256
47,12,15117
9,12,14634
18,12,13248
1,12,12760
57,12,13585
45,12,11398
8,12,10316
29,12,8721
21,12,8791
55,12,7375
4,12,6393
27,12,6145
53,12,6324
22,12,6072
33,12,4458
32,12,4404
28,12,4683
23,12,3903
44,12,3892
20,12,4114
40,12,4188
54,12,3294
19,12,3230
5,12,3053
15,12,3253
10,12,2556
35,12,2488
41,12,2092
31,12,2220
50,12,1932
49,12,2365
11,12,1352
2,12,1589
38,12,1217
46,12,1039
30,12,919
16,12,850
56,12,778
96,13,267247
97,13,260621
98,13,6626
97,13,420742
13,13,7333098
12,13,39490
48,13,22546
1,13,16268
37,13,15479
36,13,15217
45,13,13677
6,13,13348
47,13,13238
51,13,10845
17,13,8747
39,13,6928
34,13,6958
42,13,6382
57,13,6626
24,13,5690
26,13,5097
22,13,4482
8,13,4115
18,13,3678
28,13,3737
53,13,3843
21,13,3472
25,13,2938
29,13,3321
4,13,3074
9,13,2564
55,13,2241
20,13,2618
27,13,1836
40,13,2049
15,13,2004
5,13,1690
32,13,1417
19,13,1002
11,13,736
49,13,1111
41,13,918
2,13,1043
54,13,835
35,13,849
10,13,776
31,13,745
33,13,553
23,13,537
44,13,583
38,13,524
16,13,365
30,13,260
50,13,259
56,13,274
46,13,262
96,15,52005
97,15,48594
98,15,3411
97,15,5733
15,15,1100778
6,15,9889
48,15,4104
53,15,3566
57,15,3411
12,15,2404
51,15,2621
36,15,1627
13,15,1989
8,15,1597
37,15,1696
4,15,1385
32,15,1244
41,15,1104
17,15,874
24,15,1122
42,15,652
45,15,860
2,15,756
47,15,808
49,15,730
34,15,542
39,15,520
29,15,679
20,15,825
26,15,521
25,15,452
9,15,516
55,15,399
40,15,557
1,15,566
27,15,336
21,15,467
22,15,445
18,15,292
35,15,288
16,15,285
28,15,204
30,15,156
19,15,161
5,15,177
11,15,135
33,15,123
44,15,193
31,15,125
23,15,124
56,15,95
38,15,80
10,15,84
50,15,71
54,15,67
46,15,81
96,16,60358
97,16,59527
98,16,831
97,16,42251
16,16,1276657
6,16,12229
53,16,8925
49,16,5592
41,16,4379
48,16,2899
4,16,2599
32,16,2487
8,16,2213
30,16,1918
56,16,1479
12,16,1098
38,16,1082
2,16,956
57,16,831
17,16,672
37,16,679
51,16,733
42,16,555
36,16,464
27,16,480
35,16,581
15,16,468
13,16,543
39,16,499
29,16,453
26,16,417
20,16,435
55,16,358
40,16,420
47,16,371
18,16,392
31,16,343
19,16,326
46,16,248
45,16,264
24,16,251
21,16,240
22,16,194
25,16,172
34,16,175
5,16,177
1,16,164
28,16,139
9,16,114
33,16,75
50,16,62
54,16,87
23,16,47
11,16,19
10,16,33
44,16,21
96,17,169018
97,17,165289
98,17,3729
97,17,266101
17,17,10471541
18,17,14077
6,17,12678
48,17,13131
55,17,11339
29,17,11426
12,17,10136
26,17,7129
19,17,7427
36,17,6323
39,17,5735
4,17,4228
13,17,4550
51,17,4213
27,17,3761
8,17,3586
42,17,3412
37,17,3761
47,17,3648
57,17,3729
25,17,2392
34,17,2901
53,17,2757
21,17,2702
24,17,1989
20,17,1872
32,17,1697
5,17,1514
45,17,1475
22,17,1327
40,17,1362
1,17,1313
9,17,1215
11,17,759
28,17,1254
31,17,1100
41,17,945
15,17,792
49,17,848
35,17,676
38,17,559
54,17,370
33,17,337
16,17,382
2,17,357
46,17,341
44,17,288
10,17,325
30,17,253
56,17,276
23,17,179
50,17,172
96,18,111854
97,18,110552
98,18,1302
97,18,183051
18,18,5215600
17,18,22300
21,18,9404
39,18,8849
26,18,7747
12,18,7240
48,18,6652
6,18,4934
47,18,3528
37,18,2847
13,18,2840
36,18,2540
51,18,2308
29,18,2213
4,18,1860
42,18,1899
8,18,1886
55,18,1955
45,18,1290
27,18,1218
24,18,1149
19,18,1197
53,18,1141
57,18,1302
1,18,1145
34,18,1085
20,18,1016
40,18,858
25,18,721
32,18,711
5,18,828
22,18,777
28,18,739
41,18,482
9,18,504
54,18,463
35,18,457
49,18,529
31,18,434
15,18,395
38,18,341
2,18,314
46,18,311
16,18,293
33,18,227
11,18,149
30,18,168
56,18,153
23,18,148
10,18,156
44,18,79
50,18,72
96,19,57748
97,19,57112
98,19,636
97,19,78017
19,19,2474263
17,19,9340
31,19,5832
27,19,3869
48,19,3633
29,19,3090
6,19,2841
55,19,2414
12,19,2006
8,19,1843
46,19,1814
4,19,1468
20,19,1418
37,19,1083
39,19,1040
18,19,1015
36,19,884
13,19,991
26,19,958
51,19,935
42,19,824
53,19,736
47,19,772
40,19,654
5,19,554
32,19,535
57,19,636
24,19,477
38,19,502
1,19,438
22,19,417
49,19,471
21,19,418
41,19,349
45,19,350
25,19,309
34,19,346
35,19,320
28,19,313
16,19,299
56,19,244
30,19,195
15,19,213
2,19,188
9,19,160
54,19,121
23,19,90
11,19,68
33,19,87
10,19,69
44,19,71
50,19,48
96,20,73832
97,20,71759
98,20,2073
97,20,66487
20,20,2278602
29,20,16765
48,20,7780
40,20,4724
6,20,4005
8,20,3610
12,20,2392
31,20,2211
17,20,1774
13,20,2019
57,20,2073
4,20,1626
19,20,1410
51,20,1751
37,20,1595
36,20,1332
53,20,1323
5,20,1194
47,20,1175
39,20,907
42,20,859
27,20,801
18,20,838
26,20,713
1,20,951
22,20,755
21,20,743
35,20,687
55,20,622
45,20,648
24,20,574
32,20,493
15,20,645
34,20,448
41,20,403
49,20,485
46,20,349
28,20,363
38,20,315
2,20,413
56,20,310
16,20,355
25,20,268
30,20,257
9,20,234
54,20,150
33,20,125
10,20,89
44,20,106
11,20,67
23,20,65
50,20,35
96,21,82814
97,21,81577
98,21,1237
97,21,118506
21,21,3214346
39,21,11095
18,21,9137
47,21,8614
12,21,5578
48,21,4918
17,21,3802
6,21,2940
13,21,3031
37,21,2686
26,21,2300
51,21,2238
36,21,1986
54,21,1725
42,21,1664
29,21,1619
1,21,1664
45,21,1367
8,21,1268
57,21,1237
4,21,1071
53,21,1110
24,21,864
55,21,835
20,21,883
34,21,739
22,21,736
28,21,758
5,21,640
40,21,624
25,21,489
27,21,476
19,21,467
32,21,434
15,21,496
9,21,356
2,21,377
49,21,351
41,21,289
31,21,264
35,21,233
38,21,182
23,21,149
16,21,177
33,21,136
30,21,134
10,21,131
46,21,131
56,21,117
11,21,96
44,21,104
50,21,96
96,22,75348
97,22,73573
98,22,1775
97,22,129216
22,22,3327016
48,22,20169
28,22,6769
12,22,4767
6,22,3805
13,22,3748
1,22,2544
36,22,2039
47,22,2082
5,22,2094
37,22,2026
51,22,1923
17,22,1550
57,22,1775
8,22,1422
39,22,1105
40,22,1307
29,22,1164
42,22,1042
53,22,1044
26,22,895
45,22,932
24,22,842
4,22,868
20,22,808
34,22,656
18,22,697
21,22,719
25,22,526
55,22,448
32,22,474
35,22,510
15,22,580
27,22,378
41,22,324
2,22,373
19,22,350
9,22,263
38,22,322
49,22,300
31,22,258
54,22,196
11,22,142
56,22,227
30,22,166
46,22,150
16,22,127
33,22,99
23,22,90
10,22,112
44,22,71
50,22,70
96,23,26552
97,23,26161
98,23,391
97,23,27392
23,23,1001930
25,23,4129
33,23,3584
12,23,2201
36,23,1833
9,23,1275
6,23,1161
42,23,911
51,23,853
48,23,928
37,23,734
50,23,639
34,23,565
8,23,568
24,23,496
13,23,466
44,23,374
39,23,368
57,23,391
45,23,370
4,23,387
53,23,340
17,23,290
47,23,319
26,23,246
41,23,204
55,23,188
49,23,166
21,23,204
18,23,175
29,23,139
2,23,132
35,23,134
27,23,105
11,23,119
1,23,142
20,23,127
40,23,123
22,23,127
32,23,118
15,23,145
30,23,108
19,23,86
54,23,73
10,23,77
16,23,84
5,23,76
31,23,74
56,23,67
38,23,61
28,23,44
46,23,26
96,24,145156
97,24,140187
98,24,4969
97,24,156550
24,24,4646940
51,24,24554
11,24,16599
42,24,11595
36,24,9556
12,24,8145
6,24,7136
34,24,6696
48,24,6663
37,24,6042
10,24,4304
13,24,4328
57,24,4969
54,24,2603
25,24,2232
39,24,2232
17,24,2225
45,24,1981
26,24,1378
53,24,1676
9,24,1446
47,24,1503
8,24,1553
4,24,1539
15,24,1433
18,24,964
29,24,933
1,24,838
22,24,733
55,24,666
21,24,732
27,24,628
20,24,718
32,24,570
40,24,608
44,24,507
35,24,553
41,24,427
49,24,497
28,24,464
19,24,388
5,24,401
33,24,317
23,24,319
2,24,378
31,24,323
50,24,181
16,24,176
38,24,138
30,24,136
46,24,88
56,24,85
96,25,105995
97,25,102987
98,25,3008
97,25,147683
25,25,5236875
36,25,12908
33,25,8545
12,25,9207
9,25,7618
6,25,8057
44,25,7022
34,25,4660
42,25,4237
48,25,4373
51,25,3094
17,25,2614
37,25,2616
23,25,2237
57,25,3008
24,25,2190
50,25,1570
13,25,2035
39,25,1784
8,25,1614
53,25,1462
26,25,1368
4,25,1241
11,25,978
45,25,1026
27,25,917
47,25,873
55,25,792
18,25,782
29,25,706
41,25,650
22,25,532
32,25,452
49,25,522
15,25,464
1,25,445
21,25,364
35,25,303
19,25,305
20,25,317
10,25,306
40,25,312
5,25,231
2,25,211
28,25,199
54,25,165
31,25,146
30,25,133
16,25,99
38,25,137
46,25,85
56,25,83
96,26,118993
97,26,116523
98,26,2470
97,26,263031
26,26,7647857
12,26,9881
17,26,9683
39,26,9796
48,26,9501
18,26,8296
6,26,7538
36,26,4426
55,26,4017
13,26,3680
37,26,3544
4,26,3361
47,26,3401
51,26,3137
8,26,2859
42,26,2885
57,26,2470
21,26,2195
53,26,1850
29,26,1865
27,26,1676
45,26,1641
24,26,1471
34,26,1489
25,26,1307
1,26,1406
32,26,1238
19,26,1224
20,26,1031
38,26,843
40,26,1002
41,26,847
22,26,842
5,26,862
49,26,856
9,26,700
28,26,637
15,26,579
2,26,536
35,26,538
31,26,508
56,26,481
11,26,313
54,26,449
30,26,385
16,26,339
46,26,289
33,26,271
23,26,240
10,26,254
50,26,204
44,26,150
96,27,87019
97,27,85706
98,27,1313
97,27,196180
27,27,4445585
55,27,11885
38,27,8240
6,27,5977
48,27,5598
17,27,5042
19,27,4856
12,27,3229
46,27,2974
8,27,2942
4,27,2637
36,27,2210
26,27,1914
53,27,1941
29,27,1754
39,27,1643
37,27,1597
13,27,1511
31,27,1491
42,27,1232
18,27,1277
57,27,1313
51,27,1211
20,27,1218
47,27,997
25,27,869
41,27,841
32,27,736
34,27,750
30,27,633
24,27,671
40,27,685
21,27,630
49,27,676
5,27,576
2,27,487
45,27,515
35,27,463
22,27,363
9,27,410
15,27,362
11,27,265
56,27,353
16,27,356
1,27,347
28,27,326
23,27,338
33,27,188
54,27,129
50,27,141
44,27,132
10,27,88
96,28,55933
97,28,55097
98,28,836
97,28,84372
28,28,2150262
47,28,9346
22,28,6936
48,28,6670
1,28,4772
12,28,3438
13,28,2599
6,28,1793
5,28,1797
17,28,1678
51,28,1300
37,28,1303
29,28,979
39,28,899
8,28,726
26,28,767
57,28,836
36,28,735
18,28,783
40,28,717
45,28,630
21,28,662
42,28,538
4,28,502
55,28,486
53,28,459
20,28,469
24,28,390
32,28,359
19,28,305
34,28,245
27,28,230
35,28,220
25,28,201
15,28,229
54,28,209
2,28,207
49,28,205
41,28,162
38,28,143
31,28,172
9,28,123
56,28,103
11,28,62
16,28,94
30,28,100
46,28,91
10,28,76
23,28,65
33,28,63
44,28,38
50,28,21
96,29,117954
97,29,116057
98,29,1897
97,29,186068
29,29,4517803
20,29,18941
17,29,13434
48,29,10382
6,29,6600
12,29,5169
5,29,5078
40,29,3909
19,29,3425
8,29,3425
47,29,2701
13,29,2689
4,29,2318
36,29,2173
18,29,2298
37,29,2424
39,29,2005
51,29,2140
31,29,1852
26,29,1708
53,29,1931
55,29,1713
57,29,1897
42,29,1623
21,29,1593
27,29,1457
22,29,1461
1,29,1083
45,29,1108
24,29,967
32,29,910
28,29,908
34,29,790
49,29,977
41,29,732
25,29,622
35,29,741
15,29,672
38,29,569
2,29,536
46,29,449
9,29,385
16,29,387
56,29,347
30,29,318
11,29,172
54,29,246
33,29,173
23,29,167
10,29,175
44,29,105
50,29,69
96,30,32025
97,30,31519
98,30,506
97,30,22849
30,30,779856
6,30,3658
53,30,3126
8,30,2072
38,30,1714
16,30,1727
48,30,1752
56,30,1427
41,30,1371
4,30,1302
27,30,784
12,30,825
49,30,958
32,30,787
2,30,633
17,30,510
36,30,453
26,30,453
46,30,520
42,30,452
51,30,464
37,30,452
57,30,506
39,30,416
55,30,394
13,30,449
35,30,396
29,30,383
47,30,302
40,30,360
18,30,298
19,30,258
31,30,280
20,30,251
15,30,218
24,30,200
25,30,143
34,30,159
1,30,232
45,30,177
22,30,185
21,30,146
28,30,155
50,30,101
9,30,96
33,30,92
5,30,135
23,30,101
54,30,75
11,30,30
10,30,35
44,30,12
96,31,40732
97,31,39987
98,31,745
97,31,49608
31,31,1535441
19,31,5659
8,31,3387
48,31,3272
6,31,3000
20,31,2563
29,31,1881
12,31,1546
46,31,1527
17,31,1231
27,31,1171
4,31,1177
56,31,762
40,31,755
57,31,745
51,31,738
13,31,618
37,31,697
36,31,550
53,31,596
55,31,558
39,31,517
26,31,474
47,31,515
18,31,444
42,31,469
32,31,429
5,31,426
49,31,503
38,31,408
24,31,348
41,31,304
35,31,289
21,31,255
22,31,315
45,31,277
15,31,281
30,31,250
34,31,264
25,31,213
28,31,195
1,31,221
16,31,194
2,31,183
9,31,119
23,31,68
54,31,84
44,31,85
33,31,64
11,31,36
10,31,46
50,31,23
96,32,115386
97,32,113418
98,32,1968
97,32,16857
32,32,2220611
6,32,43195
48,32,6438
4,32,6251
12,32,4325
49,32,4621
53,32,3767
17,32,3374
8,32,3330
36,32,2641
15,32,2931
41,32,2328
39,32,1729
57,32,1968
26,32,1624
51,32,1629
42,32,1400
13,32,1530
35,32,1512
16,32,1507
34,32,1287
37,32,1331
27,32,1028
29,32,1091
55,32,1035
18,32,998
24,32,876
47,32,883
25,32,678
40,32,870
2,32,757
30,32,752
20,32,766
22,32,711
56,32,670
45,32,569
19,32,574
38,32,549
31,32,512
21,32,471
5,32,455
9,32,397
28,32,413
1,32,414
46,32,316
33,32,184
11,32,125
44,32,135
23,32,113
10,32,122
54,32,129
50,32,75
96,33,39281
97,33,38810
98,33,471
97,33,26825
33,33,1065226
25,33,15087
23,33,2908
50,33,2198
12,33,2286
36,33,1999
9,33,1454
6,33,1254
48,33,963
42,33,824
37,33,881
51,33,855
34,33,806
44,33,630
8,33,531
24,33,453
57,33,471
4,33,437
13,33,422
39,33,387
17,33,355
53,33,325
45,33,340
47,33,275
26,33,261
41,33,186
55,33,194
27,33,160
18,33,167
29,33,171
11,33,112
49,33,176
32,33,143
21,33,167
15,33,139
35,33,117
40,33,99
20,33,106
2,33,107
1,33,102
22,33,92
5,33,92
54,33,74
19,33,65
30,33,64
16,33,59
10,33,80
56,33,43
38,33,37
31,33,50
46,33,34
28,33,43
96,34,149744
97,34,146052
98,34,3692
97,34,198247
34,34,7202765
36,34,55640
42,34,20805
12,34,10496
6,34,6691
48,34,5990
24,34,5386
51,34,4081
37,34,3851
25,34,3320
9,34,3191
57,34,3692
13,34,2975
17,34,2647
10,34,1821
39,34,1793
45,34,1355
4,34,1200
8,34,1078
26,34,1078
53,34,1098
47,34,957
11,34,525
27,34,714
18,34,655
32,34,580
29,34,630
44,34,528
55,34,573
33,34,451
22,34,448
15,34,451
1,34,486
21,34,473
20,34,381
41,34,353
23,34,295
49,34,363
50,34,238
54,34,286
5,34,317
40,34,297
19,34,250
2,34,284
28,34,231
35,34,158
31,34,184
38,34,155
30,34,92
16,34,84
56,34,58
46,34,59
96,35,54267
97,35,52612
98,35,1655
97,35,38109
35,35,1512509
48,35,13193
4,35,6008
6,35,5285
8,35,4309
12,35,1943
57,35,1655
40,35,1207
53,35,1167
32,35,1277
36,35,920
17,35,1027
51,35,1033
39,35,815
49,35,911
41,35,715
37,35,763
13,35,732
42,35,636
29,35,655
26,35,516
24,35,552
20,35,620
47,35,531
18,35,478
55,35,415
22,35,470
27,35,406
56,35,453
25,35,322
2,35,398
34,35,292
5,35,374
1,35,342
16,35,405
45,35,359
15,35,339
31,35,350
30,35,313
38,35,300
19,35,226
21,35,251
46,35,232
28,35,264
9,35,191
23,35,121
33,35,114
11,35,91
54,35,108
50,35,80
44,35,57
10,35,46
96,36,229862
97,36,222843
98,36,7019
97,36,414522
36,36,15171477
34,36,33188
12,36,24166
6,36,18950
42,36,16908
9,36,12397
25,36,10566
48,36,13251
51,36,8945
37,36,8949
24,36,7159
13,36,7037
17,36,5702
57,36,7019
39,36,4523
11,36,2723
45,36,3679
26,36,3035
53,36,3057
8,36,2967
4,36,2764
47,36,2392
50,36,1928
29,36,1848
27,36,1663
18,36,1727
44,36,1432
55,36,1449
33,36,1377
22,36,1408
41,36,1257
32,36,1299
21,36,1395
1,36,1525
23,36,1074
15,36,1264
10,36,971
20,36,1248
49,36,1027
40,36,1038
35,36,712
19,36,685
28,36,616
5,36,588
2,36,653
54,36,555
31,36,508
30,36,274
16,36,319
38,36,262
56,36,171
46,36,212
96,37,275974
97,37,269080
98,37,6894
97,37,286210
37,37,7361122
12,37,25719
51,37,26491
36,37,22335
45,37,21861
13,37,14810
6,37,14991
48,37,14913
42,37,11457
34,37,10834
39,37,9159
24,37,9268
47,37,7252
17,37,6469
57,37,6894
25,37,5189
26,37,5026
9,37,4373
8,37,4334
18,37,3460
4,37,3502
1,37,3574
53,37,3527
54,37,3010
21,37,3150
55,37,2579
29,37,2694
22,37,2319
27,37,2083
20,37,2198
15,37,1940
40,37,1744
33,37,1443
11,37,1167
28,37,1462
19,37,1296
32,37,1197
5,37,1322
23,37,1094
41,37,1047
49,37,1259
2,37,1198
10,37,999
50,37,810
35,37,943
44,37,905
31,37,679
16,37,545
30,37,438
38,37,420
56,37,285
46,37,310
96,38,27469
97,38,26694
98,38,775
97,38,17658
38,38,583100
27,38,5952
48,38,1530
6,38,1384
46,38,1326
30,38,1290
12,38,966
8,38,954
4,38,883
53,38,736
26,38,629
57,38,775
55,38,603
42,38,626
16,38,669
17,38,528
36,38,460
56,38,485
19,38,430
13,38,411
31,38,431
39,38,383
41,38,366
32,38,450
49,38,543
37,38,360
29,38,364
51,38,342
20,38,291
22,38,274
2,38,295
18,38,247
47,38,217
40,38,261
24,38,199
35,38,244
5,38,229
34,38,169
1,38,185
28,38,155
25,38,123
45,38,124
15,38,128
21,38,131
23,38,99
9,38,58
54,38,59
10,38,42
44,38,35
33,38,28
50,38,-1
11,38,-1
96,39,152942
97,39,150252
98,39,2690
97,39,285092
39,39,8953170
12,39,12436
21,39,10792
42,39,10188
48,39,10237
26,39,9104
18,39,8704
6,39,7517
36,39,6604
17,39,6380
37,39,6159
54,39,5815
51,39,5382
13,39,5210
47,39,4357
4,39,3014
45,39,2937
8,39,2737
24,39,2740
34,39,2600
57,39,2690
29,39,2131
25,39,1854
55,39,1755
53,39,1980
1,39,1736
27,39,1332
32,39,1328
22,39,1177
9,39,1129
40,39,1146
20,39,1101
19,39,983
5,39,997
49,39,974
28,39,817
41,39,693
35,39,686
15,39,643
11,39,413
31,39,550
33,39,514
38,39,457
2,39,491
10,39,379
30,39,341
23,39,332
46,39,316
16,39,341
44,39,287
56,39,239
50,39,217
96,40,79412
97,40,77603
98,40,1809
97,40,123321
40,40,2778628
48,40,20914
6,40,5570
20,40,5465
5,40,5502
29,40,3622
8,40,3150
12,40,2892
4,40,1720
17,40,1682
57,40,1809
13,40,1662
53,40,1641
37,40,1507
36,40,1268
22,40,1439
47,40,1304
51,40,1339
35,40,1219
39,40,1050
42,40,916
18,40,798
26,40,795
32,40,747
28,40,749
1,40,756
45,40,709
31,40,750
19,40,674
55,40,653
24,40,606
41,40,557
21,40,572
15,40,592
27,40,453
49,40,556
2,40,501
56,40,432
38,40,394
34,40,344
25,40,300
30,40,331
16,40,363
46,40,253
9,40,196
54,40,163
33,40,127
10,40,124
11,40,70
23,40,77
44,40,57
50,40,42
96,41,121561
97,41,120059
98,41,1502
97,41,108916
41,41,2961772
6,41,34143
53,41,20756
48,41,5628
4,41,5285
16,41,4674
8,41,3699
12,41,3010
32,41,3289
36,41,2405
17,41,2179
49,41,2476
15,41,2033
2,41,1901
30,41,1647
37,41,1698
51,41,1563
27,41,1422
42,41,1286
26,41,1248
25,41,1187
39,41,1310
55,41,1167
57,41,1502
13,41,1250
29,41,1165
35,41,1154
18,41,942
47,41,923
24,41,775
40,41,858
34,41,706
20,41,820
19,41,706
38,41,724
56,41,636
22,41,570
45,41,518
31,41,476
5,41,489
9,41,394
21,41,476
1,41,395
46,41,387
11,41,259
33,41,302
50,41,269
23,41,249
28,41,218
44,41,135
54,41,139
10,41,118
96,42,177230
97,42,174196
98,42,3034
97,42,232240
42,42,10022847
34,42,26690
36,42,27355
24,42,13563
12,42,12628
51,42,8514
6,42,7617
39,42,7369
48,42,8153
37,42,6670
10,42,5653
25,42,3630
13,42,4083
54,42,3106
17,42,3255
9,42,2547
