"origin_fips","dest_fips","num_migrants"
26,11,450
9,11,352
53,11,382
8,11,346
45,11,322
27,11,242
47,11,236
4,11,241
29,11,219
55,11,196
18,11,210
22,11,191
41,11,145
10,11,129
32,11,141
21,11,133
1,11,131
33,11,105
20,11,105
54,11,104
44,11,101
40,11,102
19,11,88
50,11,75
23,11,74
35,11,79
2,11,72
15,11,84
49,11,77
28,11,72
31,11,67
5,11,61
16,11,45
56,11,26
30,11,24
46,11,23
38,11,9
96,12,560040
97,12,541089
98,12,18951
12,12,14152056
36,12,56541
13,12,47184
48,12,32398
34,12,26252
6,12,24087
42,12,24253
37,12,26462
39,12,23025
51,12,22541
17,12,20667
26,12,18558
25,12,16347
57,12,18951
47,12,15562
1,12,14398
24,12,12665
18,12,12009
45,12,11975
9,12,11437
8,12,8487
29,12,8182
21,12,8094
55,12,7129
53,12,7367
4,12,6958
22,12,6350
27,12,6116
32,12,5336
28,12,5082
33,12,4161
23,12,3803
54,12,3510
44,12,3722
40,12,3861
5,12,3583
20,12,3638
35,12,3064
19,12,2934
41,12,2495
10,12,2321
15,12,2640
49,12,2928
2,12,2165
46,12,1740
56,12,1449
31,12,1887
50,12,1671
11,12,1301
16,12,1180
30,12,847
38,12,727
96,13,279698
97,13,272177
98,13,7521
13,13,7445935
12,13,50078
1,13,19470
48,13,17018
37,13,15917
45,13,15311
36,13,14333
47,13,14150
6,13,13146
51,13,10016
17,13,7920
39,13,7533
26,13,6402
57,13,7521
42,13,6161
34,13,6097
24,13,5215
22,13,4984
28,13,4411
21,13,4355
18,13,3947
53,13,3707
8,13,3519
29,13,3381
4,13,3107
25,13,2686
9,13,2292
55,13,2189
20,13,2380
27,13,1908
40,13,2072
5,13,1988
32,13,1530
15,13,1782
19,13,1106
41,13,1023
54,13,987
35,13,993
49,13,1233
2,13,1050
11,13,669
10,13,885
31,13,794
23,13,686
33,13,624
16,13,588
44,13,568
30,13,472
56,13,374
46,13,414
50,13,382
38,13,324
96,15,53540
97,15,49453
98,15,4087
15,15,1075878
6,15,10139
53,15,3933
57,15,4087
48,15,3636
12,15,2746
51,15,2310
32,15,1536
8,15,1626
4,15,1526
36,15,1429
41,15,1396
13,15,1657
37,15,1676
17,15,869
24,15,971
42,15,665
2,15,790
45,15,859
29,15,808
39,15,630
47,15,756
49,15,776
26,15,559
34,15,559
25,15,440
20,15,633
40,15,603
27,15,401
9,15,371
55,15,361
18,15,409
16,15,443
21,15,512
1,15,485
22,15,460
35,15,368
30,15,227
28,15,235
19,15,185
5,15,198
33,15,158
23,15,183
44,15,180
31,15,147
11,15,105
10,15,114
54,15,100
50,15,68
56,15,77
46,15,66
38,15,72
96,16,50955
97,16,50051
98,16,904
16,16,1236568
53,16,8587
6,16,7770
41,16,4542
49,16,4927
4,16,2435
32,16,2113
48,16,2050
30,16,1831
8,16,1582
12,16,1079
56,16,1097
2,16,1057
57,16,904
51,16,633
13,16,483
17,16,492
37,16,573
35,16,502
29,16,513
39,16,459
27,16,428
36,16,377
42,16,389
47,16,417
15,16,400
40,16,407
26,16,363
55,16,375
20,16,371
38,16,364
18,16,310
21,16,284
31,16,274
19,16,270
46,16,230
25,16,171
5,16,225
22,16,240
45,16,232
34,16,195
1,16,188
24,16,167
28,16,128
33,16,83
54,16,79
9,16,86
23,16,88
50,16,51
11,16,53
44,16,37
10,16,44
96,17,189745
97,17,185368
98,17,4377
17,17,10682155
18,17,17242
12,17,13309
6,17,13675
55,17,12593
29,17,11474
48,17,12089
26,17,8536
36,17,6965
19,17,7063
39,17,6112
13,17,6479
4,17,5246
27,17,4434
51,17,4237
57,17,4377
37,17,4354
47,17,4258
42,17,3550
8,17,3576
34,17,3349
21,17,3279
53,17,3061
25,17,2318
24,17,2143
32,17,2146
20,17,2028
5,17,1951
1,17,2126
28,17,1696
45,17,1526
9,17,1471
40,17,1544
22,17,1377
11,17,825
41,17,1146
31,17,1189
49,17,1056
35,17,847
15,17,891
2,17,468
16,17,522
46,17,454
54,17,410
10,17,406
30,17,333
33,17,321
38,17,290
44,17,277
56,17,289
23,17,253
50,17,184
96,18,116379
97,18,114876
98,18,1503
18,18,5269060
17,18,21350
21,18,10290
12,18,9163
39,18,8880
26,18,8416
48,18,5689
6,18,5216
47,18,3569
13,18,3371
36,18,2680
37,18,2990
29,18,2653
51,18,2438
4,18,2068
55,18,2205
42,18,2059
8,18,1538
57,18,1503
1,18,1545
45,18,1325
53,18,1338
27,18,1220
24,18,1081
34,18,1126
19,18,1098
32,18,869
40,18,902
22,18,830
20,18,958
5,18,889
25,18,657
28,18,740
41,18,554
49,18,609
9,18,493
35,18,439
15,18,486
54,18,442
31,18,431
2,18,339
16,18,272
11,18,154
46,18,219
56,18,199
30,18,184
33,18,161
38,18,153
23,18,171
10,18,131
44,18,146
50,18,140
96,19,59782
97,19,59089
98,19,693
19,19,2458641
17,19,9259
31,19,5687
27,19,4232
6,19,3431
48,19,3442
29,19,3244
55,19,2629
12,19,2312
8,19,1821
46,19,1738
4,19,1667
20,19,1504
13,19,1170
26,19,1188
18,19,1106
53,19,1032
37,19,1077
36,19,837
51,19,904
39,19,879
42,19,796
47,19,757
57,19,693
40,19,629
41,19,505
21,19,552
32,19,478
5,19,521
49,19,555
1,19,475
38,19,400
24,19,360
34,19,342
25,19,312
45,19,340
22,19,315
35,19,301
28,19,307
15,19,275
56,19,229
16,19,273
30,19,232
9,19,221
2,19,213
33,19,133
54,19,88
23,19,90
10,19,89
11,19,58
44,19,48
50,19,36
96,20,80043
97,20,77490
98,20,2553
20,20,2273639
29,20,17374
48,20,7895
40,20,4820
6,20,4425
12,20,3336
8,20,3532
31,20,2362
17,20,2159
57,20,2553
13,20,2272
4,20,1956
19,20,1438
51,20,1663
37,20,1600
36,20,1432
53,20,1486
5,20,1258
47,20,1261
39,20,1129
26,20,1016
27,20,937
18,20,988
1,20,1029
42,20,835
22,20,909
35,20,825
32,20,733
21,20,819
55,20,683
45,20,636
34,20,569
24,20,592
41,20,513
49,20,647
15,20,651
28,20,509
46,20,373
2,20,504
25,20,280
56,20,344
16,20,381
30,20,230
38,20,247
9,20,186
54,20,163
33,20,123
23,20,95
11,20,70
10,20,68
44,20,75
50,20,62
96,21,90105
97,21,88269
98,21,1836
21,21,3244052
39,21,11885
18,21,9949
47,21,9325
12,21,6874
48,21,4631
17,21,3888
13,21,3811
6,21,2950
26,21,3229
37,21,2956
51,21,2525
36,21,1982
29,21,1911
57,21,1836
1,21,1891
54,21,1639
42,21,1480
45,21,1638
53,21,1180
8,21,1138
4,21,1037
24,21,921
22,21,912
55,21,893
28,21,732
40,21,783
34,21,669
5,21,771
27,21,635
20,21,712
19,21,485
25,21,381
32,21,429
41,21,396
15,21,506
9,21,323
49,21,438
35,21,309
2,21,340
31,21,233
23,21,203
16,21,197
11,21,120
33,21,154
30,21,146
10,21,134
46,21,120
56,21,116
44,21,119
50,21,89
38,21,84
96,22,89378
97,22,87135
98,22,2243
22,22,3326865
48,22,21171
12,22,7002
28,22,8097
13,22,5593
6,22,4495
1,22,3210
5,22,2835
37,22,2984
47,22,2646
36,22,1950
51,22,2326
57,22,2243
17,22,1661
29,22,1534
8,22,1483
39,22,1327
26,22,1239
53,22,1220
40,22,1277
45,22,1234
42,22,1007
4,22,1186
18,22,1058
24,22,885
21,22,986
34,22,663
32,22,635
20,22,814
25,22,537
55,22,571
27,22,478
2,22,542
41,22,451
35,22,440
15,22,505
19,22,338
9,22,299
49,22,398
11,22,200
54,22,274
31,22,302
16,22,190
56,22,184
23,22,146
38,22,180
30,22,127
10,22,120
46,22,115
44,22,95
33,22,82
50,22,43
96,23,25404
97,23,24919
98,23,485
23,23,1011920
25,23,3376
33,23,3307
12,23,2917
36,23,1532
9,23,1109
6,23,1038
42,23,881
48,23,883
51,23,826
37,23,804
34,23,608
50,23,483
13,23,562
57,23,485
8,23,442
24,23,469
4,23,389
39,23,371
53,23,361
26,23,315
44,23,324
17,23,269
47,23,312
45,23,288
41,23,207
18,23,172
55,23,160
2,23,187
29,23,201
27,23,166
11,23,107
49,23,129
20,23,145
32,23,132
1,23,131
21,23,126
15,23,133
22,23,112
35,23,115
40,23,109
30,23,79
10,23,92
5,23,74
56,23,72
19,23,76
16,23,75
54,23,71
28,23,64
31,23,48
46,23,38
38,23,32
96,24,147909
97,24,142745
98,24,5164
24,24,4597056
51,24,22710
11,24,16752
42,24,12314
12,24,10162
36,24,8712
6,24,6875
37,24,6323
34,24,5769
48,24,6202
13,24,4998
57,24,5164
10,24,4229
54,24,2794
39,24,2650
17,24,2372
25,24,2115
45,24,2328
26,24,1911
47,24,1706
8,24,1731
53,24,1680
9,24,1435
4,24,1571
18,24,1019
29,24,1053
1,24,1039
15,24,1137
21,24,886
32,24,750
22,24,793
27,24,730
55,24,722
20,24,727
40,24,634
35,24,594
41,24,538
49,24,630
28,24,497
44,24,431
23,24,446
33,24,378
19,24,427
5,24,400
2,24,363
31,24,322
50,24,176
16,24,222
30,24,149
46,24,142
56,24,116
38,24,85
96,25,111669
97,25,108362
98,25,3307
25,25,5155990
36,25,13004
12,25,12766
33,25,9624
9,25,7767
6,25,7532
44,25,7174
34,25,4766
42,25,4133
48,25,3560
57,25,3307
51,25,3237
37,25,3094
23,25,2684
17,25,2412
13,25,2501
24,25,2151
39,25,1921
50,25,1604
8,25,1426
53,25,1451
26,25,1311
4,25,1308
11,25,900
45,25,1033
47,25,944
27,25,821
55,25,762
41,25,734
18,25,754
29,25,682
32,25,629
1,25,595
22,25,465
21,25,516
15,25,433
49,25,438
35,25,374
20,25,351
40,25,297
19,25,269
10,25,292
28,25,234
5,25,236
2,25,257
54,25,170
31,25,170
16,25,173
30,25,119
56,25,94
46,25,94
38,25,100
96,26,130146
97,26,127264
98,26,2882
26,26,7754876
12,26,14676
39,26,10496
17,26,9472
6,26,7750
18,26,8525
48,26,8062
36,26,4819
13,26,5105
47,26,4366
4,26,3996
37,26,4326
55,26,3853
51,26,3294
42,26,2922
8,26,2663
57,26,2882
21,26,2296
29,26,2153
53,26,2006
1,26,1946
45,26,1882
32,26,1605
34,26,1703
27,26,1698
24,26,1618
25,26,1225
22,26,1093
19,26,1102
40,26,975
5,26,1002
20,26,955
28,26,1005
41,26,801
9,26,741
35,26,639
49,26,793
2,26,630
15,26,618
56,26,522
11,26,362
31,26,519
54,26,451
38,26,413
30,26,354
16,26,360
46,26,341
33,26,298
23,26,282
44,26,198
10,26,205
50,26,148
96,27,82849
97,27,81566
98,27,1283
27,27,4363263
55,27,11313
38,27,5618
6,27,5707
17,27,5089
19,27,4506
12,27,4144
48,27,4765
4,27,2943
46,27,2621
8,27,2414
36,27,2035
26,27,2013
53,27,1817
13,27,1821
29,27,1668
39,27,1616
51,27,1405
18,27,1444
37,27,1398
31,27,1349
42,27,1231
57,27,1283
47,27,1003
32,27,871
20,27,981
41,27,846
25,27,821
34,27,879
30,27,646
24,27,713
40,27,668
5,27,653
2,27,578
49,27,631
21,27,600
9,27,491
35,27,452
45,27,466
16,27,445
15,27,387
1,27,430
22,27,348
56,27,358
28,27,356
11,27,207
23,27,196
33,27,167
50,27,131
54,27,119
44,27,95
10,27,111
96,28,65144
97,28,64067
98,28,1077
28,28,2192151
47,28,11052
22,28,7337
1,28,6433
12,28,4814
48,28,5436
13,28,4191
6,28,2257
5,28,2261
17,28,2129
37,28,1485
51,28,1434
29,28,1181
26,28,1008
39,28,962
57,28,1077
36,28,931
18,28,881
8,28,778
45,28,810
21,28,780
55,28,637
42,28,614
53,28,572
40,28,594
4,28,532
24,28,466
20,28,476
32,28,315
34,28,304
27,28,288
25,28,246
35,28,284
19,28,250
15,28,286
49,28,279
31,28,223
41,28,174
2,28,184
54,28,169
9,28,138
11,28,83
30,28,90
16,28,117
46,28,90
38,28,84
33,28,83
10,28,78
56,28,81
23,28,68
44,28,59
50,28,43
96,29,120065
97,29,117776
98,29,2289
29,29,4541279
20,29,17698
17,29,14385
48,29,8711
6,29,6571
12,29,5995
5,29,5533
19,29,3718
40,29,3754
8,29,2961
13,29,3148
47,29,2792
4,29,2461
18,29,2710
36,29,2259
37,29,2479
26,29,2101
39,29,2159
57,29,2289
51,29,2247
31,29,1924
53,29,2102
55,29,1732
21,29,1723
42,29,1467
27,29,1401
22,29,1440
1,29,1297
32,29,1036
28,29,1237
45,29,1047
34,29,894
24,29,860
41,29,804
49,29,983
15,29,866
35,29,708
25,29,599
2,29,640
46,29,466
9,29,410
16,29,485
56,29,376
30,29,293
38,29,263
11,29,167
54,29,214
33,29,204
23,29,134
10,29,138
50,29,96
44,29,88
96,30,31208
97,30,30612
98,30,596
30,30,767894
53,30,3396
6,30,3138
16,30,1853
8,30,1597
56,30,1654
41,30,1459
48,30,1531
4,30,1354
38,30,1246
12,30,983
49,30,1005
27,30,753
32,30,796
13,30,566
2,30,628
17,30,550
57,30,596
36,30,457
55,30,467
26,30,476
37,30,447
42,30,453
46,30,439
39,30,378
51,30,421
35,30,387
29,30,354
20,30,311
47,30,283
40,30,312
31,30,267
18,30,240
19,30,214
15,30,209
25,30,151
24,30,172
34,30,163
45,30,166
5,30,205
21,30,171
22,30,173
1,30,141
23,30,114
33,30,92
9,30,91
50,30,82
28,30,101
54,30,63
11,30,36
44,30,41
10,30,26
96,31,41322
97,31,40423
98,31,899
31,31,1499439
19,31,6005
8,31,2918
48,31,2996
6,31,2878
20,31,2392
12,31,1826
29,31,1856
46,31,1426
4,31,1391
17,31,1343
27,31,1053
57,31,899
13,31,815
53,31,746
56,31,733
40,31,809
51,31,766
36,31,577
55,31,555
39,31,557
47,31,538
37,31,578
32,31,548
26,31,535
18,31,493
49,31,523
41,31,391
42,31,374
5,31,427
35,31,418
1,31,452
24,31,296
22,31,327
16,31,361
38,31,275
21,31,300
34,31,221
45,31,232
28,31,231
30,31,201
2,31,193
25,31,162
15,31,205
9,31,123
33,31,63
54,31,80
23,31,60
11,31,38
44,31,54
10,31,49
50,31,33
96,32,112932
97,32,110716
98,32,2216
32,32,2134827
6,32,36506
12,32,7898
4,32,7004
48,32,5499
53,32,4428
49,32,5155
17,32,3021
36,32,2602
8,32,2988
41,32,2760
15,32,2099
57,32,2216
13,32,1805
26,32,1739
16,32,2133
39,32,1607
42,32,1354
51,32,1491
35,32,1368
37,32,1241
34,32,1031
29,32,1165
18,32,1064
55,32,1004
47,32,950
27,32,866
2,32,889
40,32,945
30,32,833
24,32,776
25,32,642
56,32,718
20,32,702
22,32,620
45,32,662
1,32,563
19,32,581
31,32,514
5,32,541
9,32,412
21,32,401
28,32,447
46,32,357
38,32,340
33,32,211
54,32,170
44,32,157
11,32,114
23,32,135
10,32,103
50,32,105
96,33,37034
97,33,36481
98,33,553
33,33,1073956
25,33,11419
12,33,3410
23,33,2913
50,33,2169
36,33,2008
6,33,1338
9,33,1214
48,33,1065
42,33,822
51,33,820
34,33,759
37,33,745
13,33,523
44,33,551
57,33,553
8,33,498
17,33,493
4,33,429
24,33,406
39,33,375
45,33,364
53,33,352
26,33,259
47,33,311
27,33,190
19,33,150
18,33,194
55,33,198
41,33,195
29,33,190
32,33,170
35,33,142
49,33,165
1,33,146
22,33,119
21,33,139
15,33,131
2,33,116
11,33,84
40,33,139
20,33,101
30,33,80
31,33,71
10,33,86
56,33,58
5,33,73
16,33,73
46,33,65
38,33,50
54,33,59
28,33,54
96,34,161959
97,34,156481
98,34,5478
34,34,7259031
36,34,53445
42,34,23051
12,34,16836
6,34,7131
57,34,5478
51,34,4771
37,34,4648
48,34,4780
25,34,3660
13,34,3982
24,34,3712
9,34,3471
17,34,2885
10,34,2107
39,34,2032
45,34,1742
4,34,1413
26,34,1324
8,34,1169
53,34,1180
47,34,1094
32,34,804
18,34,836
11,34,553
44,34,632
29,34,688
27,34,690
55,34,617
22,34,575
1,34,575
33,34,471
21,34,515
15,34,436
40,34,432
20,34,428
41,34,378
50,34,304
23,34,334
49,34,378
54,34,321
5,34,347
19,34,319
28,34,305
2,34,223
35,34,226
31,34,174
16,34,115
46,34,105
30,34,106
56,34,81
38,34,80
96,35,57204
97,35,55316
98,35,1888
35,35,1547279
48,35,12764
4,35,7358
6,35,5368
8,35,4301
12,35,2284
57,35,1888
53,35,1372
32,35,1482
17,35,1066
36,35,945
40,35,1134
51,35,1036
49,35,1153
13,35,885
37,35,833
41,35,738
39,35,733
42,35,647
26,35,636
29,35,695
20,35,719
47,35,613
27,35,451
2,35,540
22,35,514
25,35,384
24,35,532
18,35,463
55,35,395
34,35,392
5,35,420
16,35,459
56,35,397
1,35,395
45,35,352
30,35,315
15,35,298
21,35,312
31,35,295
19,35,271
46,35,211
28,35,230
9,35,166
33,35,110
23,35,105
38,35,143
11,35,95
54,35,119
50,35,73
10,35,84
44,35,33
96,36,276618
97,36,264501
98,36,12117
36,36,14998711
12,36,39186
34,36,40388
6,36,19106
42,36,21597
9,36,12979
25,36,11222
57,36,12117
48,36,11332
37,36,11041
13,36,10623
51,36,10037
24,36,6732
17,36,6173
39,36,5252
45,36,4734
26,36,4066
4,36,3585
53,36,3445
11,36,2425
8,36,3076
47,36,2919
29,36,2130
44,36,1759
50,36,1888
27,36,1819
32,36,1850
18,36,1968
55,36,1580
10,36,1518
33,36,1480
22,36,1617
41,36,1342
1,36,1744
21,36,1521
23,36,1151
15,36,1270
40,36,1306
49,36,1173
20,36,1201
35,36,780
19,36,759
5,36,800
2,36,760
28,36,696
54,36,584
31,36,496
16,36,497
30,36,310
56,36,199
46,36,189
38,36,196
96,37,261958
97,37,253961
98,37,7997
37,37,7307116
12,37,27926
51,37,24638
45,37,22203
36,37,19162
13,37,18228
6,37,12659
48,37,12347
42,37,9981
39,37,8691
34,37,8842
24,37,7851
57,37,7997
47,37,7164
26,37,5422
17,37,5466
25,37,4133
1,37,4010
4,37,3426
9,37,3347
8,37,3379
53,37,3486
18,37,3245
21,37,3102
29,37,2739
54,37,2427
22,37,2559
55,37,2069
20,37,2198
27,37,1681
40,37,1779
28,37,1670
15,37,1826
32,37,1348
11,37,1055
33,37,1270
41,37,1203
5,37,1316
19,37,1119
23,37,994
10,37,962
35,37,957
2,37,1097
49,37,1036
44,37,785
50,37,649
31,37,642
16,37,622
30,37,395
56,37,338
46,37,291
38,37,226
96,38,31739
97,38,30962
98,38,777
38,38,539483
27,38,6876
30,38,1629
46,38,1553
48,38,1578
6,38,1363
53,38,1361
8,38,1343
12,38,1040
4,38,1025
16,38,1152
55,38,881
26,38,741
56,38,740
57,38,777
41,38,588
49,38,818
17,38,540
13,38,533
32,38,477
31,38,454
29,38,421
19,38,433
40,38,358
39,38,335
37,38,352
51,38,370
36,38,277
22,38,337
18,38,328
2,38,298
42,38,263
47,38,312
20,38,248
35,38,282
24,38,178
45,38,184
28,38,184
5,38,202
21,38,167
1,38,168
34,38,118
15,38,124
25,38,58
23,38,54
9,38,45
54,38,50
10,38,33
11,38,21
33,38,30
44,38,31
50,38,9
96,39,156265
97,39,153145
98,39,3120
39,39,9049415
12,39,16449
21,39,11300
26,39,9746
42,39,8967
18,39,8867
48,39,8285
6,39,7143
36,39,6441
17,39,6113
37,39,6547
13,39,6204
54,39,5605
51,39,5182
47,39,4421
4,39,3309
45,39,2990
57,39,3120
8,39,2590
24,39,2590
34,39,2642
29,39,2240
53,39,2129
1,39,1995
25,39,1701
55,39,1838
32,39,1470
27,39,1268
40,39,1185
22,39,1205
9,39,1053
20,39,1094
19,39,959
5,39,947
28,39,911
41,39,730
35,39,765
49,39,929
15,39,662
31,39,558
11,39,376
2,39,518
33,39,442
23,39,333
10,39,377
56,39,326
46,39,288
30,39,288
16,39,364
50,39,269
44,39,260
38,39,274
96,40,90736
97,40,88465
98,40,2271
40,40,2744997
48,40,21924
6,40,6359
20,40,6352
5,40,6434
12,40,3970
29,40,4219
8,40,3149
13,40,2522
4,40,2123
57,40,2271
17,40,1792
37,40,1877
36,40,1437
22,40,1686
47,40,1603
53,40,1645
35,40,1508
51,40,1466
39,40,1123
26,40,1070
42,40,1092
32,40,1076
1,40,1083
18,40,1006
28,40,847
19,40,774
45,40,823
31,40,814
21,40,750
41,40,716
27,40,612
55,40,658
49,40,755
24,40,552
15,40,634
34,40,467
2,40,606
56,40,363
25,40,295
16,40,344
30,40,321
38,40,272
46,40,273
54,40,257
9,40,200
33,40,153
23,40,109
11,40,78
44,40,101
10,40,97
50,40,78
96,41,97621
97,41,96276
98,41,1345
41,41,2908142
6,41,23290
53,41,20015
4,41,4667
48,41,3951
16,41,4136
12,41,2670
8,41,2890
32,41,2963
36,41,1771
49,41,2075
17,41,1602
2,41,1617
30,41,1459
15,41,1529
57,41,1345
13,41,1232
37,41,1246
51,41,1191
26,41,1054
39,41,1060
27,41,1034
42,41,978
35,41,1056
29,41,1068
25,41,847
55,41,840
47,41,762
18,41,721
20,41,790
40,41,709
24,41,605
34,41,580
19,41,587
56,41,585
45,41,401
22,41,383
5,41,421
31,41,415
21,41,392
1,41,431
9,41,344
46,41,300
38,41,270
11,41,188
28,41,259
50,41,174
23,41,220
33,41,169
44,41,147
54,41,130
10,41,52
96,42,192681
97,42,187215
98,42,5466
42,42,10145647
34,42,27464
36,42,28224
12,42,17396
24,42,12646
51,42,8572
39,42,8292
6,42,7627
37,42,7273
48,42,7306
10,42,6254
57,42,5466
13,42,5135
25,42,3494
17,42,3641
54,42,3119
26,42,2849
45,42,2949
9,42,2766
4,42,2584
8,42,2338
47,42,2204
53,42,1866
18,42,1819
29,42,1566
11,42,940
21,42,1462
32,42,1181
27,42,1134
55,42,1182
22,42,1140
1,42,1150
40,42,952
41,42,733
44,42,668
49,42,893
33,42,746
23,42,651
20,42,774
5,42,772
35,42,649
19,42,636
15,42,602
28,42,654
2,42,556
50,42,420
16,42,433
56,42,395
31,42,367
46,42,250
30,42,261
38,42,230
96,44,23129
