"1","2","4","5","6","8","9","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","44","45","46","47","48","49","50","51","53","54","55","56"
703843.9115,114.5579,1718.3689,37705.9238,7331.7074,1008.1098,733.1707,183.2927,126.0137,36658.5371,193557.0757,343.6738,267.3018,10264.3904,5891.5506,2138.4147,1499.6674,5498.7806,146634.1482,252.0274,1099.7561,1374.6951,2291.1586,3360.3659,65985.3667,6998.448,171.8369,1221.9512,687.3476,252.0274,1649.6342,618.6128,3436.7378,7855.4008,374.9169,3665.8537,4399.0244,610.9756,2405.7165,206.2043,8459.6624,468.6461,123172.6845,47132.4048,549.8781,157.5172,2062.0427,1145.5793,687.3476,4124.0854,143.1974
16.0636,219321.1624,21.9049,10.0397,160.6356,18.7408,13.3863,3.3466,2.3426,58.413,34.0742,146.0324,11.8989,38.942,21.9049,10.709,10.0397,14.7249,16.0636,4.6852,20.0795,21.9049,29.2065,18.7408,10.0397,19.471,3.6812,6.6932,10.0397,4.6852,26.7726,7.3625,58.413,29.2065,2.5099,36.5081,13.3863,118.9893,38.942,3.6812,16.0636,3.0119,19.471,87.6194,10.0397,2.3426,26.7726,275.3753,6.6932,20.0795,2.0079
1081.8026,2077.0609,1181616.8827,741.8075,158252.2611,65645.3824,793.3219,198.3305,144.2403,4615.6909,2307.8455,5934.4598,5128.5455,2884.8068,1586.6438,824.2305,1888.2372,937.5622,1236.3458,288.4807,1298.1631,1586.6438,2163.6051,1153.9227,692.3536,2098.0413,5454.9075,1057.7625,20770.6093,288.4807,1875.1244,384025.4869,4327.2103,2163.6051,216.3605,2596.3262,3461.7682,12308.5092,2884.8068,234.3906,1081.8026,528.8813,1442.4034,13539.3601,83082.4371,144.2403,1875.1244,22565.6002,396.6609,1298.1631,4327.2103
15569.3056,133.0385,1571.901,581254.0751,6054.7299,6357.4664,315.3505,78.8376,66.2236,5449.257,3973.4165,283.8155,504.5608,5189.7685,2554.3392,3302.58,19461.632,1783.9829,7784.6528,110.3727,532.154,567.6309,908.2095,1986.7083,68115.7119,36328.3797,260.1642,2270.5237,608.176,110.3727,693.7711,567.6309,1362.3142,973.0816,283.8155,1419.0773,45410.4746,1032.0562,1009.1217,86.7214,567.6309,785.9505,14531.3519,40869.4272,946.0516,55.1863,780.4925,1571.901,189.2103,2838.1547,756.8412
19616.4307,94158.8672,1129906.4064,11769.8584,6026167.5007,276199.3438,13451.2667,3923.2861,2697.2592,67256.3337,43156.1475,376635.4688,175763.2188,47079.4336,29424.646,13731.5015,15693.1445,17654.7876,19616.4307,5394.5184,23539.7168,25221.1251,33628.1669,18495.4918,11769.8584,27463.0029,47079.4336,7846.5723,645660.8036,5394.5184,30265.3502,211857.4512,67256.3337,39232.8613,2942.4646,47079.4336,23539.7168,463551.3462,47079.4336,4413.6969,19616.4307,3678.0807,27463.0029,128398.4553,322830.4018,2697.2592,35309.5752,807076.0046,7846.5723,20176.9001,31386.2891
700.9397,1561.1838,16312.7779,832.6314,57094.7227,913515.5638,573.4961,143.374,95.5827,2616.8415,1529.3229,2497.8941,21410.521,2433.0138,1019.5486,3568.4202,36333.0054,637.2179,1090.3506,191.1654,892.105,1019.5486,1401.8794,5709.4723,693.8595,10705.2605,71368.4034,7136.8403,7685.8281,191.1654,1274.4358,81563.8896,2616.8415,1401.8794,3330.5255,1665.2627,11678.466,8564.2084,1784.2101,159.3045,700.9397,3806.3148,955.8268,16312.7779,122973.249,95.5827,1274.4358,15225.2594,286.748,1387.719,157010.4875
452.9062,77.1999,373.6476,283.0664,1976.318,305.7117,695663.9345,1482.2385,873.462,2173.9498,1111.6789,84.9199,84.9199,1941.0266,996.3937,242.6283,169.8398,528.3906,452.9062,30100.8433,7764.1064,119567.2387,2898.5997,815.2312,283.0664,485.2567,66.0488,145.577,169.8398,30100.8433,33816.9968,118.8879,63242.1759,1976.318,70.7666,2717.4372,220.7918,220.7918,16722.6907,30435.2971,988.159,77.8433,566.1328,1494.5905,169.8398,15050.4217,6917.113,467.0595,407.6156,970.5133,33.968
56.8451,6.0559,39.081,33.3077,213.1692,34.2593,465.0965,218285.3059,4385.1959,620.1287,255.8031,9.5165,11.1026,355.2821,213.1692,44.4103,29.6068,124.3487,56.8451,159.8769,24805.1484,721.4959,974.488,127.9015,35.5282,66.6154,8.4783,22.8396,19.033,159.8769,1326.3864,13.3231,2480.5148,487.244,16.6538,710.5641,24.7429,31.4909,12402.5742,124.3487,243.622,12.2128,106.5846,234.4862,19.033,79.9385,8681.8019,53.2923,159.8769,193.7902,3.8066
36.6564,3.1809,24.6085,19.9944,125.679,18.4564,191.9461,479.8652,163793.9903,586.5019,213.2734,5.3831,6.8163,239.9326,159.9551,29.9916,17.4951,114.2536,36.6564,68.5522,14331.9742,341.2375,586.5019,87.2482,23.3268,49.986,4.5442,17.9949,10.7662,68.5522,457.0145,8.331,782.0026,1279.6405,11.6634,895.7484,22.4937,16.359,872.4822,57.1268,293.251,7.9978,79.9775,127.9641,10.7662,34.2761,11374.5827,29.0827,479.8652,159.9551,2.4993
