"origin_fips","dest_fips","num_migrants","m_i","m_j"
37,5,1265,9657592,2940667
8,5,1144,5121108,2940667
4,5,1101,6472643,2940667
26,5,1032,9882412,2940667
1,5,1123,4799069,2940667
39,5,954,11544663,2940667
36,5,919,19499241,2940667
51,5,989,8101155,2940667
18,5,908,6516528,2940667
53,5,845,6826627,2940667
55,5,709,5705288,2940667
19,5,682,3066336,2940667
21,5,682,4369821,2940667
42,5,614,12745815,2940667
45,5,663,4671994,2940667
27,5,589,5346143,2940667
32,5,576,2712730,2940667
31,5,478,1840672,2940667
35,5,419,2080450,2940667
34,5,392,8828117,2940667
24,5,438,5839419,2940667
41,5,364,3872036,2940667
2,5,335,722128,2940667
49,5,350,2814384,2940667
25,5,225,6613583,2940667
15,5,289,1379329,2940667
16,5,241,1583910,2940667
56,5,190,567299,2940667
46,5,155,823579,2940667
54,5,171,1856301,2940667
30,5,151,997316,2940667
9,5,147,3588283,2940667
38,5,119,685225,2940667
11,5,86,619800,2940667
23,5,79,1328284,2940667
33,5,79,1320202,2940667
10,5,86,907381,2940667
44,5,37,1053649,2940667
50,5,24,627049,2940667
48,6,42597,25645629,37638369
4,6,34588,6472643,37638369
12,6,27248,19053237,37638369
36,6,24614,19499241,37638369
53,6,30892,6826627,37638369
32,6,30087,2712730,37638369
17,6,18282,12867454,37638369
41,6,17289,3872036,37638369
8,6,16571,5121108,37638369
51,6,14887,8101155,37638369
13,6,14276,9802431,37638369
25,6,10035,6613583,37638369
42,6,9766,12745815,37638369
37,6,11868,9657592,37638369
26,6,9389,9882412,37638369
34,6,10275,8828117,37638369
39,6,8651,11544663,37638369
15,6,9465,1379329,37638369
49,6,10757,2814384,37638369
24,6,7601,5839419,37638369
29,6,6651,6010275,37638369
27,6,6099,5346143,37638369
47,6,6243,6399291,37638369
35,6,5736,2080450,37638369
18,6,5330,6516528,37638369
55,6,4900,5705288,37638369
16,6,5600,1583910,37638369
40,6,4945,3788379,37638369
9,6,4242,3588283,37638369
22,6,3974,4575625,37638369
20,6,4316,2869225,37638369
45,6,3901,4671994,37638369
1,6,3593,4799069,37638369
11,6,2235,619800,37638369
5,6,3271,2940667,37638369
2,6,3084,722128,37638369
19,6,2849,3066336,37638369
21,6,2962,4369821,37638369
28,6,2449,2978731,37638369
31,6,2327,1840672,37638369
30,6,2074,997316,37638369
33,6,1444,1320202,37638369
44,6,1351,1053649,37638369
56,6,1305,567299,37638369
23,6,1057,1328284,37638369
46,6,1096,823579,37638369
50,6,709,627049,37638369
38,6,830,685225,37638369
10,6,761,907381,37638369
54,6,730,1856301,37638369
6,8,18620,37638369,5121108
48,8,17875,25645629,5121108
12,8,9472,19053237,5121108
4,8,8884,6472643,5121108
17,8,5550,12867454,5121108
35,8,5670,2080450,5121108
36,8,4489,19499241,5121108
53,8,4772,6826627,5121108
20,8,4522,2869225,5121108
13,8,4370,9802431,5121108
51,8,4150,8101155,5121108
29,8,4111,6010275,5121108
56,8,3688,567299,5121108
26,8,3287,9882412,5121108
37,8,3914,9657592,5121108
39,8,3334,11544663,5121108
42,8,3076,12745815,5121108
49,8,4296,2814384,5121108
31,8,3365,1840672,5121108
32,8,3327,2712730,5121108
27,8,2751,5346143,5121108
41,8,2859,3872036,5121108
40,8,3216,3788379,5121108
55,8,2410,5705288,5121108
19,8,2252,3066336,5121108
47,8,2328,6399291,5121108
18,8,2319,6516528,5121108
25,8,1881,6613583,5121108
24,8,2162,5839419,5121108
34,8,1831,8828117,5121108
30,8,1567,997316,5121108
15,8,1770,1379329,5121108
22,8,1674,4575625,5121108
16,8,1631,1583910,5121108
45,8,1479,4671994,5121108
2,8,1442,722128,5121108
1,8,1489,4799069,5121108
46,8,1150,823579,5121108
21,8,1525,4369821,5121108
5,8,1328,2940667,5121108
9,8,990,3588283,5121108
38,8,949,685225,5121108
28,8,816,2978731,5121108
33,8,508,1320202,5121108
11,8,406,619800,5121108
23,8,440,1328284,5121108
50,8,394,627049,5121108
54,8,391,1856301,5121108
44,8,278,1053649,5121108
10,8,202,907381,5121108
36,9,18678,19499241,3588283
12,9,6877,19053237,3588283
25,9,6341,6613583,3588283
34,9,3650,8828117,3588283
6,9,3187,37638369,3588283
42,9,2292,12745815,3588283
48,9,2046,25645629,3588283
44,9,1720,1053649,3588283
51,9,1979,8101155,3588283
37,9,1860,9657592,3588283
13,9,1655,9802431,3588283
17,9,1227,12867454,3588283
24,9,1053,5839419,3588283
45,9,935,4671994,3588283
33,9,812,1320202,3588283
39,9,899,11544663,3588283
23,9,751,1328284,3588283
4,9,693,6472643,3588283
8,9,661,5121108,3588283
26,9,683,9882412,3588283
53,9,735,6826627,3588283
50,9,541,627049,3588283
47,9,593,6399291,3588283
18,9,411,6516528,3588283
29,9,380,6010275,3588283
27,9,375,5346143,3588283
55,9,363,5705288,3588283
11,9,257,619800,3588283
32,9,296,2712730,3588283
15,9,312,1379329,3588283
22,9,269,4575625,3588283
41,9,257,3872036,3588283
1,9,280,4799069,3588283
20,9,265,2869225,3588283
10,9,211,907381,3588283
49,9,240,2814384,3588283
21,9,200,4369821,3588283
40,9,199,3788379,3588283
19,9,193,3066336,3588283
35,9,181,2080450,3588283
2,9,122,722128,3588283
5,9,142,2940667,3588283
28,9,139,2978731,3588283
56,9,86,567299,3588283
31,9,113,1840672,3588283
30,9,73,997316,3588283
46,9,76,823579,3588283
54,9,82,1856301,3588283
16,9,85,1583910,3588283
38,9,48,685225,3588283
42,10,7213,12745815,907381
24,10,5629,5839419,907381
34,10,3439,8828117,907381
36,10,1956,19499241,907381
12,10,1660,19053237,907381
51,10,1387,8101155,907381
13,10,807,9802431,907381
6,10,712,37638369,907381
37,10,758,9657592,907381
48,10,706,25645629,907381
39,10,364,11544663,907381
17,10,334,12867454,907381
45,10,346,4671994,907381
25,10,254,6613583,907381
9,10,240,3588283,907381
26,10,245,9882412,907381
47,10,240,6399291,907381
11,10,157,619800,907381
4,10,203,6472643,907381
8,10,167,5121108,907381
53,10,168,6826627,907381
29,10,146,6010275,907381
18,10,133,6516528,907381
54,10,137,1856301,907381
55,10,228,5705288,907381
27,10,107,5346143,907381
40,10,110,3788379,907381
1,10,118,4799069,907381
22,10,101,4575625,907381
32,10,91,2712730,907381
28,10,89,2978731,907381
21,10,89,4369821,907381
20,10,99,2869225,907381
5,10,87,2940667,907381
49,10,110,2814384,907381
33,10,66,1320202,907381
15,10,81,1379329,907381
23,10,62,1328284,907381
44,10,61,1053649,907381
35,10,58,2080450,907381
50,10,48,627049,907381
19,10,48,3066336,907381
31,10,72,1840672,907381
41,10,42,3872036,907381
2,10,51,722128,907381
46,10,29,823579,907381
38,10,34,685225,907381
30,10,31,997316,907381
16,10,29,1583910,907381
56,10,18,567299,907381
24,11,14648,5839419,619800
51,11,7424,8101155,619800
36,11,2260,19499241,619800
6,11,1837,37638369,619800
12,11,1448,19053237,619800
42,11,1069,12745815,619800
25,11,922,6613583,619800
48,11,942,25645629,619800
37,11,1003,9657592,619800
13,11,816,9802431,619800
17,11,730,12867454,619800
34,11,653,8828117,619800
39,11,494,11544663,619800
26,11,450,9882412,619800
9,11,352,3588283,619800
53,11,382,6826627,619800
8,11,346,5121108,619800
45,11,322,4671994,619800
27,11,242,5346143,619800
47,11,236,6399291,619800
4,11,241,6472643,619800
29,11,219,6010275,619800
55,11,196,5705288,619800
18,11,210,6516528,619800
22,11,191,4575625,619800
41,11,145,3872036,619800
10,11,129,907381,619800
32,11,141,2712730,619800
21,11,133,4369821,619800
1,11,131,4799069,619800
33,11,105,1320202,619800
20,11,105,2869225,619800
54,11,104,1856301,619800
44,11,101,1053649,619800
40,11,102,3788379,619800
19,11,88,3066336,619800
50,11,75,627049,619800
23,11,74,1328284,619800
35,11,79,2080450,619800
2,11,72,722128,619800
15,11,84,1379329,619800
49,11,77,2814384,619800
28,11,72,2978731,619800
31,11,67,1840672,619800
5,11,61,2940667,619800
16,11,45,1583910,619800
56,11,26,567299,619800
30,11,24,997316,619800
46,11,23,823579,619800
38,11,9,685225,619800
36,12,56541,19499241,19053237
13,12,47184,9802431,19053237
48,12,32398,25645629,19053237
34,12,26252,8828117,19053237
6,12,24087,37638369,19053237
42,12,24253,12745815,19053237
37,12,26462,9657592,19053237
39,12,23025,11544663,19053237
51,12,22541,8101155,19053237
17,12,20667,12867454,19053237
26,12,18558,9882412,19053237
25,12,16347,6613583,19053237
47,12,15562,6399291,19053237
1,12,14398,4799069,19053237
24,12,12665,5839419,19053237
18,12,12009,6516528,19053237
45,12,11975,4671994,19053237
9,12,11437,3588283,19053237
8,12,8487,5121108,19053237
29,12,8182,6010275,19053237
21,12,8094,4369821,19053237
55,12,7129,5705288,19053237
53,12,7367,6826627,19053237
4,12,6958,6472643,19053237
22,12,6350,4575625,19053237
27,12,6116,5346143,19053237
32,12,5336,2712730,19053237
28,12,5082,2978731,19053237
33,12,4161,1320202,19053237
23,12,3803,1328284,19053237
54,12,3510,1856301,19053237
44,12,3722,1053649,19053237
40,12,3861,3788379,19053237
5,12,3583,2940667,19053237
20,12,3638,2869225,19053237
35,12,3064,2080450,19053237
19,12,2934,3066336,19053237
41,12,2495,3872036,19053237
10,12,2321,907381,19053237
15,12,2640,1379329,19053237
49,12,2928,2814384,19053237
2,12,2165,722128,19053237
46,12,1740,823579,19053237
56,12,1449,567299,19053237
31,12,1887,1840672,19053237
50,12,1671,627049,19053237
11,12,1301,619800,19053237
16,12,1180,1583910,19053237
30,12,847,997316,19053237
38,12,727,685225,19053237
12,13,50078,19053237,9802431
1,13,19470,4799069,9802431
48,13,17018,25645629,9802431
37,13,15917,9657592,9802431
45,13,15311,4671994,9802431
36,13,14333,19499241,9802431
47,13,14150,6399291,9802431
6,13,13146,37638369,9802431
51,13,10016,8101155,9802431
17,13,7920,12867454,9802431
39,13,7533,11544663,9802431
26,13,6402,9882412,9802431
42,13,6161,12745815,9802431
34,13,6097,8828117,9802431
24,13,5215,5839419,9802431
22,13,4984,4575625,9802431
28,13,4411,2978731,9802431
21,13,4355,4369821,9802431
18,13,3947,6516528,9802431
53,13,3707,6826627,9802431
8,13,3519,5121108,9802431
29,13,3381,6010275,9802431
4,13,3107,6472643,9802431
25,13,2686,6613583,9802431
9,13,2292,3588283,9802431
55,13,2189,5705288,9802431
20,13,2380,2869225,9802431
27,13,1908,5346143,9802431
40,13,2072,3788379,9802431
5,13,1988,2940667,9802431
32,13,1530,2712730,9802431
15,13,1782,1379329,9802431
19,13,1106,3066336,9802431
41,13,1023,3872036,9802431
54,13,987,1856301,9802431
35,13,993,2080450,9802431
49,13,1233,2814384,9802431
2,13,1050,722128,9802431
11,13,669,619800,9802431
10,13,885,907381,9802431
31,13,794,1840672,9802431
23,13,686,1328284,9802431
33,13,624,1320202,9802431
16,13,588,1583910,9802431
44,13,568,1053649,9802431
30,13,472,997316,9802431
56,13,374,567299,9802431
46,13,414,823579,9802431
50,13,382,627049,9802431
38,13,324,685225,9802431
6,15,10139,37638369,1379329
53,15,3933,6826627,1379329
48,15,3636,25645629,1379329
12,15,2746,19053237,1379329
51,15,2310,8101155,1379329
32,15,1536,2712730,1379329
8,15,1626,5121108,1379329
4,15,1526,6472643,1379329
36,15,1429,19499241,1379329
41,15,1396,3872036,1379329
13,15,1657,9802431,1379329
37,15,1676,9657592,1379329
17,15,869,12867454,1379329
24,15,971,5839419,1379329
42,15,665,12745815,1379329
2,15,790,722128,1379329
45,15,859,4671994,1379329
29,15,808,6010275,1379329
39,15,630,11544663,1379329
47,15,756,6399291,1379329
49,15,776,2814384,1379329
26,15,559,9882412,1379329
34,15,559,8828117,1379329
25,15,440,6613583,1379329
20,15,633,2869225,1379329
40,15,603,3788379,1379329
27,15,401,5346143,1379329
9,15,371,3588283,1379329
55,15,361,5705288,1379329
18,15,409,6516528,1379329
16,15,443,1583910,1379329
21,15,512,4369821,1379329
1,15,485,4799069,1379329
22,15,460,4575625,1379329
35,15,368,2080450,1379329
30,15,227,997316,1379329
28,15,235,2978731,1379329
19,15,185,3066336,1379329
5,15,198,2940667,1379329
33,15,158,1320202,1379329
23,15,183,1328284,1379329
44,15,180,1053649,1379329
31,15,147,1840672,1379329
11,15,105,619800,1379329
10,15,114,907381,1379329
54,15,100,1856301,1379329
50,15,68,627049,1379329
56,15,77,567299,1379329
46,15,66,823579,1379329
38,15,72,685225,1379329
53,16,8587,6826627,1583910
6,16,7770,37638369,1583910
41,16,4542,3872036,1583910
49,16,4927,2814384,1583910
4,16,2435,6472643,1583910
32,16,2113,2712730,1583910
48,16,2050,25645629,1583910
30,16,1831,997316,1583910
8,16,1582,5121108,1583910
12,16,1079,19053237,1583910
56,16,1097,567299,1583910
2,16,1057,722128,1583910
51,16,633,8101155,1583910
13,16,483,9802431,1583910
17,16,492,12867454,1583910
37,16,573,9657592,1583910
35,16,502,2080450,1583910
29,16,513,6010275,1583910
39,16,459,11544663,1583910
27,16,428,5346143,1583910
36,16,377,19499241,1583910
42,16,389,12745815,1583910
47,16,417,6399291,1583910
15,16,400,1379329,1583910
40,16,407,3788379,1583910
26,16,363,9882412,1583910
55,16,375,5705288,1583910
20,16,371,2869225,1583910
38,16,364,685225,1583910
18,16,310,6516528,1583910
21,16,284,4369821,1583910
31,16,274,1840672,1583910
19,16,270,3066336,1583910
46,16,230,823579,1583910
25,16,171,6613583,1583910
5,16,225,2940667,1583910
22,16,240,4575625,1583910
45,16,232,4671994,1583910
34,16,195,8828117,1583910
1,16,188,4799069,1583910
24,16,167,5839419,1583910
28,16,128,2978731,1583910
33,16,83,1320202,1583910
54,16,79,1856301,1583910
9,16,86,3588283,1583910
23,16,88,1328284,1583910
50,16,51,627049,1583910
11,16,53,619800,1583910
44,16,37,1053649,1583910
10,16,44,907381,1583910
18,17,17242,6516528,12867454
12,17,13309,19053237,12867454
6,17,13675,37638369,12867454
55,17,12593,5705288,12867454
29,17,11474,6010275,12867454
48,17,12089,25645629,12867454
26,17,8536,9882412,12867454
36,17,6965,19499241,12867454
19,17,7063,3066336,12867454
39,17,6112,11544663,12867454
13,17,6479,9802431,12867454
4,17,5246,6472643,12867454
27,17,4434,5346143,12867454
51,17,4237,8101155,12867454
37,17,4354,9657592,12867454
47,17,4258,6399291,12867454
42,17,3550,12745815,12867454
8,17,3576,5121108,12867454
34,17,3349,8828117,12867454
21,17,3279,4369821,12867454
53,17,3061,6826627,12867454
25,17,2318,6613583,12867454
24,17,2143,5839419,12867454
32,17,2146,2712730,12867454
20,17,2028,2869225,12867454
5,17,1951,2940667,12867454
1,17,2126,4799069,12867454
28,17,1696,2978731,12867454
45,17,1526,4671994,12867454
9,17,1471,3588283,12867454
40,17,1544,3788379,12867454
22,17,1377,4575625,12867454
11,17,825,619800,12867454
41,17,1146,3872036,12867454
31,17,1189,1840672,12867454
49,17,1056,2814384,12867454
35,17,847,2080450,12867454
15,17,891,1379329,12867454
2,17,468,722128,12867454
16,17,522,1583910,12867454
46,17,454,823579,12867454
54,17,410,1856301,12867454
10,17,406,907381,12867454
30,17,333,997316,12867454
33,17,321,1320202,12867454
38,17,290,685225,12867454
44,17,277,1053649,12867454
56,17,289,567299,12867454
23,17,253,1328284,12867454
50,17,184,627049,12867454
17,18,21350,12867454,6516528
21,18,10290,4369821,6516528
12,18,9163,19053237,6516528
39,18,8880,11544663,6516528
26,18,8416,9882412,6516528
48,18,5689,25645629,6516528
6,18,5216,37638369,6516528
47,18,3569,6399291,6516528
13,18,3371,9802431,6516528
36,18,2680,19499241,6516528
37,18,2990,9657592,6516528
29,18,2653,6010275,6516528
51,18,2438,8101155,6516528
4,18,2068,6472643,6516528
55,18,2205,5705288,6516528
42,18,2059,12745815,6516528
8,18,1538,5121108,6516528
1,18,1545,4799069,6516528
45,18,1325,4671994,6516528
53,18,1338,6826627,6516528
27,18,1220,5346143,6516528
24,18,1081,5839419,6516528
34,18,1126,8828117,6516528
19,18,1098,3066336,6516528
32,18,869,2712730,6516528
40,18,902,3788379,6516528
22,18,830,4575625,6516528
20,18,958,2869225,6516528
5,18,889,2940667,6516528
25,18,657,6613583,6516528
28,18,740,2978731,6516528
41,18,554,3872036,6516528
49,18,609,2814384,6516528
9,18,493,3588283,6516528
35,18,439,2080450,6516528
15,18,486,1379329,6516528
54,18,442,1856301,6516528
31,18,431,1840672,6516528
2,18,339,722128,6516528
16,18,272,1583910,6516528
11,18,154,619800,6516528
46,18,219,823579,6516528
56,18,199,567299,6516528
30,18,184,997316,6516528
33,18,161,1320202,6516528
38,18,153,685225,6516528
23,18,171,1328284,6516528
10,18,131,907381,6516528
44,18,146,1053649,6516528
50,18,140,627049,6516528
17,19,9259,12867454,3066336
31,19,5687,1840672,3066336
27,19,4232,5346143,3066336
6,19,3431,37638369,3066336
48,19,3442,25645629,3066336
29,19,3244,6010275,3066336
55,19,2629,5705288,3066336
12,19,2312,19053237,3066336
8,19,1821,5121108,3066336
46,19,1738,823579,3066336
4,19,1667,6472643,3066336
20,19,1504,2869225,3066336
13,19,1170,9802431,3066336
26,19,1188,9882412,3066336
18,19,1106,6516528,3066336
53,19,1032,6826627,3066336
37,19,1077,9657592,3066336
36,19,837,19499241,3066336
51,19,904,8101155,3066336
39,19,879,11544663,3066336
42,19,796,12745815,3066336
47,19,757,6399291,3066336
40,19,629,3788379,3066336
41,19,505,3872036,3066336
21,19,552,4369821,3066336
32,19,478,2712730,3066336
5,19,521,2940667,3066336
49,19,555,2814384,3066336
1,19,475,4799069,3066336
38,19,400,685225,3066336
24,19,360,5839419,3066336
34,19,342,8828117,3066336
25,19,312,6613583,3066336
45,19,340,4671994,3066336
22,19,315,4575625,3066336
35,19,301,2080450,3066336
28,19,307,2978731,3066336
15,19,275,1379329,3066336
56,19,229,567299,3066336
16,19,273,1583910,3066336
30,19,232,997316,3066336
9,19,221,3588283,3066336
2,19,213,722128,3066336
33,19,133,1320202,3066336
54,19,88,1856301,3066336
23,19,90,1328284,3066336
10,19,89,907381,3066336
11,19,58,619800,3066336
44,19,48,1053649,3066336
50,19,36,627049,3066336
29,20,17374,6010275,2869225
48,20,7895,25645629,2869225
40,20,4820,3788379,2869225
6,20,4425,37638369,2869225
12,20,3336,19053237,2869225
8,20,3532,5121108,2869225
31,20,2362,1840672,2869225
17,20,2159,12867454,2869225
13,20,2272,9802431,2869225
4,20,1956,6472643,2869225
19,20,1438,3066336,2869225
51,20,1663,8101155,2869225
37,20,1600,9657592,2869225
36,20,1432,19499241,2869225
53,20,1486,6826627,2869225
5,20,1258,2940667,2869225
47,20,1261,6399291,2869225
39,20,1129,11544663,2869225
26,20,1016,9882412,2869225
27,20,937,5346143,2869225
18,20,988,6516528,2869225
1,20,1029,4799069,2869225
42,20,835,12745815,2869225
22,20,909,4575625,2869225
35,20,825,2080450,2869225
32,20,733,2712730,2869225
21,20,819,4369821,2869225
55,20,683,5705288,2869225
45,20,636,4671994,2869225
34,20,569,8828117,2869225
24,20,592,5839419,2869225
41,20,513,3872036,2869225
49,20,647,2814384,2869225
15,20,651,1379329,2869225
28,20,509,2978731,2869225
46,20,373,823579,2869225
2,20,504,722128,2869225
25,20,280,6613583,2869225
56,20,344,567299,2869225
16,20,381,1583910,2869225
30,20,230,997316,2869225
38,20,247,685225,2869225
9,20,186,3588283,2869225
54,20,163,1856301,2869225
33,20,123,1320202,2869225
23,20,95,1328284,2869225
11,20,70,619800,2869225
10,20,68,907381,2869225
44,20,75,1053649,2869225
50,20,62,627049,2869225
39,21,11885,11544663,4369821
18,21,9949,6516528,4369821
47,21,9325,6399291,4369821
12,21,6874,19053237,4369821
48,21,4631,25645629,4369821
17,21,3888,12867454,4369821
13,21,3811,9802431,4369821
6,21,2950,37638369,4369821
26,21,3229,9882412,4369821
37,21,2956,9657592,4369821
51,21,2525,8101155,4369821
36,21,1982,19499241,4369821
29,21,1911,6010275,4369821
1,21,1891,4799069,4369821
54,21,1639,1856301,4369821
42,21,1480,12745815,4369821
45,21,1638,4671994,4369821
53,21,1180,6826627,4369821
8,21,1138,5121108,4369821
4,21,1037,6472643,4369821
24,21,921,5839419,4369821
22,21,912,4575625,4369821
55,21,893,5705288,4369821
28,21,732,2978731,4369821
40,21,783,3788379,4369821
34,21,669,8828117,4369821
5,21,771,2940667,4369821
27,21,635,5346143,4369821
20,21,712,2869225,4369821
19,21,485,3066336,4369821
25,21,381,6613583,4369821
32,21,429,2712730,4369821
41,21,396,3872036,4369821
15,21,506,1379329,4369821
9,21,323,3588283,4369821
49,21,438,2814384,4369821
35,21,309,2080450,4369821
2,21,340,722128,4369821
31,21,233,1840672,4369821
23,21,203,1328284,4369821
16,21,197,1583910,4369821
11,21,120,619800,4369821
33,21,154,1320202,4369821
30,21,146,997316,4369821
10,21,134,907381,4369821
46,21,120,823579,4369821
56,21,116,567299,4369821
44,21,119,1053649,4369821
50,21,89,627049,4369821
38,21,84,685225,4369821
48,22,21171,25645629,4575625
12,22,7002,19053237,4575625
28,22,8097,2978731,4575625
13,22,5593,9802431,4575625
6,22,4495,37638369,4575625
1,22,3210,4799069,4575625
5,22,2835,2940667,4575625
37,22,2984,9657592,4575625
47,22,2646,6399291,4575625
36,22,1950,19499241,4575625
51,22,2326,8101155,4575625
17,22,1661,12867454,4575625
29,22,1534,6010275,4575625
8,22,1483,5121108,4575625
39,22,1327,11544663,4575625
26,22,1239,9882412,4575625
53,22,1220,6826627,4575625
40,22,1277,3788379,4575625
45,22,1234,4671994,4575625
42,22,1007,12745815,4575625
4,22,1186,6472643,4575625
18,22,1058,6516528,4575625
24,22,885,5839419,4575625
21,22,986,4369821,4575625
34,22,663,8828117,4575625
32,22,635,2712730,4575625
20,22,814,2869225,4575625
25,22,537,6613583,4575625
55,22,571,5705288,4575625
27,22,478,5346143,4575625
2,22,542,722128,4575625
41,22,451,3872036,4575625
35,22,440,2080450,4575625
15,22,505,1379329,4575625
19,22,338,3066336,4575625
9,22,299,3588283,4575625
49,22,398,2814384,4575625
11,22,200,619800,4575625
54,22,274,1856301,4575625
31,22,302,1840672,4575625
16,22,190,1583910,4575625
56,22,184,567299,4575625
23,22,146,1328284,4575625
38,22,180,685225,4575625
30,22,127,997316,4575625
10,22,120,907381,4575625
46,22,115,823579,4575625
44,22,95,1053649,4575625
33,22,82,1320202,4575625
50,22,43,627049,4575625
25,23,3376,6613583,1328284
33,23,3307,1320202,1328284
12,23,2917,19053237,1328284
36,23,1532,19499241,1328284
9,23,1109,3588283,1328284
6,23,1038,37638369,1328284
42,23,881,12745815,1328284
48,23,883,25645629,1328284
51,23,826,8101155,1328284
37,23,804,9657592,1328284
34,23,608,8828117,1328284
50,23,483,627049,1328284
13,23,562,9802431,1328284
8,23,442,5121108,1328284
24,23,469,5839419,1328284
4,23,389,6472643,1328284
39,23,371,11544663,1328284
53,23,361,6826627,1328284
26,23,315,9882412,1328284
44,23,324,1053649,1328284
17,23,269,12867454,1328284
47,23,312,6399291,1328284
45,23,288,4671994,1328284
41,23,207,3872036,1328284
18,23,172,6516528,1328284
55,23,160,5705288,1328284
2,23,187,722128,1328284
29,23,201,6010275,1328284
27,23,166,5346143,1328284
11,23,107,619800,1328284
49,23,129,2814384,1328284
20,23,145,2869225,1328284
32,23,132,2712730,1328284
1,23,131,4799069,1328284
21,23,126,4369821,1328284
