"origin_fips","dest_fips","num_migrants","m_i","m_j"
50,5,28,625879,2921964
48,6,34901,25241971,37319502
4,6,31809,6407172,37319502
36,6,19963,19399878,37319502
32,6,26229,2702405,37319502
53,6,24688,6742830,37319502
12,6,19091,18845537,37319502
17,6,16063,12840503,37319502
41,6,14693,3837491,37319502
8,6,14552,5047349,37319502
51,6,13119,8023699,37319502
25,6,8933,6566307,37319502
13,6,10518,9711881,37319502
37,6,11099,9574323,37319502
42,6,8273,12711160,37319502
34,6,8185,8799446,37319502
39,6,7710,11539336,37319502
26,6,7722,9877510,37319502
15,6,8677,1363963,37319502
49,6,9627,2775332,37319502
24,6,6124,5788645,37319502
29,6,6138,5995974,37319502
27,6,5376,5310828,37319502
18,6,4882,6490432,37319502
47,6,4915,6355311,37319502
35,6,4646,2064552,37319502
55,6,4303,5690475,37319502
16,6,4517,1570746,37319502
40,6,4297,3759944,37319502
9,6,3462,3579114,37319502
20,6,3732,2858190,37319502
22,6,3416,4544532,37319502
45,6,3489,4635649,37319502
19,6,2682,3050745,37319502
1,6,2654,4785437,37319502
11,6,1788,605226,37319502
21,6,2496,4348181,37319502
5,6,2701,2921964,37319502
2,6,2428,713910,37319502
31,6,2180,1829542,37319502
30,6,1837,990697,37319502
28,6,1880,2970548,37319502
33,6,1326,1316762,37319502
44,6,1055,1053959,37319502
56,6,1133,564487,37319502
23,6,895,1327629,37319502
46,6,904,816166,37319502
50,6,589,625879,37319502
10,6,709,899593,37319502
54,6,618,1854239,37319502
38,6,685,674715,37319502
6,8,17015,37319502,5047349
48,8,14546,25241971,5047349
12,8,7600,18845537,5047349
4,8,8472,6407172,5047349
17,8,5307,12840503,5047349
36,8,3961,19399878,5047349
35,8,4639,2064552,5047349
53,8,4331,6742830,5047349
51,8,3926,8023699,5047349
20,8,3889,2858190,5047349
26,8,3045,9877510,5047349
39,8,3145,11539336,5047349
37,8,3648,9574323,5047349
56,8,3388,564487,5047349
29,8,3386,5995974,5047349
13,8,3603,9711881,5047349
32,8,3399,2702405,5047349
27,8,2609,5310828,5047349
42,8,2692,12711160,5047349
49,8,3486,2775332,5047349
31,8,2863,1829542,5047349
55,8,2261,5690475,5047349
40,8,2801,3759944,5047349
41,8,2278,3837491,5047349
19,8,1996,3050745,5047349
18,8,1952,6490432,5047349
25,8,1709,6566307,5047349
47,8,2017,6355311,5047349
24,8,1706,5788645,5047349
30,8,1552,990697,5047349
34,8,1437,8799446,5047349
15,8,1667,1363963,5047349
16,8,1684,1570746,5047349
22,8,1432,4544532,5047349
1,8,1509,4785437,5047349
46,8,1111,816166,5047349
45,8,1219,4635649,5047349
2,8,1268,713910,5047349
21,8,1175,4348181,5047349
5,8,1077,2921964,5047349
9,8,814,3579114,5047349
38,8,713,674715,5047349
28,8,755,2970548,5047349
33,8,535,1316762,5047349
23,8,481,1327629,5047349
50,8,328,625879,5047349
11,8,332,605226,5047349
54,8,296,1854239,5047349
44,8,256,1053959,5047349
10,8,224,899593,5047349
36,9,15625,19399878,3579114
25,9,5707,6566307,3579114
12,9,5169,18845537,3579114
34,9,3358,8799446,3579114
6,9,2930,37319502,3579114
42,9,2083,12711160,3579114
44,9,1599,1053959,3579114
51,9,1859,8023699,3579114
37,9,1647,9574323,3579114
48,9,1639,25241971,3579114
13,9,1519,9711881,3579114
17,9,1215,12840503,3579114
24,9,1062,5788645,3579114
39,9,998,11539336,3579114
33,9,804,1316762,3579114
45,9,810,4635649,3579114
23,9,649,1327629,3579114
26,9,642,9877510,3579114
53,9,792,6742830,3579114
4,9,644,6407172,3579114
8,9,569,5047349,3579114
50,9,484,625879,3579114
47,9,472,6355311,3579114
18,9,405,6490432,3579114
27,9,422,5310828,3579114
29,9,440,5995974,3579114
55,9,361,5690475,3579114
32,9,310,2702405,3579114
11,9,231,605226,3579114
21,9,260,4348181,3579114
15,9,271,1363963,3579114
20,9,241,2858190,3579114
1,9,231,4785437,3579114
41,9,202,3837491,3579114
22,9,207,4544532,3579114
49,9,258,2775332,3579114
40,9,205,3759944,3579114
19,9,187,3050745,3579114
10,9,152,899593,3579114
35,9,111,2064552,3579114
31,9,134,1829542,3579114
5,9,102,2921964,3579114
28,9,100,2970548,3579114
54,9,97,1854239,3579114
2,9,75,713910,3579114
16,9,96,1570746,3579114
30,9,58,990697,3579114
46,9,45,816166,3579114
38,9,40,674715,3579114
56,9,31,564487,3579114
42,10,6249,12711160,899593
24,10,4578,5788645,899593
34,10,3055,8799446,899593
36,10,1717,19399878,899593
12,10,1322,18845537,899593
51,10,1181,8023699,899593
6,10,647,37319502,899593
37,10,702,9574323,899593
48,10,651,25241971,899593
13,10,630,9711881,899593
39,10,355,11539336,899593
17,10,336,12840503,899593
25,10,282,6566307,899593
45,10,273,4635649,899593
9,10,238,3579114,899593
26,10,204,9877510,899593
47,10,181,6355311,899593
4,10,180,6407172,899593
54,10,154,1854239,899593
8,10,140,5047349,899593
11,10,120,605226,899593
29,10,145,5995974,899593
53,10,111,6742830,899593
18,10,108,6490432,899593
32,10,103,2702405,899593
21,10,115,4348181,899593
55,10,162,5690475,899593
27,10,95,5310828,899593
40,10,110,3759944,899593
20,10,86,2858190,899593
22,10,76,4544532,899593
1,10,97,4785437,899593
19,10,79,3050745,899593
44,10,64,1053959,899593
33,10,62,1316762,899593
28,10,62,2970548,899593
23,10,63,1327629,899593
41,10,57,3837491,899593
5,10,63,2921964,899593
49,10,76,2775332,899593
15,10,62,1363963,899593
2,10,70,713910,899593
35,10,56,2064552,899593
50,10,34,625879,899593
16,10,45,1570746,899593
31,10,41,1829542,899593
30,10,32,990697,899593
46,10,28,816166,899593
38,10,25,674715,899593
56,10,17,564487,899593
24,11,12422,5788645,605226
51,11,6876,8023699,605226
36,11,2367,19399878,605226
6,11,1901,37319502,605226
25,11,1162,6566307,605226
42,11,1120,12711160,605226
12,11,1189,18845537,605226
37,11,1004,9574323,605226
48,11,945,25241971,605226
17,11,843,12840503,605226
34,11,802,8799446,605226
13,11,749,9711881,605226
39,11,568,11539336,605226
26,11,428,9877510,605226
53,11,465,6742830,605226
9,11,379,3579114,605226
8,11,333,5047349,605226
27,11,272,5310828,605226
47,11,267,6355311,605226
45,11,300,4635649,605226
55,11,215,5690475,605226
4,11,270,6407172,605226
29,11,217,5995974,605226
18,11,188,6490432,605226
22,11,162,4544532,605226
41,11,169,3837491,605226
33,11,145,1316762,605226
21,11,139,4348181,605226
1,11,152,4785437,605226
10,11,138,899593,605226
44,11,117,1053959,605226
50,11,106,625879,605226
19,11,94,3050745,605226
35,11,114,2064552,605226
20,11,101,2858190,605226
15,11,118,1363963,605226
5,11,88,2921964,605226
23,11,89,1327629,605226
49,11,94,2775332,605226
28,11,75,2970548,605226
32,11,77,2702405,605226
31,11,78,1829542,605226
54,11,75,1854239,605226
40,11,76,3759944,605226
2,11,57,713910,605226
30,11,47,990697,605226
38,11,28,674715,605226
16,11,22,1570746,605226
46,11,23,816166,605226
56,11,16,564487,605226
36,12,46114,19399878,18845537
13,12,37086,9711881,18845537
48,12,25376,25241971,18845537
6,12,21675,37319502,18845537
34,12,21885,8799446,18845537
42,12,20211,12711160,18845537
37,12,22244,9574323,18845537
39,12,18746,11539336,18845537
51,12,19740,8023699,18845537
17,12,16581,12840503,18845537
26,12,15129,9877510,18845537
25,12,13641,6566307,18845537
47,12,13083,6355311,18845537
1,12,12064,4785437,18845537
24,12,10946,5788645,18845537
45,12,10421,4635649,18845537
18,12,10067,6490432,18845537
9,12,8852,3579114,18845537
8,12,7162,5047349,18845537
29,12,6948,5995974,18845537
21,12,6980,4348181,18845537
4,12,6162,6407172,18845537
55,12,5932,5690475,18845537
53,12,5686,6742830,18845537
22,12,5392,4544532,18845537
27,12,4509,5310828,18845537
32,12,4364,2702405,18845537
33,12,3982,1316762,18845537
28,12,4522,2970548,18845537
23,12,3394,1327629,18845537
44,12,3353,1053959,18845537
40,12,3400,3759944,18845537
20,12,3354,2858190,18845537
54,12,2870,1854239,18845537
5,12,2986,2921964,18845537
19,12,2560,3050745,18845537
41,12,2239,3837491,18845537
35,12,2259,2064552,18845537
15,12,2580,1363963,18845537
10,12,1870,899593,18845537
49,12,2139,2775332,18845537
50,12,1439,625879,18845537
31,12,1757,1829542,18845537
2,12,1665,713910,18845537
56,12,1055,564487,18845537
11,12,908,605226,18845537
46,12,951,816166,18845537
16,12,1035,1570746,18845537
30,12,805,990697,18845537
38,12,652,674715,18845537
12,13,36699,18845537,9711881
1,13,16164,4785437,9711881
37,13,14016,9574323,9711881
48,13,14322,25241971,9711881
45,13,13061,4635649,9711881
36,13,11829,19399878,9711881
47,13,11723,6355311,9711881
6,13,11000,37319502,9711881
51,13,9015,8023699,9711881
39,13,7462,11539336,9711881
17,13,6807,12840503,9711881
42,13,5535,12711160,9711881
26,13,5414,9877510,9711881
34,13,5409,8799446,9711881
24,13,4513,5788645,9711881
22,13,3844,4544532,9711881
28,13,3501,2970548,9711881
21,13,3739,4348181,9711881
18,13,3331,6490432,9711881
29,13,3066,5995974,9711881
53,13,3318,6742830,9711881
8,13,3118,5047349,9711881
25,13,2565,6566307,9711881
4,13,2916,6407172,9711881
20,13,2562,2858190,9711881
9,13,2039,3579114,9711881
55,13,1946,5690475,9711881
27,13,1811,5310828,9711881
40,13,1883,3759944,9711881
5,13,1678,2921964,9711881
32,13,1362,2702405,9711881
15,13,1543,1363963,9711881
35,13,923,2064552,9711881
19,13,894,3050745,9711881
2,13,1141,713910,9711881
41,13,763,3837491,9711881
49,13,995,2775332,9711881
54,13,768,1854239,9711881
11,13,554,605226,9711881
31,13,659,1829542,9711881
33,13,608,1316762,9711881
10,13,620,899593,9711881
23,13,500,1327629,9711881
44,13,516,1053959,9711881
16,13,406,1570746,9711881
30,13,311,990697,9711881
56,13,234,564487,9711881
38,13,265,674715,9711881
46,13,222,816166,9711881
50,13,178,625879,9711881
6,15,8847,37319502,1363963
48,15,3900,25241971,1363963
53,15,3606,6742830,1363963
12,15,2350,18845537,1363963
51,15,2491,8023699,1363963
32,15,1449,2702405,1363963
36,15,1373,19399878,1363963
37,15,1847,9574323,1363963
13,15,1653,9711881,1363963
4,15,1367,6407172,1363963
41,15,1180,3837491,1363963
8,15,1327,5047349,1363963
17,15,939,12840503,1363963
24,15,1018,5788645,1363963
39,15,684,11539336,1363963
29,15,804,5995974,1363963
45,15,810,4635649,1363963
42,15,587,12711160,1363963
2,15,759,713910,1363963
26,15,570,9877510,1363963
34,15,501,8799446,1363963
49,15,665,2775332,1363963
47,15,612,6355311,1363963
25,15,418,6566307,1363963
9,15,526,3579114,1363963
1,15,674,4785437,1363963
40,15,629,3759944,1363963
20,15,535,2858190,1363963
55,15,337,5690475,1363963
27,15,331,5310828,1363963
22,15,447,4544532,1363963
18,15,330,6490432,1363963
21,15,461,4348181,1363963
16,15,329,1570746,1363963
35,15,292,2064552,1363963
19,15,202,3050745,1363963
28,15,213,2970548,1363963
30,15,221,990697,1363963
5,15,220,2921964,1363963
44,15,201,1053959,1363963
23,15,149,1327629,1363963
31,15,157,1829542,1363963
33,15,104,1316762,1363963
56,15,110,564487,1363963
11,15,80,605226,1363963
54,15,93,1854239,1363963
38,15,76,674715,1363963
10,15,65,899593,1363963
50,15,50,625879,1363963
46,15,50,816166,1363963
53,16,7322,6742830,1570746
6,16,6876,37319502,1570746
49,16,4627,2775332,1570746
41,16,3891,3837491,1570746
32,16,2109,2702405,1570746
4,16,2226,6407172,1570746
30,16,1559,990697,1570746
48,16,1761,25241971,1570746
8,16,1400,5047349,1570746
56,16,1023,564487,1570746
12,16,794,18845537,1570746
2,16,739,713910,1570746
17,16,507,12840503,1570746
51,16,595,8023699,1570746
36,16,478,19399878,1570746
13,16,495,9711881,1570746
37,16,527,9574323,1570746
27,16,394,5310828,1570746
42,16,336,12711160,1570746
29,16,406,5995974,1570746
26,16,326,9877510,1570746
35,16,379,2064552,1570746
39,16,347,11539336,1570746
40,16,356,3759944,1570746
20,16,315,2858190,1570746
15,16,293,1363963,1570746
47,16,318,6355311,1570746
55,16,265,5690475,1570746
19,16,258,3050745,1570746
18,16,236,6490432,1570746
31,16,235,1829542,1570746
45,16,173,4635649,1570746
38,16,224,674715,1570746
24,16,207,5788645,1570746
46,16,179,816166,1570746
22,16,202,4544532,1570746
21,16,191,4348181,1570746
34,16,141,8799446,1570746
25,16,124,6566307,1570746
1,16,167,4785437,1570746
5,16,173,2921964,1570746
28,16,137,2970548,1570746
9,16,103,3579114,1570746
33,16,81,1316762,1570746
23,16,58,1327629,1570746
50,16,31,625879,1570746
54,16,36,1854239,1570746
11,16,19,605226,1570746
44,16,14,1053959,1570746
10,16,27,899593,1570746
18,17,14429,6490432,12840503
6,17,11639,37319502,12840503
55,17,10958,5690475,12840503
29,17,10655,5995974,12840503
12,17,10016,18845537,12840503
26,17,8670,9877510,12840503
48,17,9780,25241971,12840503
19,17,6889,3050745,12840503
39,17,6157,11539336,12840503
36,17,5300,19399878,12840503
13,17,5003,9711881,12840503
4,17,4940,6407172,12840503
27,17,4038,5310828,12840503
51,17,4003,8023699,12840503
47,17,3706,6355311,12840503
42,17,3262,12711160,12840503
37,17,3618,9574323,12840503
8,17,3127,5047349,12840503
21,17,2897,4348181,12840503
25,17,2195,6566307,12840503
53,17,2675,6742830,12840503
34,17,2587,8799446,12840503
32,17,1957,2702405,12840503
24,17,1784,5788645,12840503
20,17,1829,2858190,12840503
5,17,1589,2921964,12840503
1,17,1501,4785437,12840503
9,17,1270,3579114,12840503
45,17,1336,4635649,12840503
28,17,1438,2970548,12840503
40,17,1399,3759944,12840503
22,17,1192,4544532,12840503
31,17,1107,1829542,12840503
41,17,984,3837491,12840503
11,17,612,605226,12840503
49,17,1013,2775332,12840503
15,17,747,1363963,12840503
35,17,697,2064552,12840503
2,17,465,713910,12840503
16,17,417,1570746,12840503
46,17,392,816166,12840503
33,17,327,1316762,12840503
38,17,337,674715,12840503
54,17,308,1854239,12840503
10,17,299,899593,12840503
56,17,303,564487,12840503
30,17,244,990697,12840503
23,17,249,1327629,12840503
44,17,261,1053959,12840503
50,17,178,625879,12840503
17,18,18555,12840503,6490432
39,18,9074,11539336,6490432
21,18,8943,4348181,6490432
12,18,7116,18845537,6490432
26,18,7532,9877510,6490432
6,18,4460,37319502,6490432
48,18,4917,25241971,6490432
47,18,3311,6355311,6490432
13,18,2757,9711881,6490432
36,18,2243,19399878,6490432
37,18,2279,9574323,6490432
29,18,2281,5995974,6490432
55,18,1981,5690475,6490432
4,18,2011,6407172,6490432
42,18,1864,12711160,6490432
51,18,1871,8023699,6490432
8,18,1433,5047349,6490432
45,18,1212,4635649,6490432
53,18,1225,6742830,6490432
1,18,1169,4785437,6490432
27,18,1053,5310828,6490432
34,18,896,8799446,6490432
19,18,964,3050745,6490432
24,18,873,5788645,6490432
32,18,816,2702405,6490432
22,18,812,4544532,6490432
25,18,703,6566307,6490432
20,18,823,2858190,6490432
40,18,836,3759944,6490432
28,18,688,2970548,6490432
5,18,667,2921964,6490432
41,18,558,3837491,6490432
9,18,452,3579114,6490432
49,18,563,2775332,6490432
54,18,452,1854239,6490432
35,18,417,2064552,6490432
31,18,366,1829542,6490432
15,18,327,1363963,6490432
16,18,259,1570746,6490432
2,18,238,713910,6490432
46,18,183,816166,6490432
56,18,186,564487,6490432
11,18,113,605226,6490432
30,18,172,990697,6490432
38,18,137,674715,6490432
33,18,139,1316762,6490432
23,18,126,1327629,6490432
10,18,170,899593,6490432
44,18,99,1053959,6490432
50,18,92,625879,6490432
17,19,8636,12840503,3050745
31,19,5503,1829542,3050745
27,19,4040,5310828,3050745
6,19,3060,37319502,3050745
29,19,3214,5995974,3050745
48,19,2954,25241971,3050745
55,19,2475,5690475,3050745
12,19,1633,18845537,3050745
8,19,1605,5047349,3050745
46,19,1502,816166,3050745
4,19,1610,6407172,3050745
20,19,1434,2858190,3050745
26,19,1272,9877510,3050745
18,19,1167,6490432,3050745
53,19,823,6742830,3050745
37,19,933,9574323,3050745
39,19,900,11539336,3050745
13,19,877,9711881,3050745
36,19,731,19399878,3050745
51,19,780,8023699,3050745
42,19,706,12711160,3050745
47,19,733,6355311,3050745
40,19,609,3759944,3050745
5,19,509,2921964,3050745
32,19,469,2702405,3050745
41,19,406,3837491,3050745
21,19,461,4348181,3050745
34,19,407,8799446,3050745
49,19,487,2775332,3050745
45,19,383,4635649,3050745
24,19,318,5788645,3050745
1,19,326,4785437,3050745
25,19,251,6566307,3050745
38,19,260,674715,3050745
35,19,284,2064552,3050745
56,19,253,564487,3050745
22,19,244,4544532,3050745
28,19,241,2970548,3050745
15,19,236,1363963,3050745
9,19,230,3579114,3050745
16,19,281,1570746,3050745
30,19,174,990697,3050745
2,19,150,713910,3050745
33,19,106,1316762,3050745
23,19,84,1327629,3050745
10,19,84,899593,3050745
54,19,61,1854239,3050745
11,19,46,605226,3050745
50,19,52,625879,3050745
44,19,32,1053959,3050745
29,20,15544,5995974,2858190
48,20,6987,25241971,2858190
40,20,4390,3759944,2858190
6,20,3797,37319502,2858190
8,20,3340,5047349,2858190
12,20,2369,18845537,2858190
31,20,2196,1829542,2858190
17,20,1988,12840503,2858190
4,20,1851,6407172,2858190
13,20,1787,9711881,2858190
19,20,1278,3050745,2858190
37,20,1560,9574323,2858190
36,20,1379,19399878,2858190
51,20,1604,8023699,2858190
53,20,1379,6742830,2858190
39,20,1062,11539336,2858190
5,20,1144,2921964,2858190
26,20,1062,9877510,2858190
27,20,948,5310828,2858190
47,20,981,6355311,2858190
18,20,904,6490432,2858190
42,20,843,12711160,2858190
55,20,678,5690475,2858190
1,20,766,4785437,2858190
35,20,678,2064552,2858190
45,20,672,4635649,2858190
21,20,746,4348181,2858190
32,20,576,2702405,2858190
22,20,611,4544532,2858190
24,20,534,5788645,2858190
41,20,478,3837491,2858190
34,20,466,8799446,2858190
49,20,489,2775332,2858190
46,20,368,816166,2858190
15,20,513,1363963,2858190
28,20,354,2970548,2858190
25,20,307,6566307,2858190
2,20,431,713910,2858190
56,20,325,564487,2858190
38,20,266,674715,2858190
16,20,298,1570746,2858190
