"origin_fips","dest_fips","num_migrants","m_i","m_j"
45,6,3280,4589872,36961229
22,6,2831,4491648,36961229
19,6,2759,3032870,36961229
21,6,2435,4317074,36961229
1,6,2465,4757938,36961229
5,6,2414,2896843,36961229
2,6,2281,698895,36961229
11,6,1510,592228,36961229
30,6,1911,983982,36961229
31,6,1985,1812683,36961229
28,6,1990,2958774,36961229
33,6,1210,1316102,36961229
23,6,1087,1329590,36961229
44,6,1106,1053646,36961229
56,6,1086,559851,36961229
46,6,808,807067,36961229
50,6,634,624817,36961229
38,6,667,664968,36961229
10,6,618,891730,36961229
54,6,522,1847775,36961229
6,8,17654,36961229,4972195
48,8,15832,24801761,4972195
12,8,7435,18652644,4972195
4,8,7794,6343154,4972195
17,8,4628,12796778,4972195
36,8,3867,19307066,4972195
35,8,4469,2036802,4972195
53,8,3927,6667426,4972195
26,8,3409,9901591,4972195
20,8,3771,2832704,4972195
51,8,3734,7925937,4972195
32,8,3526,2684665,4972195
13,8,3708,9620846,4972195
56,8,3079,559851,4972195
39,8,2972,11528896,4972195
29,8,3127,5961088,4972195
27,8,2689,5281203,4972195
37,8,3282,9449566,4972195
31,8,2832,1812683,4972195
49,8,3372,2723421,4972195
42,8,2429,12666858,4972195
55,8,2317,5669264,4972195
40,8,2808,3717572,4972195
41,8,2169,3808600,4972195
19,8,1923,3032870,4972195
47,8,2145,6306019,4972195
18,8,1892,6459325,4972195
25,8,1512,6517613,4972195
24,8,1679,5730388,4972195
34,8,1505,8755602,4972195
15,8,1721,1346717,4972195
30,8,1325,983982,4972195
16,8,1450,1554439,4972195
45,8,1335,4589872,4972195
22,8,1321,4491648,4972195
21,8,1457,4317074,4972195
46,8,1023,807067,4972195
1,8,1205,4757938,4972195
2,8,1088,698895,4972195
5,8,968,2896843,4972195
9,8,738,3561807,4972195
38,8,583,664968,4972195
33,8,454,1316102,4972195
28,8,571,2958774,4972195
23,8,405,1329590,4972195
50,8,343,624817,4972195
11,8,312,592228,4972195
54,8,279,1847775,4972195
44,8,260,1053646,4972195
10,8,202,891730,4972195
36,9,15468,19307066,3561807
25,9,5602,6517613,3561807
12,9,4923,18652644,3561807
34,9,2996,8755602,3561807
6,9,2734,36961229,3561807
42,9,1913,12666858,3561807
44,9,1714,1053646,3561807
51,9,1609,7925937,3561807
37,9,1536,9449566,3561807
48,9,1429,24801761,3561807
13,9,1282,9620846,3561807
17,9,1045,12796778,3561807
39,9,841,11528896,3561807
24,9,862,5730388,3561807
33,9,736,1316102,3561807
45,9,865,4589872,3561807
23,9,650,1329590,3561807
26,9,719,9901591,3561807
4,9,592,6343154,3561807
53,9,691,6667426,3561807
8,9,495,4972195,3561807
50,9,423,624817,3561807
18,9,408,6459325,3561807
47,9,419,6306019,3561807
27,9,350,5281203,3561807
55,9,355,5669264,3561807
29,9,322,5961088,3561807
11,9,226,592228,3561807
32,9,279,2684665,3561807
19,9,220,3032870,3561807
41,9,228,3808600,3561807
15,9,282,1346717,3561807
1,9,224,4757938,3561807
21,9,205,4317074,3561807
49,9,254,2723421,3561807
22,9,184,4491648,3561807
10,9,160,891730,3561807
35,9,137,2036802,3561807
40,9,130,3717572,3561807
20,9,141,2832704,3561807
28,9,123,2958774,3561807
31,9,111,1812683,3561807
54,9,94,1847775,3561807
5,9,75,2896843,3561807
2,9,65,698895,3561807
16,9,70,1554439,3561807
30,9,43,983982,3561807
56,9,42,559851,3561807
46,9,37,807067,3561807
38,9,15,664968,3561807
42,10,5971,12666858,891730
24,10,4467,5730388,891730
34,10,2757,8755602,891730
36,10,1506,19307066,891730
12,10,1254,18652644,891730
51,10,1167,7925937,891730
37,10,668,9449566,891730
6,10,568,36961229,891730
48,10,587,24801761,891730
13,10,503,9620846,891730
17,10,311,12796778,891730
39,10,281,11528896,891730
25,10,231,6517613,891730
9,10,231,3561807,891730
45,10,255,4589872,891730
4,10,227,6343154,891730
26,10,189,9901591,891730
47,10,158,6306019,891730
27,10,160,5281203,891730
53,10,137,6667426,891730
11,10,103,592228,891730
8,10,125,4972195,891730
29,10,120,5961088,891730
18,10,102,6459325,891730
32,10,118,2684665,891730
21,10,109,4317074,891730
54,10,100,1847775,891730
1,10,113,4757938,891730
22,10,83,4491648,891730
55,10,79,5669264,891730
33,10,68,1316102,891730
19,10,78,3032870,891730
23,10,68,1329590,891730
40,10,82,3717572,891730
20,10,81,2832704,891730
2,10,84,698895,891730
28,10,75,2958774,891730
35,10,71,2036802,891730
44,10,57,1053646,891730
31,10,47,1812683,891730
41,10,32,3808600,891730
49,10,55,2723421,891730
5,10,36,2896843,891730
15,10,45,1346717,891730
38,10,39,664968,891730
50,10,30,624817,891730
56,10,31,559851,891730
16,10,26,1554439,891730
46,10,29,807067,891730
30,10,25,983982,891730
24,11,12134,5730388,592228
51,11,6650,7925937,592228
36,11,2387,19307066,592228
6,11,2092,36961229,592228
25,11,1080,6517613,592228
42,11,1078,12666858,592228
12,11,1071,18652644,592228
17,11,894,12796778,592228
37,11,934,9449566,592228
48,11,852,24801761,592228
34,11,705,8755602,592228
13,11,680,9620846,592228
39,11,500,11528896,592228
26,11,446,9901591,592228
53,11,445,6667426,592228
9,11,382,3561807,592228
8,11,340,4972195,592228
27,11,290,5281203,592228
45,11,303,4589872,592228
47,11,265,6306019,592228
29,11,249,5961088,592228
4,11,267,6343154,592228
55,11,210,5669264,592228
18,11,182,6459325,592228
41,11,181,3808600,592228
22,11,146,4491648,592228
33,11,127,1316102,592228
10,11,129,891730,592228
44,11,119,1053646,592228
21,11,104,4317074,592228
23,11,112,1329590,592228
50,11,99,624817,592228
1,11,99,4757938,592228
19,11,85,3032870,592228
20,11,111,2832704,592228
35,11,96,2036802,592228
32,11,100,2684665,592228
15,11,96,1346717,592228
54,11,78,1847775,592228
49,11,79,2723421,592228
28,11,86,2958774,592228
5,11,74,2896843,592228
2,11,58,698895,592228
31,11,52,1812683,592228
40,11,50,3717572,592228
30,11,38,983982,592228
16,11,27,1554439,592228
46,11,22,807067,592228
38,11,22,664968,592228
56,11,21,559851,592228
36,12,40195,19307066,18652644
13,12,32264,9620846,18652644
48,12,21580,24801761,18652644
34,12,18496,8755602,18652644
6,12,17815,36961229,18652644
37,12,19050,9449566,18652644
42,12,17026,12666858,18652644
39,12,17147,11528896,18652644
51,12,17253,7925937,18652644
26,12,15354,9901591,18652644
17,12,14174,12796778,18652644
25,12,12298,6517613,18652644
47,12,11554,6306019,18652644
1,12,10677,4757938,18652644
24,12,9593,5730388,18652644
18,12,9423,6459325,18652644
45,12,9201,4589872,18652644
9,12,8127,3561807,18652644
8,12,5872,4972195,18652644
21,12,5809,4317074,18652644
29,12,5624,5961088,18652644
4,12,5255,6343154,18652644
55,12,5166,5669264,18652644
53,12,5011,6667426,18652644
22,12,4509,4491648,18652644
23,12,4258,1329590,18652644
27,12,3845,5281203,18652644
32,12,3644,2684665,18652644
33,12,3557,1316102,18652644
28,12,3759,2958774,18652644
44,12,2961,1053646,18652644
20,12,2814,2832704,18652644
40,12,2775,3717572,18652644
5,12,2381,2896843,18652644
54,12,2075,1847775,18652644
19,12,2048,3032870,18652644
15,12,2079,1346717,18652644
35,12,1970,2036802,18652644
41,12,1687,3808600,18652644
49,12,1880,2723421,18652644
10,12,1518,891730,18652644
31,12,1392,1812683,18652644
50,12,1194,624817,18652644
2,12,1118,698895,18652644
11,12,815,592228,18652644
16,12,863,1554439,18652644
46,12,647,807067,18652644
30,12,684,983982,18652644
56,12,519,559851,18652644
38,12,473,664968,18652644
12,13,35085,18652644,9620846
48,13,16649,24801761,9620846
1,13,13766,4757938,9620846
37,13,12458,9449566,9620846
36,13,11273,19307066,9620846
45,13,11556,4589872,9620846
47,13,11655,6306019,9620846
6,13,10378,36961229,9620846
51,13,8663,7925937,9620846
39,13,6556,11528896,9620846
17,13,6116,12796778,9620846
26,13,5887,9901591,9620846
42,13,4935,12666858,9620846
34,13,5106,8755602,9620846
24,13,4154,5730388,9620846
22,13,3577,4491648,9620846
18,13,3138,6459325,9620846
21,13,3429,4317074,9620846
28,13,2988,2958774,9620846
8,13,2746,4972195,9620846
29,13,2690,5961088,9620846
53,13,2992,6667426,9620846
25,13,2348,6517613,9620846
4,13,2421,6343154,9620846
27,13,2298,5281203,9620846
9,13,1973,3561807,9620846
55,13,1756,5669264,9620846
20,13,1934,2832704,9620846
40,13,1695,3717572,9620846
15,13,1743,1346717,9620846
5,13,1335,2896843,9620846
32,13,1205,2684665,9620846
19,13,840,3032870,9620846
49,13,900,2723421,9620846
2,13,899,698895,9620846
41,13,685,3808600,9620846
54,13,648,1847775,9620846
35,13,737,2036802,9620846
10,13,658,891730,9620846
11,13,477,592228,9620846
31,13,651,1812683,9620846
33,13,512,1316102,9620846
23,13,406,1329590,9620846
44,13,438,1053646,9620846
16,13,382,1554439,9620846
30,13,233,983982,9620846
50,13,204,624817,9620846
46,13,207,807067,9620846
56,13,181,559851,9620846
38,13,192,664968,9620846
6,15,8820,36961229,1346717
53,15,2891,6667426,1346717
48,15,3115,24801761,1346717
12,15,2334,18652644,1346717
51,15,2254,7925937,1346717
32,15,1436,2684665,1346717
36,15,1139,19307066,1346717
41,15,1116,3808600,1346717
13,15,1587,9620846,1346717
8,15,1235,4972195,1346717
4,15,1256,6343154,1346717
37,15,1424,9449566,1346717
17,15,825,12796778,1346717
24,15,890,5730388,1346717
42,15,652,12666858,1346717
39,15,688,11528896,1346717
26,15,607,9901591,1346717
45,15,722,4589872,1346717
9,15,623,3561807,1346717
29,15,606,5961088,1346717
34,15,463,8755602,1346717
47,15,619,6306019,1346717
2,15,607,698895,1346717
25,15,407,6517613,1346717
49,15,598,2723421,1346717
40,15,555,3717572,1346717
20,15,565,2832704,1346717
27,15,366,5281203,1346717
55,15,360,5669264,1346717
1,15,445,4757938,1346717
18,15,367,6459325,1346717
21,15,426,4317074,1346717
22,15,402,4491648,1346717
16,15,337,1554439,1346717
35,15,286,2036802,1346717
23,15,252,1329590,1346717
30,15,219,983982,1346717
28,15,245,2958774,1346717
19,15,179,3032870,1346717
33,15,142,1316102,1346717
5,15,176,2896843,1346717
31,15,197,1812683,1346717
44,15,169,1053646,1346717
54,15,102,1847775,1346717
11,15,93,592228,1346717
56,15,74,559851,1346717
10,15,83,891730,1346717
46,15,75,807067,1346717
38,15,71,664968,1346717
50,15,49,624817,1346717
53,16,6967,6667426,1554439
6,16,6735,36961229,1554439
49,16,4548,2723421,1554439
41,16,3663,3808600,1554439
32,16,2005,2684665,1554439
4,16,2017,6343154,1554439
48,16,1639,24801761,1554439
30,16,1408,983982,1554439
8,16,1362,4972195,1554439
56,16,1070,559851,1554439
12,16,770,18652644,1554439
2,16,718,698895,1554439
37,16,565,9449566,1554439
51,16,499,7925937,1554439
17,16,393,12796778,1554439
26,16,377,9901591,1554439
36,16,334,19307066,1554439
27,16,359,5281203,1554439
13,16,427,9620846,1554439
29,16,383,5961088,1554439
42,16,350,12666858,1554439
39,16,373,11528896,1554439
35,16,327,2036802,1554439
40,16,305,3717572,1554439
15,16,297,1346717,1554439
55,16,283,5669264,1554439
18,16,297,6459325,1554439
47,16,266,6306019,1554439
20,16,273,2832704,1554439
31,16,288,1812683,1554439
46,16,221,807067,1554439
19,16,244,3032870,1554439
38,16,168,664968,1554439
21,16,168,4317074,1554439
24,16,156,5730388,1554439
25,16,141,6517613,1554439
34,16,134,8755602,1554439
22,16,141,4491648,1554439
45,16,162,4589872,1554439
5,16,150,2896843,1554439
1,16,143,4757938,1554439
28,16,100,2958774,1554439
23,16,76,1329590,1554439
9,16,66,3561807,1554439
33,16,53,1316102,1554439
54,16,63,1847775,1554439
50,16,43,624817,1554439
44,16,48,1053646,1554439
11,16,22,592228,1554439
10,16,27,891730,1554439
18,17,14389,6459325,12796778
6,17,11775,36961229,12796778
55,17,10920,5669264,12796778
29,17,10378,5961088,12796778
12,17,10041,18652644,12796778
26,17,8625,9901591,12796778
48,17,9238,24801761,12796778
19,17,6797,3032870,12796778
39,17,5740,11528896,12796778
36,17,5037,19307066,12796778
13,17,4699,9620846,12796778
4,17,4172,6343154,12796778
27,17,4022,5281203,12796778
51,17,3891,7925937,12796778
47,17,3608,6306019,12796778
8,17,3084,4972195,12796778
37,17,3223,9449566,12796778
42,17,2988,12666858,12796778
53,17,2592,6667426,12796778
21,17,2605,4317074,12796778
25,17,1986,6517613,12796778
34,17,2412,8755602,12796778
32,17,2029,2684665,12796778
24,17,1691,5730388,12796778
20,17,1807,2832704,12796778
45,17,1340,4589872,12796778
1,17,1491,4757938,12796778
5,17,1489,2896843,12796778
28,17,1463,2958774,12796778
9,17,1197,3561807,12796778
40,17,1244,3717572,12796778
22,17,1171,4491648,12796778
31,17,1055,1812683,12796778
41,17,907,3808600,12796778
35,17,740,2036802,12796778
49,17,870,2723421,12796778
11,17,487,592228,12796778
15,17,737,1346717,12796778
16,17,480,1554439,12796778
2,17,440,698895,12796778
54,17,345,1847775,12796778
46,17,313,807067,12796778
30,17,286,983982,12796778
10,17,339,891730,12796778
23,17,277,1329590,12796778
33,17,226,1316102,12796778
38,17,286,664968,12796778
44,17,247,1053646,12796778
56,17,228,559851,12796778
50,17,146,624817,12796778
17,18,18847,12796778,6459325
39,18,8869,11528896,6459325
21,18,9012,4317074,6459325
26,18,7812,9901591,6459325
12,18,6632,18652644,6459325
6,18,4464,36961229,6459325
48,18,4317,24801761,6459325
47,18,3159,6306019,6459325
13,18,2572,9620846,6459325
37,18,2492,9449566,6459325
29,18,2255,5961088,6459325
36,18,1980,19307066,6459325
4,18,1933,6343154,6459325
55,18,1856,5669264,6459325
51,18,1830,7925937,6459325
42,18,1663,12666858,6459325
8,18,1356,4972195,6459325
27,18,1099,5281203,6459325
53,18,1053,6667426,6459325
45,18,1055,4589872,6459325
1,18,1057,4757938,6459325
19,18,1004,3032870,6459325
34,18,840,8755602,6459325
24,18,763,5730388,6459325
32,18,749,2684665,6459325
20,18,806,2832704,6459325
40,18,721,3717572,6459325
25,18,649,6517613,6459325
5,18,665,2896843,6459325
28,18,679,2958774,6459325
22,18,558,4491648,6459325
49,18,587,2723421,6459325
41,18,396,3808600,6459325
9,18,374,3561807,6459325
31,18,395,1812683,6459325
54,18,402,1847775,6459325
15,18,326,1346717,6459325
35,18,335,2036802,6459325
16,18,315,1554439,6459325
10,18,257,891730,6459325
2,18,226,698895,6459325
46,18,195,807067,6459325
30,18,180,983982,6459325
56,18,172,559851,6459325
11,18,125,592228,6459325
33,18,153,1316102,6459325
38,18,159,664968,6459325
50,18,118,624817,6459325
23,18,107,1329590,6459325
44,18,86,1053646,6459325
17,19,8549,12796778,3032870
31,19,5628,1812683,3032870
27,19,3976,5281203,3032870
6,19,3298,36961229,3032870
29,19,2762,5961088,3032870
48,19,2981,24801761,3032870
55,19,2413,5669264,3032870
12,19,1811,18652644,3032870
46,19,1546,807067,3032870
8,19,1560,4972195,3032870
4,19,1559,6343154,3032870
26,19,1393,9901591,3032870
20,19,1340,2832704,3032870
18,19,1157,6459325,3032870
37,19,1092,9449566,3032870
13,19,1056,9620846,3032870
36,19,904,19307066,3032870
53,19,955,6667426,3032870
39,19,939,11528896,3032870
51,19,753,7925937,3032870
47,19,726,6306019,3032870
42,19,628,12666858,3032870
34,19,580,8755602,3032870
32,19,536,2684665,3032870
40,19,565,3717572,3032870
5,19,518,2896843,3032870
41,19,400,3808600,3032870
21,19,422,4317074,3032870
49,19,533,2723421,3032870
24,19,364,5730388,3032870
25,19,324,6517613,3032870
9,19,320,3561807,3032870
45,19,298,4589872,3032870
38,19,274,664968,3032870
1,19,280,4757938,3032870
22,19,245,4491648,3032870
56,19,253,559851,3032870
35,19,214,2036802,3032870
16,19,269,1554439,3032870
28,19,227,2958774,3032870
30,19,224,983982,3032870
15,19,166,1346717,3032870
2,19,133,698895,3032870
33,19,149,1316102,3032870
10,19,102,891730,3032870
11,19,59,592228,3032870
23,19,95,1329590,3032870
44,19,85,1053646,3032870
54,19,72,1847775,3032870
50,19,35,624817,3032870
29,20,15725,5961088,2832704
48,20,7367,24801761,2832704
40,20,4616,3717572,2832704
6,20,4298,36961229,2832704
8,20,3804,4972195,2832704
12,20,2586,18652644,2832704
31,20,2185,1812683,2832704
17,20,2049,12796778,2832704
13,20,2285,9620846,2832704
4,20,1860,6343154,2832704
19,20,1433,3032870,2832704
37,20,1639,9449566,2832704
51,20,1557,7925937,2832704
36,20,1394,19307066,2832704
53,20,1381,6667426,2832704
26,20,1339,9901591,2832704
39,20,1326,11528896,2832704
47,20,1473,6306019,2832704
5,20,1187,2896843,2832704
27,20,832,5281203,2832704
18,20,926,6459325,2832704
1,20,957,4757938,2832704
21,20,1000,4317074,2832704
42,20,745,12666858,2832704
35,20,792,2036802,2832704
55,20,694,5669264,2832704
32,20,656,2684665,2832704
22,20,771,4491648,2832704
41,20,570,3808600,2832704
45,20,702,4589872,2832704
15,20,666,1346717,2832704
24,20,564,5730388,2832704
49,20,568,2723421,2832704
34,20,411,8755602,2832704
28,20,433,2958774,2832704
46,20,408,807067,2832704
25,20,344,6517613,2832704
56,20,319,559851,2832704
2,20,449,698895,2832704
38,20,316,664968,2832704
16,20,337,1554439,2832704
30,20,206,983982,2832704
9,20,222,3561807,2832704
54,20,152,1847775,2832704
23,20,130,1329590,2832704
11,20,71,592228,2832704
10,20,93,891730,2832704
33,20,78,1316102,2832704
44,20,53,1053646,2832704
50,20,50,624817,2832704
39,21,11181,11528896,4317074
18,21,9147,6459325,4317074
47,21,9109,6306019,4317074
12,21,5980,18652644,4317074
48,21,6024,24801761,4317074
17,21,3585,12796778,4317074
13,21,4206,9620846,4317074
6,21,2961,36961229,4317074
26,21,2976,9901591,4317074
37,21,2800,9449566,4317074
51,21,2329,7925937,4317074
36,21,1884,19307066,4317074
29,21,1613,5961088,4317074
42,21,1480,12666858,4317074
54,21,1452,1847775,4317074
1,21,1619,4757938,4317074
45,21,1214,4589872,4317074
8,21,1225,4972195,4317074
4,21,1049,6343154,4317074
53,21,1126,6667426,4317074
22,21,835,4491648,4317074
55,21,749,5669264,4317074
24,21,751,5730388,4317074
34,21,637,8755602,4317074
28,21,751,2958774,4317074
20,21,793,2832704,4317074
40,21,725,3717572,4317074
5,21,616,2896843,4317074
25,21,449,6517613,4317074
27,21,537,5281203,4317074
32,21,458,2684665,4317074
15,21,541,1346717,4317074
19,21,373,3032870,4317074
49,21,409,2723421,4317074
41,21,346,3808600,4317074
2,21,333,698895,4317074
9,21,243,3561807,4317074
35,21,246,2036802,4317074
31,21,252,1812683,4317074
16,21,229,1554439,4317074
33,21,185,1316102,4317074
23,21,159,1329590,4317074
11,21,90,592228,4317074
56,21,131,559851,4317074
30,21,128,983982,4317074
10,21,129,891730,4317074
50,21,68,624817,4317074
44,21,104,1053646,4317074
46,21,89,807067,4317074
38,21,82,664968,4317074
48,22,20848,24801761,4491648
28,22,7020,2958774,4491648
12,22,6283,18652644,4491648
13,22,5031,9620846,4491648
6,22,4213,36961229,4491648
1,22,2709,4757938,4491648
5,22,2714,2896843,4491648
47,22,2596,6306019,4491648
36,22,1866,19307066,4491648
51,22,2196,7925937,4491648
37,22,2254,9449566,4491648
17,22,1569,12796778,4491648
8,22,1417,4972195,4491648
39,22,1301,11528896,4491648
29,22,1384,5961088,4491648
26,22,1287,9901591,4491648
40,22,1470,3717572,4491648
53,22,1180,6667426,4491648
4,22,1093,6343154,4491648
45,22,1166,4589872,4491648
42,22,945,12666858,4491648
18,22,988,6459325,4491648
21,22,1046,4317074,4491648
24,22,783,5730388,4491648
20,22,995,2832704,4491648
32,22,835,2684665,4491648
25,22,537,6517613,4491648
34,22,576,8755602,4491648
55,22,521,5669264,4491648
41,22,454,3808600,4491648
27,22,411,5281203,4491648
35,22,395,2036802,4491648
15,22,456,1346717,4491648
2,22,404,698895,4491648
19,22,331,3032870,4491648
9,22,249,3561807,4491648
31,22,321,1812683,4491648
49,22,320,2723421,4491648
56,22,325,559851,4491648
11,22,172,592228,4491648
54,22,220,1847775,4491648
30,22,182,983982,4491648
16,22,176,1554439,4491648
38,22,186,664968,4491648
23,22,132,1329590,4491648
33,22,101,1316102,4491648
10,22,114,891730,4491648
44,22,100,1053646,4491648
46,22,94,807067,4491648
50,22,58,624817,4491648
25,23,2917,6517613,1329590
33,23,2804,1316102,1329590
12,23,1888,18652644,1329590
36,23,1321,19307066,1329590
6,23,1012,36961229,1329590
9,23,866,3561807,1329590
37,23,768,9449566,1329590
48,23,744,24801761,1329590
51,23,675,7925937,1329590
42,23,615,12666858,1329590
50,23,501,624817,1329590
34,23,515,8755602,1329590
13,23,460,9620846,1329590
8,23,354,4972195,1329590
53,23,349,6667426,1329590
44,23,314,1053646,1329590
4,23,327,6343154,1329590
24,23,333,5730388,1329590
39,23,316,11528896,1329590
45,23,261,4589872,1329590
26,23,228,9901591,1329590
17,23,239,12796778,1329590
47,23,248,6306019,1329590
41,23,127,3808600,1329590
21,23,152,4317074,1329590
27,23,141,5281203,1329590
18,23,157,6459325,1329590
55,23,147,5669264,1329590
2,23,137,698895,1329590
29,23,137,5961088,1329590
49,23,140,2723421,1329590
35,23,112,2036802,1329590
1,23,119,4757938,1329590
32,23,109,2684665,1329590
40,23,85,3717572,1329590
11,23,64,592228,1329590
15,23,102,1346717,1329590
