"origin_fips","dest_fips","num_migrants","m_i","m_j"
13,5,1911,10301890,2989918
37,5,1560,10154788,2989918
4,5,1483,6941072,2989918
39,5,1258,11634370,2989918
51,5,1267,8410106,2989918
26,5,1200,9950571,2989918
53,5,1154,7294771,2989918
36,5,1068,19633428,2989918
18,5,1081,6634304,2989918
1,5,1067,4863525,2989918
55,5,968,5772628,2989918
19,5,1021,3131371,2989918
21,5,975,4438182,2989918
42,5,774,12782275,2989918
45,5,738,4957968,2989918
27,5,666,5522744,2989918
31,5,661,1905616,2989918
32,5,626,2917563,2989918
24,5,571,6003323,2989918
35,5,563,2091630,2989918
34,5,551,8870827,2989918
41,5,466,4089976,2989918
49,5,557,3041868,2989918
25,5,349,6823608,2989918
15,5,422,1427559,2989918
2,5,357,741456,2989918
38,5,295,754434,2989918
56,5,273,584215,2989918
9,5,255,3578141,2989918
16,5,296,1682380,2989918
46,5,237,862996,2989918
30,5,231,1040859,2989918
54,5,217,1831023,2989918
11,5,75,685815,2989918
23,5,92,1331317,2989918
33,5,91,1342307,2989918
44,5,78,1056770,2989918
10,5,79,948921,2989918
50,5,57,623657,2989918
48,6,54956,27914410,39167117
36,6,38462,19633428,39167117
53,6,35660,7294771,39167117
4,6,33516,6941072,39167117
12,6,29934,20613477,39167117
32,6,28881,2917563,39167117
17,6,26231,12820527,39167117
8,6,20898,5539215,39167117
41,6,19660,4089976,39167117
51,6,22747,8410106,39167117
25,6,15482,6823608,39167117
37,6,16816,10154788,39167117
42,6,13299,12782275,39167117
34,6,14777,8870827,39167117
13,6,14330,10301890,39167117
15,6,13710,1427559,39167117
24,6,11594,6003323,39167117
39,6,11239,11634370,39167117
26,6,10713,9950571,39167117
49,6,10895,3041868,39167117
29,6,8077,6087135,39167117
27,6,7797,5522744,39167117
18,6,6842,6634304,39167117
47,6,7191,6646010,39167117
55,6,6476,5772628,39167117
9,6,5767,3578141,39167117
35,6,5852,2091630,39167117
11,6,4046,685815,39167117
40,6,5717,3926331,39167117
22,6,5287,4678135,39167117
16,6,5379,1682380,39167117
45,6,5148,4957968,39167117
20,6,5103,2910844,39167117
19,6,3400,3131371,39167117
1,6,3459,4863525,39167117
21,6,3454,4438182,39167117
2,6,3529,741456,39167117
5,6,3123,2989918,39167117
31,6,3081,1905616,39167117
30,6,2543,1040859,39167117
28,6,2566,2987938,39167117
33,6,1791,1342307,39167117
44,6,1825,1056770,39167117
38,6,1740,754434,39167117
23,6,1542,1331317,39167117
56,6,1493,584215,39167117
46,6,1295,862996,39167117
10,6,1128,948921,39167117
50,6,843,623657,39167117
54,6,879,1831023,39167117
6,8,31183,39167117,5539215
48,8,31802,27914410,5539215
12,8,16695,20613477,5539215
17,8,11468,12820527,5539215
4,8,11454,6941072,5539215
36,8,8131,19633428,5539215
51,8,7984,8410106,5539215
53,8,7348,7294771,5539215
35,8,6987,2091630,5539215
37,8,7188,10154788,5539215
29,8,6310,6087135,5539215
20,8,6873,2910844,5539215
13,8,6872,10301890,5539215
42,8,5010,12782275,5539215
39,8,5143,11634370,5539215
27,8,4540,5522744,5539215
56,8,4982,584215,5539215
40,8,5610,3926331,5539215
26,8,4019,9950571,5539215
55,8,4088,5772628,5539215
31,8,4725,1905616,5539215
49,8,4962,3041868,5539215
47,8,4353,6646010,5539215
18,8,3750,6634304,5539215
24,8,3980,6003323,5539215
41,8,3721,4089976,5539215
32,8,3959,2917563,5539215
25,8,3110,6823608,5539215
19,8,3333,3131371,5539215
34,8,3258,8870827,5539215
22,8,2839,4678135,5539215
15,8,3344,1427559,5539215
45,8,2280,4957968,5539215
30,8,2042,1040859,5539215
1,8,2383,4863525,5539215
2,8,2269,741456,5539215
9,8,1674,3578141,5539215
21,8,2070,4438182,5539215
38,8,1936,754434,5539215
16,8,1979,1682380,5539215
5,8,1867,2989918,5539215
46,8,1504,862996,5539215
11,8,886,685815,5539215
28,8,1313,2987938,5539215
33,8,923,1342307,5539215
50,8,592,623657,5539215
23,8,648,1331317,5539215
54,8,565,1831023,5539215
44,8,350,1056770,5539215
10,8,399,948921,5539215
36,9,27796,19633428,3578141
25,9,10075,6823608,3578141
12,9,7800,20613477,3578141
6,9,4314,39167117,3578141
34,9,4494,8870827,3578141
44,9,2845,1056770,3578141
42,9,2630,12782275,3578141
48,9,2922,27914410,3578141
51,9,2583,8410106,3578141
37,9,2314,10154788,3578141
17,9,1647,12820527,3578141
13,9,1760,10301890,3578141
24,9,1536,6003323,3578141
45,9,1345,4957968,3578141
39,9,1165,11634370,3578141
33,9,1072,1342307,3578141
4,9,1078,6941072,3578141
8,9,921,5539215,3578141
53,9,1005,7294771,3578141
23,9,861,1331317,3578141
26,9,774,9950571,3578141
50,9,685,623657,3578141
47,9,708,6646010,3578141
18,9,564,6634304,3578141
11,9,387,685815,3578141
27,9,580,5522744,3578141
29,9,481,6087135,3578141
15,9,605,1427559,3578141
55,9,464,5772628,3578141
41,9,381,4089976,3578141
22,9,365,4678135,3578141
1,9,384,4863525,3578141
21,9,339,4438182,3578141
49,9,388,3041868,3578141
32,9,273,2917563,3578141
10,9,289,948921,3578141
20,9,312,2910844,3578141
40,9,262,3926331,3578141
19,9,191,3131371,3578141
35,9,197,2091630,3578141
31,9,171,1905616,3578141
5,9,199,2989918,3578141
28,9,146,2987938,3578141
54,9,122,1831023,3578141
2,9,122,741456,3578141
16,9,96,1682380,3578141
38,9,69,754434,3578141
30,9,56,1040859,3578141
56,9,56,584215,3578141
46,9,48,862996,3578141
42,10,10933,12782275,948921
24,10,8847,6003323,948921
34,10,5212,8870827,948921
36,10,3135,19633428,948921
51,10,2039,8410106,948921
12,10,1869,20613477,948921
48,10,1126,27914410,948921
37,10,1095,10154788,948921
6,10,1045,39167117,948921
13,10,628,10301890,948921
39,10,504,11634370,948921
9,10,470,3578141,948921
45,10,445,4957968,948921
17,10,458,12820527,948921
25,10,370,6823608,948921
4,10,346,6941072,948921
47,10,317,6646010,948921
8,10,277,5539215,948921
26,10,281,9950571,948921
53,10,222,7294771,948921
11,10,162,685815,948921
54,10,204,1831023,948921
29,10,200,6087135,948921
18,10,190,6634304,948921
32,10,135,2917563,948921
22,10,158,4678135,948921
27,10,131,5522744,948921
1,10,123,4863525,948921
33,10,128,1342307,948921
21,10,139,4438182,948921
40,10,146,3926331,948921
55,10,121,5772628,948921
23,10,102,1331317,948921
20,10,127,2910844,948921
15,10,122,1427559,948921
28,10,119,2987938,948921
41,10,84,4089976,948921
19,10,81,3131371,948921
44,10,87,1056770,948921
50,10,71,623657,948921
2,10,125,741456,948921
49,10,102,3041868,948921
35,10,86,2091630,948921
5,10,102,2989918,948921
31,10,58,1905616,948921
56,10,51,584215,948921
38,10,55,754434,948921
46,10,28,862996,948921
30,10,33,1040859,948921
16,10,29,1682380,948921
24,11,14496,6003323,685815
51,11,9781,8410106,685815
36,11,3185,19633428,685815
6,11,2700,39167117,685815
12,11,1708,20613477,685815
25,11,1333,6823608,685815
42,11,1343,12782275,685815
48,11,1423,27914410,685815
37,11,1275,10154788,685815
17,11,940,12820527,685815
13,11,931,10301890,685815
34,11,818,8870827,685815
39,11,568,11634370,685815
9,11,484,3578141,685815
53,11,487,7294771,685815
26,11,435,9950571,685815
8,11,498,5539215,685815
45,11,381,4957968,685815
47,11,339,6646010,685815
29,11,326,6087135,685815
27,11,292,5522744,685815
4,11,321,6941072,685815
55,11,274,5772628,685815
22,11,271,4678135,685815
18,11,212,6634304,685815
41,11,201,4089976,685815
1,11,229,4863525,685815
21,11,192,4438182,685815
15,11,195,1427559,685815
33,11,147,1342307,685815
10,11,133,948921,685815
32,11,137,2917563,685815
40,11,152,3926331,685815
44,11,123,1056770,685815
49,11,133,3041868,685815
35,11,129,2091630,685815
54,11,106,1831023,685815
19,11,109,3131371,685815
50,11,97,623657,685815
23,11,98,1331317,685815
31,11,102,1905616,685815
28,11,104,2987938,685815
20,11,91,2910844,685815
5,11,70,2989918,685815
2,11,68,741456,685815
30,11,34,1040859,685815
16,11,33,1682380,685815
46,11,29,862996,685815
38,11,19,754434,685815
56,11,19,584215,685815
36,12,79853,19633428,20613477
13,12,50635,10301890,20613477
48,12,44403,27914410,20613477
34,12,39746,8870827,20613477
42,12,35046,12782275,20613477
6,12,34699,39167117,20613477
51,12,34753,8410106,20613477
17,12,31571,12820527,20613477
39,12,30182,11634370,20613477
37,12,32397,10154788,20613477
26,12,22891,9950571,20613477
25,12,21718,6823608,20613477
24,12,20778,6003323,20613477
47,12,20254,6646010,20613477
9,12,17996,3578141,20613477
18,12,18258,6634304,20613477
8,12,15566,5539215,20613477
1,12,16218,4863525,20613477
45,12,15404,4957968,20613477
29,12,12050,6087135,20613477
21,12,10908,4438182,20613477
55,12,10096,5772628,20613477
53,12,9971,7294771,20613477
4,12,9094,6941072,20613477
27,12,7930,5522744,20613477
22,12,8313,4678135,20613477
33,12,6124,1342307,20613477
32,12,5594,2917563,20613477
28,12,5913,2987938,20613477
40,12,5629,3926331,20613477
44,12,4721,1056770,20613477
20,12,5226,2910844,20613477
23,12,4338,1331317,20613477
54,12,4590,1831023,20613477
5,12,4319,2989918,20613477
19,12,3961,3131371,20613477
15,12,4368,1427559,20613477
35,12,4094,2091630,20613477
41,12,3488,4089976,20613477
10,12,3420,948921,20613477
49,12,3387,3041868,20613477
31,12,2764,1905616,20613477
2,12,2804,741456,20613477
50,12,2143,623657,20613477
11,12,1682,685815,20613477
38,12,1533,754434,20613477
16,12,1502,1682380,20613477
46,12,1303,862996,20613477
30,12,1211,1040859,20613477
56,12,1179,584215,20613477
12,13,55758,20613477,10301890
48,13,24708,27914410,10301890
36,13,19599,19633428,10301890
37,13,20310,10154788,10301890
1,13,19361,4863525,10301890
6,13,18887,39167117,10301890
45,13,17656,4957968,10301890
47,13,17869,6646010,10301890
51,13,14227,8410106,10301890
17,13,11721,12820527,10301890
39,13,9003,11634370,10301890
42,13,8494,12782275,10301890
34,13,8995,8870827,10301890
24,13,7695,6003323,10301890
26,13,6971,9950571,10301890
8,13,6273,5539215,10301890
22,13,5861,4678135,10301890
18,13,4912,6634304,10301890
53,13,5475,7294771,10301890
28,13,4921,2987938,10301890
25,13,4041,6823608,10301890
21,13,4418,4438182,10301890
29,13,4347,6087135,10301890
4,13,4156,6941072,10301890
9,13,3504,3578141,10301890
55,13,3020,5772628,10301890
20,13,3369,2910844,10301890
27,13,2349,5522744,10301890
40,13,2534,3926331,10301890
15,13,2951,1427559,10301890
5,13,2341,2989918,10301890
32,13,1844,2917563,10301890
19,13,1482,3131371,10301890
41,13,1324,4089976,10301890
11,13,989,685815,10301890
2,13,1658,741456,10301890
54,13,1190,1831023,10301890
49,13,1387,3041868,10301890
35,13,1145,2091630,10301890
10,13,1046,948921,10301890
31,13,1101,1905616,10301890
33,13,804,1342307,10301890
44,13,717,1056770,10301890
23,13,579,1331317,10301890
38,13,651,754434,10301890
16,13,651,1682380,10301890
30,13,399,1040859,10301890
50,13,324,623657,10301890
56,13,323,584215,10301890
46,13,356,862996,10301890
6,15,12910,39167117,1427559
48,15,5134,27914410,1427559
53,15,4697,7294771,1427559
51,15,4054,8410106,1427559
12,15,2910,20613477,1427559
8,15,2410,5539215,1427559
36,15,1851,19633428,1427559
37,15,2633,10154788,1427559
13,15,2404,10301890,1427559
41,15,1676,4089976,1427559
4,15,1818,6941072,1427559
32,15,1655,2917563,1427559
24,15,1564,6003323,1427559
17,15,1097,12820527,1427559
2,15,1183,741456,1427559
45,15,1138,4957968,1427559
42,15,824,12782275,1427559
47,15,1051,6646010,1427559
49,15,1006,3041868,1427559
29,15,949,6087135,1427559
39,15,707,11634370,1427559
25,15,609,6823608,1427559
34,15,627,8870827,1427559
26,15,592,9950571,1427559
20,15,898,2910844,1427559
1,15,798,4863525,1427559
40,15,711,3926331,1427559
27,15,486,5522744,1427559
18,15,477,6634304,1427559
9,15,501,3578141,1427559
21,15,645,4438182,1427559
22,15,513,4678135,1427559
55,15,377,5772628,1427559
35,15,427,2091630,1427559
16,15,432,1682380,1427559
28,15,283,2987938,1427559
30,15,251,1040859,1427559
31,15,234,1905616,1427559
11,15,176,685815,1427559
5,15,241,2989918,1427559
19,15,204,3131371,1427559
44,15,255,1056770,1427559
33,15,137,1342307,1427559
23,15,127,1331317,1427559
10,15,141,948921,1427559
56,15,120,584215,1427559
38,15,105,754434,1427559
54,15,88,1831023,1427559
50,15,64,623657,1427559
46,15,75,862996,1427559
6,16,20115,39167117,1682380
53,16,13706,7294771,1682380
49,16,8561,3041868,1682380
41,16,7013,4089976,1682380
8,16,3887,5539215,1682380
4,16,4016,6941072,1682380
48,16,3927,27914410,1682380
32,16,3398,2917563,1682380
30,16,2549,1040859,1682380
56,16,2050,584215,1682380
12,16,1685,20613477,1682380
2,16,1658,741456,1682380
38,16,1221,754434,1682380
51,16,1174,8410106,1682380
17,16,970,12820527,1682380
37,16,998,10154788,1682380
36,16,721,19633428,1682380
35,16,843,2091630,1682380
29,16,813,6087135,1682380
27,16,666,5522744,1682380
39,16,662,11634370,1682380
26,16,676,9950571,1682380
47,16,752,6646010,1682380
42,16,655,12782275,1682380
13,16,721,10301890,1682380
15,16,706,1427559,1682380
55,16,534,5772628,1682380
40,16,622,3926331,1682380
20,16,567,2910844,1682380
18,16,523,6634304,1682380
31,16,465,1905616,1682380
19,16,448,3131371,1682380
45,16,371,4957968,1682380
24,16,399,6003323,1682380
46,16,380,862996,1682380
5,16,333,2989918,1682380
25,16,266,6823608,1682380
34,16,250,8870827,1682380
22,16,276,4678135,1682380
1,16,314,4863525,1682380
21,16,250,4438182,1682380
28,16,209,2987938,1682380
33,16,137,1342307,1682380
9,16,167,3578141,1682380
54,16,136,1831023,1682380
50,16,90,623657,1682380
23,16,103,1331317,1682380
11,16,43,685815,1682380
10,16,58,948921,1682380
44,16,40,1056770,1682380
6,17,17371,39167117,12820527
18,17,17624,6634304,12820527
29,17,15352,6087135,12820527
55,17,14611,5772628,12820527
12,17,14304,20613477,12820527
48,17,16028,27914410,12820527
26,17,8917,9950571,12820527
36,17,8291,19633428,12820527
19,17,9272,3131371,12820527
39,17,7238,11634370,12820527
4,17,5872,6941072,12820527
13,17,6249,10301890,12820527
8,17,5042,5539215,12820527
51,17,5585,8410106,12820527
27,17,4713,5522744,12820527
37,17,5124,10154788,12820527
42,17,4467,12782275,12820527
47,17,4865,6646010,12820527
25,17,3316,6823608,12820527
53,17,3832,7294771,12820527
34,17,3851,8870827,12820527
21,17,3567,4438182,12820527
24,17,2649,6003323,12820527
20,17,2324,2910844,12820527
32,17,2079,2917563,12820527
5,17,2144,2989918,12820527
45,17,1861,4957968,12820527
40,17,1934,3926331,12820527
9,17,1756,3578141,12820527
1,17,1763,4863525,12820527
11,17,1154,685815,12820527
22,17,1627,4678135,12820527
41,17,1411,4089976,12820527
31,17,1692,1905616,12820527
28,17,1706,2987938,12820527
49,17,1335,3041868,12820527
15,17,1171,1427559,12820527
35,17,907,2091630,12820527
38,17,617,754434,12820527
2,17,548,741456,12820527
16,17,559,1682380,12820527
46,17,467,862996,12820527
54,17,471,1831023,12820527
30,17,416,1040859,12820527
33,17,370,1342307,12820527
10,17,409,948921,12820527
56,17,365,584215,12820527
44,17,321,1056770,12820527
23,17,298,1331317,12820527
50,17,209,623657,12820527
17,18,32412,12820527,6634304
21,18,13303,4438182,6634304
39,18,12511,11634370,6634304
12,18,11543,20613477,6634304
26,18,10716,9950571,6634304
48,18,8665,27914410,6634304
6,18,7087,39167117,6634304
47,18,4805,6646010,6634304
37,18,3964,10154788,6634304
13,18,4034,10301890,6634304
36,18,3614,19633428,6634304
4,18,3073,6941072,6634304
29,18,2995,6087135,6634304
51,18,3039,8410106,6634304
55,18,2863,5772628,6634304
8,18,2780,5539215,6634304
42,18,2861,12782275,6634304
53,18,2045,7294771,6634304
45,18,1796,4957968,6634304
19,18,1641,3131371,6634304
24,18,1644,6003323,6634304
27,18,1488,5522744,6634304
1,18,1564,4863525,6634304
34,18,1455,8870827,6634304
20,18,1410,2910844,6634304
40,18,1334,3926331,6634304
25,18,1039,6823608,6634304
5,18,1184,2989918,6634304
32,18,1080,2917563,6634304
22,18,1060,4678135,6634304
41,18,902,4089976,6634304
28,18,1002,2987938,6634304
49,18,836,3041868,6634304
9,18,619,3578141,6634304
31,18,684,1905616,6634304
35,18,605,2091630,6634304
54,18,628,1831023,6634304
15,18,510,1427559,6634304
2,18,443,741456,6634304
38,18,406,754434,6634304
46,18,350,862996,6634304
16,18,368,1682380,6634304
30,18,302,1040859,6634304
56,18,326,584215,6634304
11,18,215,685815,6634304
33,18,255,1342307,6634304
23,18,228,1331317,6634304
10,18,223,948921,6634304
44,18,163,1056770,6634304
50,18,126,623657,6634304
17,19,12604,12820527,3131371
31,19,8290,1905616,3131371
27,19,5129,5522744,3131371
48,19,4748,27914410,3131371
29,19,4261,6087135,3131371
6,19,3784,39167117,3131371
55,19,3303,5772628,3131371
8,19,2964,5539215,3131371
12,19,2811,20613477,3131371
46,19,2198,862996,3131371
4,19,2156,6941072,3131371
20,19,1933,2910844,3131371
18,19,1511,6634304,3131371
26,19,1270,9950571,3131371
37,19,1306,10154788,3131371
53,19,1259,7294771,3131371
36,19,1154,19633428,3131371
13,19,1251,10301890,3131371
39,19,1164,11634370,3131371
51,19,1122,8410106,3131371
47,19,1112,6646010,3131371
42,19,957,12782275,3131371
40,19,1041,3926331,3131371
41,19,713,4089976,3131371
5,19,762,2989918,3131371
38,19,662,754434,3131371
49,19,730,3041868,3131371
32,19,559,2917563,3131371
24,19,611,6003323,3131371
21,19,545,4438182,3131371
45,19,533,4957968,3131371
22,19,493,4678135,3131371
34,19,451,8870827,3131371
25,19,434,6823608,3131371
1,19,481,4863525,3131371
35,19,458,2091630,3131371
28,19,399,2987938,3131371
30,19,307,1040859,3131371
56,19,314,584215,3131371
16,19,341,1682380,3131371
2,19,308,741456,3131371
9,19,293,3578141,3131371
15,19,336,1427559,3131371
11,19,94,685815,3131371
23,19,128,1331317,3131371
54,19,131,1831023,3131371
10,19,123,948921,3131371
33,19,96,1342307,3131371
44,19,85,1056770,3131371
50,19,63,623657,3131371
29,20,22359,6087135,2910844
48,20,10467,27914410,2910844
40,20,6005,3926331,2910844
8,20,5475,5539215,2910844
6,20,5586,39167117,2910844
12,20,3351,20613477,2910844
31,20,2960,1905616,2910844
17,20,2877,12820527,2910844
4,20,2160,6941072,2910844
13,20,2461,10301890,2910844
19,20,1945,3131371,2910844
37,20,2112,10154788,2910844
51,20,2104,8410106,2910844
53,20,1998,7294771,2910844
5,20,1623,2989918,2910844
36,20,1672,19633428,2910844
47,20,1381,6646010,2910844
39,20,1242,11634370,2910844
27,20,1153,5522744,2910844
18,20,1139,6634304,2910844
42,20,995,12782275,2910844
26,20,965,9950571,2910844
55,20,1013,5772628,2910844
35,20,966,2091630,2910844
22,20,949,4678135,2910844
1,20,1024,4863525,2910844
32,20,796,2917563,2910844
24,20,880,6003323,2910844
15,20,991,1427559,2910844
21,20,839,4438182,2910844
45,20,718,4957968,2910844
41,20,659,4089976,2910844
34,20,604,8870827,2910844
49,20,676,3041868,2910844
25,20,415,6823608,2910844
28,20,481,2987938,2910844
2,20,539,741456,2910844
46,20,431,862996,2910844
56,20,334,584215,2910844
38,20,323,754434,2910844
30,20,307,1040859,2910844
16,20,325,1682380,2910844
9,20,235,3578141,2910844
11,20,106,685815,2910844
23,20,118,1331317,2910844
54,20,121,1831023,2910844
10,20,132,948921,2910844
33,20,111,1342307,2910844
44,20,85,1056770,2910844
50,20,55,623657,2910844
39,21,14895,11634370,4438182
18,21,12172,6634304,4438182
47,21,11369,6646010,4438182
12,21,8572,20613477,4438182
17,21,5639,12820527,4438182
48,21,6275,27914410,4438182
6,21,4467,39167117,4438182
13,21,4393,10301890,4438182
37,21,3918,10154788,4438182
26,21,3473,9950571,4438182
51,21,3471,8410106,4438182
36,21,2673,19633428,4438182
42,21,2471,12782275,4438182
54,21,2124,1831023,4438182
29,21,2272,6087135,4438182
1,21,2099,4863525,4438182
8,21,2002,5539215,4438182
45,21,1778,4957968,4438182
4,21,1496,6941072,4438182
53,21,1657,7294771,4438182
24,21,1305,6003323,4438182
55,21,1127,5772628,4438182
22,21,1163,4678135,4438182
28,21,1029,2987938,4438182
34,21,956,8870827,4438182
20,21,1101,2910844,4438182
40,21,946,3926331,4438182
25,21,693,6823608,4438182
5,21,782,2989918,4438182
27,21,690,5522744,4438182
15,21,827,1427559,4438182
32,21,577,2917563,4438182
19,21,621,3131371,4438182
41,21,510,4089976,4438182
9,21,429,3578141,4438182
49,21,576,3041868,4438182
2,21,519,741456,4438182
35,21,407,2091630,4438182
31,21,353,1905616,4438182
16,21,321,1682380,4438182
38,21,273,754434,4438182
23,21,263,1331317,4438182
33,21,192,1342307,4438182
56,21,207,584215,4438182
30,21,155,1040859,4438182
11,21,119,685815,4438182
10,21,159,948921,4438182
46,21,139,862996,4438182
44,21,138,1056770,4438182
50,21,122,623657,4438182
48,22,23272,27914410,4678135
28,22,7495,2987938,4678135
12,22,5746,20613477,4678135
6,22,4682,39167117,4678135
13,22,3999,10301890,4678135
36,22,2245,19633428,4678135
1,22,2664,4863525,4678135
37,22,2718,10154788,4678135
47,22,2464,6646010,4678135
5,22,2504,2989918,4678135
51,22,2446,8410106,4678135
17,22,1751,12820527,4678135
8,22,1764,5539215,4678135
29,22,1573,6087135,4678135
53,22,1376,7294771,4678135
40,22,1409,3926331,4678135
39,22,1295,11634370,4678135
42,22,1163,12782275,4678135
45,22,1235,4957968,4678135
26,22,1059,9950571,4678135
24,22,1045,6003323,4678135
4,22,1068,6941072,4678135
18,22,806,6634304,4678135
34,22,778,8870827,4678135
21,22,870,4438182,4678135
25,22,575,6823608,4678135
20,22,815,2910844,4678135
32,22,723,2917563,4678135
41,22,480,4089976,4678135
55,22,522,5772628,4678135
35,22,545,2091630,4678135
15,22,640,1427559,4678135
27,22,436,5522744,4678135
2,22,629,741456,4678135
19,22,486,3131371,4678135
49,22,430,3041868,4678135
9,22,311,3578141,4678135
31,22,455,1905616,4678135
11,22,212,685815,4678135
38,22,351,754434,4678135
54,22,293,1831023,4678135
56,22,294,584215,4678135
30,22,238,1040859,4678135
16,22,195,1682380,4678135
10,22,164,948921,4678135
23,22,151,1331317,4678135
46,22,179,862996,4678135
33,22,141,1342307,4678135
44,22,115,1056770,4678135
50,22,74,623657,4678135
25,23,6219,6823608,1331317
33,23,4965,1342307,1331317
12,23,3604,20613477,1331317
36,23,2513,19633428,1331317
6,23,1798,39167117,1331317
9,23,1737,3578141,1331317
42,23,1274,12782275,1331317
48,23,1423,27914410,1331317
51,23,1346,8410106,1331317
50,23,969,623657,1331317
37,23,1149,10154788,1331317
8,23,871,5539215,1331317
34,23,859,8870827,1331317
13,23,747,10301890,1331317
4,23,679,6941072,1331317
24,23,700,6003323,1331317
44,23,563,1056770,1331317
53,23,594,7294771,1331317
45,23,572,4957968,1331317
47,23,564,6646010,1331317
17,23,555,12820527,1331317
39,23,505,11634370,1331317
26,23,423,9950571,1331317
41,23,351,4089976,1331317
29,23,316,6087135,1331317
49,23,325,3041868,1331317
18,23,257,6634304,1331317
55,23,257,5772628,1331317
27,23,231,5522744,1331317
