"","1","2","4","5","6","8","9","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","44","45","46","47","48","49","50","51","53","54","55","56"
"1",0,2076.903,25379.1079,16949.9037,132996.1256,22019.5119,14794.6683,4192.862,3174.595,113541.2174,75643.9297,3691.1191,5880.3704,60725.3679,34520.1839,14289.7004,13298.1529,25039.1141,26789.3502,5184.6873,27108.0482,27259.5741,45916.082,23462.1521,19137.719,29063.0936,3814.7686,8472.1562,10366.3203,5347.8986,37545.2568,8111.944,82587.2898,56227.764,2990.0419,58161.4933,18252.1255,13440.0578,55470.9757,4234.4312,26625.0507,3664.3581,45148.6119,135119.2059,11148.3335,2481.4216,38909.1258,24021.6458,9361.3952,26453.7566,2256.8318
"2",3205.9207,0,5025.3196,2020.713,28795.3781,4076.1267,2343.7025,627.5416,455.8676,13378.8307,6805.7397,989.7503,1351.6517,8808.5802,4514.33,2209.1171,2025.7282,2989.0516,3046.0037,878.5564,3955.0151,4496.7005,6785.9169,3989.4753,1973.3274,4244.7237,811.9303,1356.9776,2185.7157,887.8934,5832.4138,1481.4303,12846.684,6691.2164,555.7059,7832.2129,2704.4019,3436.0884,8385.9841,690.9828,3226.281,628.7691,4471.6907,18718.6515,2335.4665,416.1288,5482.8241,6286.7529,1205.3937,4021.0443,424.2914
"3",30207.2545,3874.9136,0,20034.2061,371606.034,45702.8454,19594.751,5341.1133,3925.1219,122000.386,62799.85,7169.1183,13059.6232,79209.3291,40891.9002,20863.7232,20967.7105,27265.9994,29820.5932,7170.227,33912.1712,37061.7666,59101.2419,35853.0227,19283.3929,41749.372,7605.467,13161.2721,30922.066,7303.4092,49081.4393,20235.8117,108050.2874,59873.0184,4926.0322,69361.0494,28697.8823,28691.5135,71161.2928,5716.8805,28924.7077,5913.2409,41649.1665,195340.5087,26399.8677,3416.7506,47413.3074,49846.8653,10685.8749,35816.9105,4542.1106
"4",17325.6566,1338.106,17205.199,0,88808.7179,15348.2397,8741.026,2440.5606,1825.2296,59446.3414,33407.8839,2377.1436,3927.7628,38736.9954,21006.8639,9957.6421,10141.1761,14455.3069,16181.5219,3112.329,15673.0354,16250.2275,27891.9091,15669.0257,12165.6363,21796.2243,2565.787,6011.7958,6978.4908,3197.6073,22084.4217,5643.1608,48570.9123,29651.3833,1997.4092,34070.3927,14320.1725,8877.7043,32377.0676,2516.8357,14044.0447,2519.0974,23830.5995,95199.4296,7551.114,1494.6892,22033.8759,15836.2289,5265.6453,16972.2392,1563.6346
"5",194660.7748,27303.9619,456969.6025,127166.4627,0,282693.1024,129482.7515,35177.2186,25793.5283,794283.3708,406847.0858,51173.7063,92333.8443,515202.7273,265537.1761,134243.8931,131317.3166,176815.2723,190678.3826,47578.806,223022.4058,245538.6962,387075.8532,233769.923,123120.3211,265509.3352,50787.2669,84170.6565,221018.0723,48396.2973,323933.8699,112714.0186,713220.1624,390552.6846,32333.0088,452771.2514,178181.4948,209151.8506,468944.6136,37851.3931,188813.1856,38206.9539,268855.6759,1226071.6852,174004.8234,22640.6239,311511.1465,358214.5549,69770.25,233492.4572,28645.5842
"6",25204.3288,3022.5852,43951.7109,17187.1377,221076.817,0,16280.1997,4448.2958,3273.772,99286.1781,52212.7665,5268.7787,10443.7588,69609.3459,35362.4258,19352.7293,19808.3507,23348.5962,24240.328,5943.8869,28286.9033,30715.7776,50743.3316,32922.9313,16015.0498,38608.0462,7085.0448,12658.3159,18316.0573,6062.8539,40834.5323,15459.5995,89842.9211,49761.2519,4580.7931,59147.3026,25668.3346,22131.8466,59240.0387,4737.4785,23755.0122,5705.5888,35399.3181,156280.0904,22176.3142,2852.1925,39235.4814,39198.608,9014.8873,31600.6831,6206.9215
"7",14191.4701,1456.4248,15791.6314,8202.7995,84858.3558,13643.1429,0,4708.1562,2959.2116,61643.0485,31561.4633,2491.5184,3853.7151,39504.5785,21108.0866,8754.4777,7606.5126,14083.699,12477.9203,5902.6466,26806.8093,35475.9817,34462.1257,15568.3729,8186.3503,16651.1164,2506.175,5160.9839,6580.297,6707.763,58581.1294,4924.3673,133101.3554,34190.4425,2009.0207,40172.2881,10137.8075,8955.9094,66390.6711,5930.2252,15926.2011,2336.1686,20254.6814,71415.2778,7133.7454,2761.4986,33161.6377,16123.3225,6382.2369,17781.3911,1414.8882
"8",3805.2111,368.9556,4072.5373,2166.8822,21811.7353,3526.9101,4454.4788,0,1000.045,16515.4522,8546.0287,635.0204,987.7529,10446.4536,5678.4787,2287.4387,1986.7919,3818.584,3296.316,1277.3795,9851.3647,7113.6158,9210.1784,4029.8986,2169.4155,4364.2581,643.0493,1344.4993,1692.9404,1377.5581,12733.0229,1274.2811,27670.908,9523.2258,516.6659,11059.4755,2650.4139,2289.0084,27411.9812,1135.5564,4343.6873,605.3527,5457.7434,18705.8295,1834.8159,615.5972,9787.5285,4116.8502,1802.6988,4667.6352,365.3918
"9",2987.5222,277.9233,3103.4236,1680.4201,16584.184,2691.5583,2903.1981,1036.989,0,12927.6385,6766.8299,480.16,749.5446,8075.0961,4455.1755,1757.0826,1527.2709,3022.3941,2556.2029,899.0097,8804.0814,4912.2729,7112.6119,3073.0979,1686.7539,3362.3054,488.2205,1030.9911,1287.9735,955.8884,7811.0939,973.2949,17083.3028,7748.3121,392.5076,8817.9932,2039.162,1733.845,12915.5415,776.5973,3448.8624,462.3504,4302.3287,14413.2769,1395.5315,434.2161,8059.0833,3116.3366,1486.8041,3586.9048,278.6348
"10",129801.7746,9908.5172,117179.9707,66485.9299,620387.5816,99162.7194,73466.4476,20804.1212,15704.4768,0,300770.3288,17745.928,27260.0051,264777.0826,146990.4283,61858.4373,57143.517,103450.8009,113888.1023,25626.7595,133957.8922,135399.6391,208829.7506,104697.4567,71959.8057,123069.3056,17499.3294,36900.7997,48020.0224,26431.3464,186170.7974,36801.0382,410192.7428,281433.6932,13527.0676,260869.2293,78260.9082,62861.7099,275387.821,21077.345,161924.6805,16256.8545,163907.88,594582.6373,51221.0097,12098.404,200857.6743,112404.241,43030.2432,116862.8921,10176.754
"11",77061.7949,4491.6282,53751.2713,33295.9598,283176.2259,46470.1735,33519.6918,9593.1493,7325.3349,268023.5436,0,7957.7107,12558.5531,131467.3725,75426.6941,30179.754,27536.7973,55209.0429,53109.4631,11633.2899,62308.6307,61410.2469,102076.3429,50269.3908,35875.858,60325.8896,8142.4893,17830.9235,22032.5515,12028.8108,85312.5996,17069.4207,187668.605,140688.2825,6408.2016,131284.3176,37502.9833,28801.9897,126681.7328,9555.9178,65538.8538,7782.1502,93521.0209,275794.7014,23699.5548,5560.3815,90726.9543,51531.8392,21789.1894,57318.0761,4773.6431
