"","1","2","4","5","6","8","9","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","44","45","46","47","48","49","50","51","53","54","55","56"
"1",0,2097.6151,24604.7331,17003.8266,132334.826,21300.0851,15100.7299,4146.123,3070.1232,109063.3627,74223.611,3719.3177,5665.755,62125.0707,34687.2722,14350.5712,13454.8624,25189.8022,27027.5751,5244.5363,27201.4131,27267.303,46387.0839,23313.6143,19430.9955,29245.4409,3758.1073,8432.0246,9978.98,5364.1567,38005.6257,8222.1434,84060.9778,55188.8094,2963.3834,58725.8795,18269.4163,13043.4337,56287.124,4297.5773,25951.9676,3616.9578,44666.2003,130651.1719,10712.9429,2521.3071,38767.7288,23163.1879,9668.4506,26662.3412,2304.1559
"2",3237.1718,0,4881.1326,2030.9474,28705.9915,3950.3532,2396.6786,621.7113,441.6933,12875.322,6690.4901,999.184,1304.7656,9028.5345,4544.6972,2222.6926,2053.448,3012.6856,3078.8599,890.3664,3976.0878,4506.4202,6868.397,3971.6608,2007.3293,4279.3752,801.3723,1353.0854,2107.9962,892.2647,5915.0136,1504.3743,13100.4698,6579.9091,551.7854,7923.0623,2712.0461,3340.9481,8525.3436,702.6037,3150.6245,621.8008,4432.2165,18133.6567,2248.4699,423.6113,5473.1557,6073.4655,1247.2681,4060.3586,434.0018
"3",29280.9969,3763.9847,0,19329.8201,355626.537,42519.9879,19235.7311,5079.7185,3650.8742,112710.0869,59265.6218,6947.7984,12102.0794,77938.011,39519.4219,20151.8128,20403.9944,26381.7416,28935.9286,6975.7945,32728.4212,35655.4134,57425.5414,34264.4511,18830.6178,40405.6895,7206.1469,12598.3021,28629.0063,7045.6355,47784.4223,19726.8152,105775.0871,56520.7098,4695.5239,67357.4875,27627.2283,26780.612,69448.5728,5580.3825,27115.9653,5613.676,39629.3696,181662.2889,24399.2699,3338.9868,45435.5071,46228.4856,10614.5755,34719.6463,4460.1208
"4",17375.587,1344.7809,16597.9108,0,87931.0344,14773.5084,8877.8242,2401.4449,1756.4525,56820.0863,32618.8304,2383.483,3765.7353,39434.2961,21004.3715,9950.7084,10210.0457,14470.5333,16244.8494,3132.7191,15649.4022,16174.6162,28038.9606,15492.9876,12291.1106,21824.7371,2515.2027,5953.7905,6684.5851,3191.5,22244.8899,5691.5945,49193.6339,28959.8689,1969.8313,34231.2329,14263.0004,8573.1988,32691.2996,2541.7621,13621.4541,2474.2405,23459.6212,91597.1566,7220.4004,1511.2193,21845.4605,15194.9321,5411.5207,17021.6436,1588.5444
"5",193921.5921,27257.4118,437904.0659,126096.0215,0,270295.1304,130633.3258,34382.8972,24656.2826,754136.8583,394592.2634,50968.453,87935.3272,520983.8419,263737.4122,133256.9792,131328.5953,175822.6951,190149.734,47571.5637,221203.0307,242768.5491,386525.0887,229604.1606,123561.7291,264086.0662,49454.4277,82803.3642,210299.7107,47982.1595,324114.5495,112924.2975,717553.347,378904.0077,31674.2286,451879.0264,176288.175,200632.77,470342.4372,37971.6826,181912.0745,37276.687,262907.6212,1171821.462,165275.8823,22738.5588,306790.4499,341419.3727,71225.5711,232612.551,28908.1108
"6",24366.3133,2928.2251,40872.8025,16538.6217,211005.9442,0,15939.2821,4219.3116,3036.9122,91480.9059,49142.9279,5092.5055,9652.199,68309.4234,34084.382,18642.5198,19224.3906,22531.1261,23458.472,5767.2847,27226.6963,29471.413,49173.096,31380.2632,15597.3026,37265.8029,6695.1438,12084.5411,16912.5794,5833.2653,39649.4091,15030.5429,87716.5239,46849.8102,4354.7935,57285.5715,24644.7968,20602.7302,57660.0365,4612.0307,22210.1469,5402.0964,33592.7709,144949.3275,20441.1125,2779.8434,37498.526,36256.2216,8930.8527,30550.88,6078.6235
"7",14423.4476,1483.341,15438.7679,8298.2185,85147.7368,13308.5706,0,4694.8942,2885.9369,59710.7849,31229.7467,2531.7024,3744.3466,40755.6204,21388.9394,8865.835,7760.9854,14287.8167,12694.934,6021.0835,27125.7451,35784.9879,35108.9342,15600.1337,8381.824,16896.744,2489.7499,5179.809,6387.786,6784.8357,59798.9947,5033.3123,136617.7208,33841.3959,2007.8826,40903.8215,10232.8969,8764.8366,67935.0105,6069.3633,15654.3622,2325.3753,20207.0706,69635.4987,6912.8921,2829.5237,33319.4781,15678.1006,6647.1053,18072.5734,1456.7269
"8",3745.6309,363.9415,3856.1618,2123.0617,21196.9439,3332.0837,4440.5572,0,944.5716,15494.0045,8189.9304,624.9435,929.4998,10437.9086,5572.8444,2243.5895,1963.3069,3751.9411,3248.0418,1261.9796,9654.6712,6949.6254,9087.5782,3910.9634,2151.2728,4289.1835,618.7185,1306.912,1591.6629,1349.5099,12588.4483,1261.4592,27507.5876,9129.1883,500.1131,10906.2735,2591.0322,2169.6319,27166.3661,1125.6028,4135.1025,583.582,5273.4592,17665.302,1722.0241,610.8994,9524.4476,3877.1135,1818.3912,4594.6846,364.3505
"9",2879.5322,268.4399,2877.3706,1612.1659,15781.2614,2489.9457,2833.8824,980.6594,0,11875.6388,6349.8826,462.7044,690.658,7900.542,4281.2866,1687.5269,1477.8027,2907.8322,2466.3384,869.6838,8448.6965,4699.1363,6871.8521,2920.321,1637.8308,3235.6828,459.97,981.3079,1185.7166,916.9337,7561.6593,943.4459,16628.976,7273.1034,372.0241,8514.8339,1951.9801,1609.213,12533.3832,753.7667,3214.9051,436.4447,4070.5269,13328.1969,1282.481,421.9331,7679.2176,2873.7725,1468.5289,3457.349,272.0574
"10",124296.0282,9508.1607,107937.8968,63370.5449,586511.4803,91138.1772,71245.9211,19546.0609,14430.0959,0,280402.0909,16989.5625,24954.9843,257368.5016,140334.4717,59023.2706,54932.981,98882.1536,109169.5499,24629.5503,127714.375,128682.3208,200448.5316,98845.3293,69418.1635,117664.1991,16379.5002,34894.0956,43919.9814,25189.2851,179053.4227,35440.3853,396686.5319,262454.8255,12737.7432,250262.107,74427.6605,57963.5864,265501.0505,20324.6361,149958.5237,15246.1544,154068.0905,546244.0364,46765.4624,11679.6957,190145.2915,102980.8637,42224.8739,111909.2072,9871.8876
"11",75541.4892,4412.2635,50684.96,32487.705,274056.4399,43721.5958,33276.7407,9226.5827,6890.3777,250406.9298,0,7799.045,11769.0328,130816.5784,73717.4295,29478.8015,27098.7606,54021.1815,52115.2559,11445.5098,60812.0278,59746.4385,100301.0345,48584.0196,35428.7015,59042.9609,7802.0052,17260.7557,20628.8199,11735.1609,83995.118,16827.7847,185789.3905,134309.3356,6177.2446,128930.2704,36511.1155,27187.004,125027.4317,9432.9836,62133.6333,7471.2489,89989.5141,259376.2486,22150.6811,5495.1283,87923.1581,48330.2761,21887.9675,56188.9084,4740.3529
"12",6293.3032,1095.5215,9878.5998,3946.7046,58852.487,7532.4872,4484.9426,1170.5051,834.7432,25224.3052,12966.2188,0,2412.9086,16875.0911,8581.7622,4165.2373,3945.3963,5729.9645,6099.5083,1650.0223,7500.7848,8394.179,12801.8515,7291.1736,3937.2032,8142.3924,1452.294,2541.9955,4202.8579,1657.8976,11089.5155,2973.496,24566.6504,12642.6838,998.7338,14933.0784,5277.8667,6020.4785,16035.3641,1311.305,6106.6744,1151.305,8515.9857,36253.1789,4273.7538,782.4855,10423.539,10614.6157,2366.4774,7543.1815,818.6923
"13",6893.6489,1028.6886,12373.2607,4483.8217,73013.4274,10266.1865,4769.7572,1251.8661,895.9593,26642.2133,14069.8245,1735.0694,0,19322.6159,9661.2016,4991.0763,4766.6263,6390.652,6620.9485,1744.5453,8047.1251,8879.2624,14278.5161,8795.5277,4347.156,9699.3494,2244.7365,3112.9941,5759.7932,1758.0799,11826.3822,3778.5986,26174.8454,13606.878,1248.0716,16529.4171,6252.1321,9144.8378,17132.8,1387.3778,6483.948,1434.8155,9461.7645,40090.4615,7096.4284,837.2264,11078.0838,15520.488,2587.172,8683.0615,1134.8799
"14",64019.2037,6028.6584,67487.834,39767.1667,366366.3762,61534.0508,43970.3314,11906.2244,8680.2878,232712.8681,132453.2731,10277.1836,16365.0721,0,127015.0579,49579.4667,38097.8784,73021.0516,55069.563,15467.1604,77703.8424,79664.1687,171775.6077,83418.9179,37749.2253,88480.438,11218.5456,27032.2809,27840.5368,15821.3896,110515.2281,22602.1951,243830.9399,130640.9508,9789.5366,191405.3905,48634.3401,37535.3185,162084.8123,12501.6072,58858.7058,11895.689,96751.2758,307858.3538,30740.3265,7649.3179,103419.9221,67060.3703,27308.8523,136977.3174,6763.7888
"15",33803.9348,2869.8692,32362.3827,20031.5235,175394.8469,29036.4852,21823.0383,6011.6159,4448.4148,120000.5132,70586.8541,4942.6311,7738.1454,120118.2358,0,22040.6974,18173.0078,46357.3066,27946.3328,7555.4031,39590.4898,39176.8658,82718.295,36188.8688,19301.5022,41704.0825,5244.9939,12348.0613,13292.2109,7756.5877,55134.1738,10823.3986,121632.3329,69526.8052,4405.723,107482.3244,23564.1394,17789.8337,81567.6309,6165.5846,30638.5342,5358.8013,53706.2772,152754.6821,14549.4943,3717.5388,53086.4286,31733.4289,15007.2172,47710.0347,3175.6197
