"","1","2","4","5","6","8","9","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","44","45","46","47","48","49","50","51","53","54","55","56"
"1",0,2110.2061,24367.3208,17041.6527,131829.0457,21080.7828,15176.5316,4126.7516,3030.5424,107942.783,73887.2395,3721.0247,5624.208,62482.953,34726.5176,14345.4894,13487.3518,25258.4489,27046.8858,5260.4789,27179.0983,27202.0766,46537.0359,23266.9727,19515.3393,29314.498,3745.9637,8410.2904,9879.9229,5363.4435,38160.4935,8273.384,84361.1361,54960.9376,2915.9446,58883.137,18241.2816,12972.8927,56511.5867,4315.2722,25758.0399,3605.6296,44564.7392,128938.3964,10621.9306,2537.7763,38684.3609,22978.2352,9739.3732,26725.0047,2313.8922
"2",3256.6248,0,4850.9606,2042.5925,28696.4075,3923.3707,2417.1434,620.9733,437.5256,12787.6532,6683.4902,1003.1428,1299.7329,9112.3403,4565.7703,2229.6855,2065.614,3031.4733,3091.848,896.2001,3986.7368,4511.3818,6914.7273,3977.5939,2023.1016,4304.4996,801.5798,1354.3233,2094.3789,895.2699,5959.9122,1519.05,13193.2829,6575.6853,544.8533,7972.0956,2717.3512,3334.5148,8589.3116,707.9669,3138.0307,622.0238,4437.6327,17958.5954,2237.174,427.8713,5480.509,6046.0666,1260.8167,4084.1522,437.3617
"3",29002.1089,3741.1636,0,19140.4712,350018.4108,41577.4929,19100.4263,4995.3459,3560.5837,110214.1314,58289.4528,6867.6199,11869.2519,77446.8466,39089.6191,19903.0701,20207.9561,26136.3629,28609.3098,6913.0808,32309.3637,35143.509,56920.2129,33785.7702,18685.5289,40015.3463,7096.7134,12415.1198,28004.863,6960.2077,47403.6962,19611.6838,104879.6295,55612.2525,4564.9418,66727.8387,27253.8439,26316.3201,68889.263,5536.155,26590.5525,5528.977,39065.1318,177130.5647,23901.8363,3320.4892,44794.0384,45309.3443,10564.1978,34383.8554,4425.2484
"4",17414.5651,1352.5079,16433.5635,0,87572.6187,14617.6728,8920.1124,2389.6152,1733.3656,56221.9382,32462.7229,2383.9686,3737.1675,39651.3466,21022.7716,9944.6472,10232.0889,14506.2666,16252.3091,3141.4405,15632.5753,16131.8085,28122.4242,15458.0477,12341.3134,21870.691,2506.4358,5936.9292,6616.5418,3190.2616,22329.837,5725.6036,49356.6965,28832.9379,1937.8031,34314.1423,14237.4027,8524.6583,32813.2937,2551.5765,13516.2181,2465.8621,23400.3607,90373.3007,7157.2329,1520.7026,21792.9223,15069.7588,5449.8261,17057.2965,1594.8499
"5",193205.0494,27251.6025,430999.1907,125595.7024,0,265859.3698,130477.8913,34010.8095,24188.0305,741776.8034,390377.0535,50676.7881,86751.1656,520747.5773,262404.44,132386.7434,130832.3304,175212.5482,189109.8986,47421.3562,219655.9669,240691.4436,385378.6833,227729.0219,123331.3219,263074.1212,48990.0545,82079.6437,206925.7014,47679.3579,323424.5454,112925.9847,715666.2393,375008.1107,30974.6083,450289.6314,174929.1606,198314.7946,469300.4403,37892.4507,179437.1662,36930.3421,260689.7101,1149314.1568,162859.2781,22745.6779,304239.2613,336600.5753,71304.7429,231718.6588,28850.8976
"6",24113.479,2907.9681,39958.5425,16362.5299,207499.8303,0,15813.5526,4145.6615,2959.2584,89378.1338,48291.9217,5029.4081,9458.3623,67820.5595,33684.694,18396.5715,19023.3108,22302.3649,23173.7333,5710.5203,26854.9671,29023.3094,48698.4679,30915.2636,15463.8152,36874.0524,6587.7998,11898.5869,16529.6384,5757.5813,39299.6709,14929.9689,86899.143,46057.1481,4230.046,56701.2662,24290.8111,20228.1314,57146.476,4571.5428,21761.0602,5316.0138,33086.0016,141211.8875,20007.1531,2762.0659,36937.3184,35504.7928,8880.8217,30229.3864,6025.9096
"7",14479.1899,1494.2776,15310.6277,8328.0081,84937.8571,13189.4912,0,4679.3248,2852.6115,59177.7898,31130.5689,2536.3148,3721.9528,41046.2412,21442.3099,8874.769,7790.324,14346.2708,12721.3109,6047.6141,27140.4153,35748.0193,35270.4115,15590.1333,8429.6749,16959.7148,2485.0855,5173.4959,6332.9929,6793.1754,60124.4633,5071.5796,137292.3224,33747.5781,1978.4313,41069.2268,10231.0571,8729.3107,68298.8393,6102.6557,15558.5505,2321.2502,20188.6348,68816.2303,6863.5006,2851.8861,33293.1197,15574.1022,6704.9866,18139.7267,1464.8752
"8",3723.3892,363.0448,3786.8131,2109.8771,20938.2178,3270.023,4425.2883,0,924.5469,15205.7523,8084.2006,619.9683,914.9184,10409.6864,5532.1954,2223.9196,1951.4846,3730.5034,3223.0074,1255.1627,9565.5637,6874.6529,9040.2265,3870.2902,2142.4271,4263.1285,611.5289,1292.5727,1562.6006,1337.9745,12533.3683,1258.6381,27373.4787,9014.9802,487.9656,10843.4454,2565.2694,2139.7373,27045.1564,1120.7253,4069.6616,576.8582,5217.1997,17286.9958,1693.0251,609.7149,9423.9803,3813.7863,1816.3141,4566.7235,362.8107
"9",2839.7781,265.659,2803.2604,1589.4735,15465.2584,2424.2298,2801.7858,960.2026,0,11562.4593,6218.2986,455.3878,674.4428,7816.8188,4216.4203,1659.4929,1457.2779,2868.3343,2427.9591,858.1398,8304.4677,4611.651,6781.9403,2867.0771,1618.1866,3190.5733,451.0268,962.8595,1154.8533,901.9007,7468.9872,933.8855,16416.932,7125.2709,360.1148,8398.778,1917.2758,1574.4792,12378.7066,744.5604,3138.9846,428.0016,3995.2274,12939.5408,1250.9043,417.782,7538.0767,2804.4599,1455.2417,3409.1118,268.7635
