"1","2","4","5","6","8","9","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","44","45","46","47","48","49","50","51","53","54","55","56"
0,194042854,153187440,15842040,158924194,169897566,175220352,175220352,175220352,44125516,9972479,167638218,191387315,80379480,82352070,94111860,101194650,63678983,7613238,175220352,175220352,175220352,158089118,93990632,10572638,72622111,186762788,97217702,165492907,175220352,175220352,146223455,175220352,77358121,100591751,136266573,70078407,192124383,175220352,175220352,54231857,101969256,10898999,43799330,169897566,161088210,156588469,187499856,135293899,89846461,165273039
309755391,0,309755391,309755391,244677582,309755391,309755391,309755391,309755391,309755391,309755391,53331453,203950776,309755391,309755391,309755391,309755391,309755391,309755391,309755391,309755391,309755391,309755391,309755391,309755391,309755391,309755391,309755391,299332364,309755391,309755391,309755391,309755391,309755391,309755391,309755391,309755391,96745067,309755391,309755391,309755391,309755391,309755391,309755391,309755391,309755391,309755391,83758141,309755391,309755391,309755391
252586267,71011681,0,240523461,41036757,27349375,257095113,255483907,255483907,251572698,255483907,55679727,63296782,257095113,255483907,247442583,149679292,255483907,240523461,257095113,255483907,257095113,257095113,257095113,250244689,212358410,47998302,166096397,41036757,257095113,255483907,2092273,255483907,255483907,220255072,255483907,122424420,63296782,255483907,257095113,255483907,161784415,255483907,163872540,16241815,257095113,255483907,63296782,255483907,257095113,40965063
27039457,134004039,113996821,0,117811854,47597827,189674939,189674939,181168463,93853947,85596464,125370644,96745067,76698044,91352185,49923844,17745417,82218473,37052904,196156574,184261460,195715654,175888917,88163749,7613238,17745417,115376950,49206288,117811854,192726943,189674939,103110368,189674939,169006999,85580618,158399897,12787141,103218889,189674939,189674939,156111870,56788570,32253505,34093504,96745067,196156574,181168463,116114018,179840454,77420080,47597827
298131870,21226064,11501007,298131870,0,50557227,309018323,305095855,298131870,298131870,298131870,1408243,25035995,305095855,298131870,298131870,242230064,298131870,296520664,309018323,298131870,309018323,309018323,309018323,298131870,298131870,58484280,296803861,2775970,309018323,309018323,26996230,309018323,298131870,309018323,298131870,233054061,19184838,305095855,309018323,298131870,309018323,298131870,253395167,22874579,309018323,298131870,19184838,298131870,309018323,56293981
240937530,59486851,52659434,169891925,58193108,0,242847661,242847661,242847661,242265539,242265539,68315973,19766960,216367395,242847661,85854114,21547133,242847661,187733970,242847661,242847661,242847661,242847661,82894714,187733970,66770954,6104537,43937253,54270640,242847661,242847661,8725037,242847661,242265539,41097608,242847661,50173794,58027747,242847661,242847661,242265539,40084039,242265539,109145441,7866938,242847661,242847661,58027747,242847661,196821774,582122
225225231,213068436,297969086,233890697,299332364,298595296,0,48755073,58861414,195487265,217104157,300740607,299332364,171158983,174574817,238428116,287082633,198744965,233168661,11049237,57007500,10423027,118041667,174761195,233890697,244434670,279049675,249448056,298595296,11049237,28481419,297969086,28481419,148527943,223849913,139861414,287082633,299332364,48755073,9095018,153152470,229902435,225225231,285471427,298595296,11049237,68704750,271534316,144625494,171158983,298595296
174116867,213992012,253116517,189038128,253853585,244864090,53947587,0,6573769,101346236,124154430,247009401,226055537,110585852,109116999,160387209,203969277,114854748,182464935,55901806,6573769,55901806,59522687,124292503,180372662,184696910,221180599,173395259,253116517,55901806,44852569,253116517,44852569,84204885,131519832,75860363,242230064,221917667,12776309,55901806,84204885,171407149,147636601,202358071,244864090,55901806,14826196,221917667,65480907,110585852,244864090
162311827,209473595,238017326,173938937,238017326,238017326,62748570,19623073,0,73394675,94499472,240162637,214444693,103739088,92002766,150642805,188870086,82869054,167270103,62748570,5923188,62748570,52948918,107602403,168112419,158304525,213707625,153540445,238017326,62748570,59467729,238017326,59467729,34686236,114203522,47212164,188870086,214444693,48104492,62748570,54882438,155151651,123925705,191721768,238017326,62748570,8252427,214444693,27678593,83272692,213707625
