"origin_fips","dest_fips","num_migrants","m_i","m_j","origin_lat","origin_lon","dest_lat","dest_lon","distance"
49,1,407,3101042,4874486,40.77,-111.89,33.52,-86.81,1465.80969143619
54,1,357,1817004,4874486,38.35,-81.63,33.52,-86.81,441.709034098907
31,1,320,1915947,4874486,41.26,-96.02,33.52,-86.81,735.16313044024
16,1,217,1717715,4874486,43.62,-116.2,33.52,-86.81,1725.46711497452
30,1,191,1052482,4874486,45.79,-108.52,33.52,-86.81,1426.39628341128
38,1,187,754942,4874486,46.89,-96.81,33.52,-86.81,1061.38510272291
11,1,120,694906,4874486,38.89,-77.03,33.52,-86.81,659.494332391888
46,1,146,872868,4874486,43.54,-96.73,33.52,-86.81,874.153047706144
23,1,166,1334612,4874486,43.68,-70.3,33.52,-86.81,1132.03573343263
56,1,144,578931,4874486,41.13,-104.82,33.52,-86.81,1119.03586429123
33,1,137,1348787,4874486,42.99,-71.45,33.52,-86.81,1057.51361841715
10,1,101,956823,4874486,39.74,-75.55,33.52,-86.81,757.685049068828
44,1,101,1055673,4874486,41.82,-71.41,33.52,-86.81,1017.49675475591
50,1,56,624344,4874486,44.47,-73.21,33.52,-86.81,1049.13136797216
6,2,2477,39358497,739700,34.05,-118.24,61.22,-149.9,2342.514137532
53,2,2349,7423362,739700,47.6,-122.33,61.22,-149.9,1438.39221517614
48,2,2222,28295273,739700,29.73,-95.39,61.22,-149.9,3276.63136969686
12,2,1453,20963613,739700,30.33,-81.66,61.22,-149.9,3693.65568313247
8,2,1121,5611885,739700,39.74,-104.99,61.22,-149.9,2399.75429017353
41,2,1024,4143625,739700,45.52,-122.67,61.22,-149.9,1542.94410866454
4,2,936,7044008,739700,33.45,-112.07,61.22,-149.9,2547.71191963913
37,2,1007,10268233,739700,35.21,-80.84,61.22,-149.9,3445.60341721239
13,2,883,10410330,739700,33.75,-84.39,61.22,-149.9,3408.73861586258
51,2,809,8463587,739700,36.81,-76.12,61.22,-149.9,3513.96132361248
36,2,553,19589572,739700,40.67,-73.98,61.22,-149.9,3373.46470939665
15,2,641,1424393,739700,21.3,-157.86,61.22,-149.9,2781.70071443795
26,2,484,9973114,739700,42.36,-83.08,61.22,-149.9,2983.34840302833
16,2,562,1717715,739700,43.62,-116.2,61.22,-149.9,1837.59955913095
32,2,521,2969905,739700,36.17,-115.19,61.22,-149.9,2296.81530961694
40,2,603,3931316,739700,35.52,-97.5,61.22,-149.9,2876.41941443971
47,2,489,6708799,739700,36.15,-86.77,61.22,-149.9,3195.5078718408
42,2,457,12787641,739700,39.96,-75.15,61.22,-149.9,3373.52935509225
49,2,530,3101042,739700,40.77,-111.89,61.22,-149.9,2126.88101497066
17,2,388,12778828,739700,41.88,-87.63,61.22,-149.9,2857.02158619125
30,2,416,1052482,739700,45.79,-108.52,61.22,-149.9,1963.13240791574
27,2,387,5566230,739700,44.98,-93.27,61.22,-149.9,2508.69410679552
29,2,395,6106670,739700,39.03,-94.56,61.22,-149.9,2778.5180826085
55,2,320,5790186,739700,43.04,-87.91,61.22,-149.9,2787.03232410908
20,2,440,2908718,739700,37.69,-97.33,61.22,-149.9,2760.77692243556
39,2,338,11659650,739700,39.96,-82.99,61.22,-149.9,3113.86601091953
1,2,468,4874486,739700,33.52,-86.81,61.22,-149.9,3341.0525437443
45,2,380,5021268,739700,32.79,-79.94,61.22,-149.9,3611.33022104514
35,2,277,2091784,739700,35.1,-106.66,61.22,-149.9,2610.64955170605
22,2,367,4670560,739700,29.98,-90.03,61.22,-149.9,3436.30413128276
24,2,273,6023868,739700,39.31,-76.62,61.22,-149.9,3360.373023085
25,2,198,6859789,739700,42.33,-71.08,61.22,-149.9,3378.20345539015
18,2,205,6658078,739700,39.77,-86.15,61.22,-149.9,3018.66614279706
21,2,209,4452268,739700,38.21,-85.65,61.22,-149.9,3119.77158800661
34,2,172,8885525,739700,40.74,-74.18,61.22,-149.9,3363.14577401594
28,2,194,2988510,739700,32.31,-90.2,61.22,-149.9,3297.22350983402
56,2,202,578931,739700,41.13,-104.82,61.22,-149.9,2329.01245545752
38,2,177,754942,739700,46.89,-96.81,61.22,-149.9,2295.40042790403
5,2,188,3001345,739700,34.75,-92.29,61.22,-149.9,3090.30092039021
31,2,156,1915947,739700,41.26,-96.02,61.22,-149.9,2610.15213329993
19,2,115,3141550,739700,41.58,-93.61,61.22,-149.9,2673.29736664769
46,2,131,872868,739700,43.54,-96.73,61.22,-149.9,2466.91676441938
23,2,93,1334612,739700,43.68,-70.3,61.22,-149.9,3331.04935198236
33,2,88,1348787,739700,42.99,-71.45,61.22,-149.9,3330.97727152219
9,2,77,3573297,739700,41.18,-73.19,61.22,-149.9,3371.72315934909
54,2,81,1817004,739700,38.35,-81.63,61.22,-149.9,3246.28298140874
10,2,52,956823,739700,39.74,-75.55,61.22,-149.9,3372.30360343904
50,2,36,624344,739700,44.47,-73.21,61.22,-149.9,3196.0759645283
11,2,38,694906,739700,38.89,-77.03,61.22,-149.9,3369.67104494431
44,2,42,1055673,739700,41.82,-71.41,61.22,-149.9,3394.97938670765
6,4,53096,39358497,7044008,34.05,-118.24,33.45,-112.07,357.567045514862
48,4,15331,28295273,7044008,29.73,-95.39,33.45,-112.07,1015.2591342086
53,4,12914,7423362,7044008,47.6,-122.33,33.45,-112.07,1113.56169326351
17,4,11114,12778828,7044008,41.88,-87.63,33.45,-112.07,1453.96501818516
8,4,11003,5611885,7044008,39.74,-104.99,33.45,-112.07,585.315558970138
12,4,7404,20963613,7044008,30.33,-81.66,33.45,-112.07,1794.13350046013
32,4,6998,2969905,7044008,36.17,-115.19,33.45,-112.07,258.078508821127
35,4,7458,2091784,7044008,35.1,-106.66,33.45,-112.07,329.730420225801
41,4,6266,4143625,7044008,45.52,-122.67,33.45,-112.07,1005.2211440943
36,4,4985,19589572,7044008,40.67,-73.98,33.45,-112.07,2145.36765607538
26,4,5332,9973114,7044008,42.36,-83.08,33.45,-112.07,1688.95824460058
49,4,6325,3101042,7044008,40.77,-111.89,33.45,-112.07,504.883662658805
27,4,4914,5566230,7044008,44.98,-93.27,33.45,-112.07,1279.25236609696
39,4,4512,11659650,7044008,39.96,-82.99,33.45,-112.07,1667.52051940449
55,4,4459,5790186,7044008,43.04,-87.91,33.45,-112.07,1463.92772704367
42,4,3411,12787641,7044008,39.96,-75.15,33.45,-112.07,2082.86127364676
51,4,3520,8463587,7044008,36.81,-76.12,33.45,-112.07,2037.13133928731
37,4,3650,10268233,7044008,35.21,-80.84,33.45,-112.07,1782.59847412471
29,4,3434,6106670,7044008,39.03,-94.56,33.45,-112.07,1048.78549835266
18,4,3295,6658078,7044008,39.77,-86.15,33.45,-112.07,1499.25997772096
13,4,3340,10410330,7044008,33.75,-84.39,33.45,-112.07,1591.6880617261
16,4,2896,1717715,7044008,43.62,-116.2,33.45,-112.07,736.048659828192
19,4,2405,3141550,7044008,41.58,-93.61,33.45,-112.07,1155.2576998316
34,4,2313,8885525,7044008,40.74,-74.18,33.45,-112.07,2134.96619547447
25,4,1932,6859789,7044008,42.33,-71.08,33.45,-112.07,2298.5491488116
20,4,2262,2908718,7044008,37.69,-97.33,33.45,-112.07,879.036708605428
47,4,2152,6708799,7044008,36.15,-86.77,33.45,-112.07,1446.43817843742
24,4,1941,6023868,7044008,39.31,-76.62,33.45,-112.07,2004.03127244162
30,4,1878,1052482,7044008,45.79,-108.52,33.45,-112.07,871.901894128664
31,4,1894,1915947,7044008,41.26,-96.02,33.45,-112.07,1032.26309483556
40,4,2042,3931316,7044008,35.52,-97.5,33.45,-112.07,842.943896621996
2,4,1888,739700,7044008,61.22,-149.9,33.45,-112.07,2547.71191963913
15,4,1804,1424393,7044008,21.3,-157.86,33.45,-112.07,2911.06527529024
45,4,1518,5021268,7044008,32.79,-79.94,33.45,-112.07,1856.32095161397
46,4,1311,872868,7044008,43.54,-96.73,33.45,-112.07,1081.22231620116
38,4,1250,754942,7044008,46.89,-96.81,33.45,-112.07,1225.25399113069
9,4,1231,3573297,7044008,41.18,-73.19,33.45,-112.07,2187.44029471105
21,4,1243,4452268,7044008,38.21,-85.65,33.45,-112.07,1513.693408232
56,4,1235,578931,7044008,41.13,-104.82,33.45,-112.07,662.829728555403
22,4,1177,4670560,7044008,29.98,-90.03,33.45,-112.07,1317.28753354933
1,4,1169,4874486,7044008,33.52,-86.81,33.45,-112.07,1455.11359932862
5,4,1042,3001345,7044008,34.75,-92.29,33.45,-112.07,1135.84116224202
33,4,615,1348787,7044008,42.99,-71.45,33.45,-112.07,2281.55412575323
28,4,691,2988510,7044008,32.31,-90.2,33.45,-112.07,1271.7718455394
23,4,524,1334612,7044008,43.68,-70.3,33.45,-112.07,2341.95597112294
44,4,359,1055673,7044008,41.82,-71.41,33.45,-112.07,2280.72365181976
11,4,262,694906,7044008,38.89,-77.03,33.45,-112.07,1981.89835557437
54,4,331,1817004,7044008,38.35,-81.63,33.45,-112.07,1732.43780583656
10,4,287,956823,7044008,39.74,-75.55,33.45,-112.07,2061.44162359732
50,4,261,624344,7044008,44.47,-73.21,33.45,-112.07,2202.28671168939
48,5,12083,28295273,3001345,29.73,-95.39,34.75,-92.29,390.585043979281
29,5,5671,6106670,3001345,39.03,-94.56,34.75,-92.29,320.770496410631
40,5,5581,3931316,3001345,35.52,-97.5,34.75,-92.29,299.743299175183
6,5,4003,39358497,3001345,34.05,-118.24,34.75,-92.29,1479.31327061769
47,5,3444,6708799,3001345,36.15,-86.77,34.75,-92.29,325.949145313814
12,5,2592,20963613,3001345,30.33,-81.66,34.75,-92.29,690.64331383414
22,5,2789,4670560,3001345,29.98,-90.03,34.75,-92.29,354.227630027178
17,5,2099,12778828,3001345,41.88,-87.63,34.75,-92.29,552.926553400093
28,5,1973,2988510,3001345,32.31,-90.2,34.75,-92.29,206.942687378192
8,5,1632,5611885,3001345,39.74,-104.99,34.75,-92.29,779.144064583547
20,5,1449,2908718,3001345,37.69,-97.33,34.75,-92.29,346.865775593173
13,5,1367,10410330,3001345,33.75,-84.39,34.75,-92.29,457.265987384357
4,5,1091,7044008,3001345,33.45,-112.07,34.75,-92.29,1135.84116224202
37,5,1127,10268233,3001345,35.21,-80.84,34.75,-92.29,650.05931961052
53,5,951,7423362,3001345,47.6,-122.33,34.75,-92.29,1783.52842403473
39,5,886,11659650,3001345,39.96,-82.99,34.75,-92.29,624.901716437987
51,5,900,8463587,3001345,36.81,-76.12,34.75,-92.29,918.323469365578
1,5,866,4874486,3001345,33.52,-86.81,34.75,-92.29,325.272652996714
26,5,848,9973114,3001345,42.36,-83.08,34.75,-92.29,723.256387312705
36,5,772,19589572,3001345,40.67,-73.98,34.75,-92.29,1080.47010938078
18,5,894,6658078,3001345,39.77,-86.15,34.75,-92.29,483.885559651862
19,5,626,3141550,3001345,41.58,-93.61,34.75,-92.29,476.513650185441
55,5,661,5790186,3001345,43.04,-87.91,34.75,-92.29,618.436396782207
21,5,598,4452268,3001345,38.21,-85.65,34.75,-92.29,439.842382312623
42,5,550,12787641,3001345,39.96,-75.15,34.75,-92.29,1007.61250722964
27,5,524,5566230,3001345,44.98,-93.27,34.75,-92.29,707.697487668361
45,5,556,5021268,3001345,32.79,-79.94,34.75,-92.29,723.082407587897
32,5,491,2969905,3001345,36.17,-115.19,34.75,-92.29,1292.37128609444
31,5,435,1915947,3001345,41.26,-96.02,34.75,-92.29,492.849940288048
35,5,393,2091784,3001345,35.1,-106.66,34.75,-92.29,815.514796730816
41,5,411,4143625,3001345,45.52,-122.67,34.75,-92.29,1758.12481025952
24,5,362,6023868,3001345,39.31,-76.62,34.75,-92.29,920.149176565121
49,5,411,3101042,3001345,40.77,-111.89,34.75,-92.29,1147.55244860903
34,5,326,8885525,3001345,40.74,-74.18,34.75,-92.29,1071.78418096229
15,5,278,1424393,3001345,21.3,-157.86,34.75,-92.29,4042.95137030522
25,5,243,6859789,3001345,42.33,-71.08,34.75,-92.29,1257.82872385304
2,5,246,739700,3001345,61.22,-149.9,34.75,-92.29,3090.30092039021
46,5,216,872868,3001345,43.54,-96.73,34.75,-92.29,651.322139422312
38,5,191,754942,3001345,46.89,-96.81,34.75,-92.29,870.173009207421
16,5,196,1717715,3001345,43.62,-116.2,34.75,-92.29,1415.15269970741
54,5,160,1817004,3001345,38.35,-81.63,34.75,-92.29,642.388958350293
56,5,166,578931,3001345,41.13,-104.82,34.75,-92.29,812.373253835534
9,5,123,3573297,3001345,41.18,-73.19,34.75,-92.29,1130.15880910852
30,5,158,1052482,3001345,45.79,-108.52,34.75,-92.29,1143.13470156087
11,5,63,694906,3001345,38.89,-77.03,34.75,-92.29,891.549854998385
33,5,69,1348787,3001345,42.99,-71.45,34.75,-92.29,1254.61732981271
23,5,61,1334612,3001345,43.68,-70.3,34.75,-92.29,1325.40583289755
10,5,54,956823,3001345,39.74,-75.55,34.75,-92.29,983.083711337106
44,5,50,1055673,3001345,41.82,-71.41,34.75,-92.29,1231.30495371003
50,5,26,624344,3001345,44.47,-73.21,34.75,-92.29,1214.39681831968
48,6,42879,28295273,39358497,29.73,-95.39,34.05,-118.24,1372.70055348861
36,6,30322,19589572,39358497,40.67,-73.98,34.05,-118.24,2452.37478560055
53,6,28075,7423362,39358497,47.6,-122.33,34.05,-118.24,958.900978564791
4,6,26048,7044008,39358497,33.45,-112.07,34.05,-118.24,357.567045514862
12,6,23692,20963613,39358497,30.33,-81.66,34.05,-118.24,2147.25984360214
32,6,24105,2969905,39358497,36.17,-115.19,34.05,-118.24,226.272422354936
17,6,19130,12778828,39358497,41.88,-87.63,34.05,-118.24,1745.65585017629
41,6,16074,4143625,39358497,45.52,-122.67,34.05,-118.24,825.362692429811
8,6,15133,5611885,39358497,39.74,-104.99,34.05,-118.24,830.923215348812
51,6,16263,8463587,39358497,36.81,-76.12,34.05,-118.24,2365.113367361
25,6,11376,6859789,39358497,42.33,-71.08,34.05,-118.24,2595.48444663295
34,6,11676,8885525,39358497,40.74,-74.18,34.05,-118.24,2441.58305889294
37,6,12150,10268233,39358497,35.21,-80.84,34.05,-118.24,2119.83804367986
13,6,11537,10410330,39358497,33.75,-84.39,34.05,-118.24,1936.54092995186
42,6,9965,12787641,39358497,39.96,-75.15,34.05,-118.24,2394.1168079965
15,6,9982,1424393,39358497,21.3,-157.86,34.05,-118.24,2563.6510890318
26,6,8403,9973114,39358497,42.36,-83.08,34.05,-118.24,1981.67030863258
39,6,8583,11659650,39358497,39.96,-82.99,34.05,-118.24,1978.20498365478
24,6,8638,6023868,39358497,39.31,-76.62,34.05,-118.24,2319.20367908379
49,6,8466,3101042,39358497,40.77,-111.89,34.05,-118.24,579.967416045695
27,6,5936,5566230,39358497,44.98,-93.27,34.05,-118.24,1523.43561280984
29,6,5981,6106670,39358497,39.03,-94.56,34.05,-118.24,1357.26477610746
47,6,5833,6708799,39358497,36.15,-86.77,34.05,-118.24,1781.01520365728
18,6,5131,6658078,39358497,39.77,-86.15,34.05,-118.24,1809.92624637542
55,6,4812,5790186,39358497,43.04,-87.91,34.05,-118.24,1744.4074042011
9,6,4555,3573297,39358497,41.18,-73.19,34.05,-118.24,2491.37847717977
35,6,4347,2091784,39358497,35.1,-106.66,34.05,-118.24,663.812458682256
40,6,4325,3931316,39358497,35.52,-97.5,34.05,-118.24,1181.68097407475
16,6,4394,1717715,39358497,43.62,-116.2,34.05,-118.24,669.190383558547
22,6,3838,4670560,39358497,29.98,-90.03,34.05,-118.24,1674.20015329939
11,6,2888,694906,39358497,38.89,-77.03,34.05,-118.24,2299.50000567408
45,6,3875,5021268,39358497,32.79,-79.94,34.05,-118.24,2202.17923822656
20,6,3518,2908718,39358497,37.69,-97.33,34.05,-118.24,1197.23972967764
1,6,2797,4874486,39358497,33.52,-86.81,34.05,-118.24,1801.9814796342
19,6,2499,3141550,39358497,41.58,-93.61,34.05,-118.24,1437.96125366082
2,6,2561,739700,39358497,61.22,-149.9,34.05,-118.24,2342.514137532
21,6,2357,4452268,39358497,38.21,-85.65,34.05,-118.24,1835.63982519822
5,6,2576,3001345,39358497,34.75,-92.29,34.05,-118.24,1479.31327061769
30,6,2032,1052482,39358497,45.79,-108.52,34.05,-118.24,958.918818442412
31,6,2195,1915947,39358497,41.26,-96.02,34.05,-118.24,1311.1679108806
28,6,1915,2988510,39358497,32.31,-90.2,34.05,-118.24,1624.29772764097
33,6,1426,1348787,39358497,42.99,-71.45,34.05,-118.24,2574.46213892598
44,6,1237,1055673,39358497,41.82,-71.41,34.05,-118.24,2580.71994437281
23,6,1074,1334612,39358497,43.68,-70.3,34.05,-118.24,2630.59513364163
38,6,1220,754942,39358497,46.89,-96.81,34.05,-118.24,1427.1642062383
56,6,1072,578931,39358497,41.13,-104.82,34.05,-118.24,882.022095520083
46,6,946,872868,39358497,43.54,-96.73,34.05,-118.24,1327.19962113166
10,6,828,956823,39358497,39.74,-75.55,34.05,-118.24,2374.01113963936
50,6,650,624344,39358497,44.47,-73.21,34.05,-118.24,2485.23557443074
54,6,541,1817004,39358497,38.35,-81.63,34.05,-118.24,2053.6877097378
6,8,24425,39358497,5611885,34.05,-118.24,39.74,-104.99,830.923215348812
48,8,24492,28295273,5611885,29.73,-95.39,39.74,-104.99,878.909179076226
12,8,12819,20963613,5611885,30.33,-81.66,39.74,-104.99,1467.23952968562
17,8,8221,12778828,5611885,41.88,-87.63,39.74,-104.99,920.424404325808
4,8,8739,7044008,5611885,33.45,-112.07,39.74,-104.99,585.315558970138
36,8,6055,19589572,5611885,40.67,-73.98,39.74,-104.99,1633.22804959483
53,8,5510,7423362,5611885,47.6,-122.33,39.74,-104.99,1020.96267648039
51,8,5468,8463587,5611885,36.81,-76.12,39.74,-104.99,1575.77719357659
35,8,5386,2091784,5611885,35.1,-106.66,39.74,-104.99,332.893421224845
13,8,5126,10410330,5611885,33.75,-84.39,39.74,-104.99,1212.09275859322
37,8,4663,10268233,5611885,35.21,-80.84,39.74,-104.99,1359.12043192476
29,8,4415,6106670,5611885,39.03,-94.56,39.74,-104.99,560.185643684957
20,8,4865,2908718,5611885,37.69,-97.33,39.74,-104.99,437.27457606312
42,8,3700,12787641,5611885,39.96,-75.15,39.74,-104.99,1579.40518171643
39,8,3824,11659650,5611885,39.96,-82.99,39.74,-104.99,1167.02041704444
27,8,3398,5566230,5611885,44.98,-93.27,39.74,-104.99,699.496247860556
26,8,3160,9973114,5611885,42.36,-83.08,39.74,-104.99,1155.444890306
40,8,3993,3931316,5611885,35.52,-97.5,39.74,-104.99,503.165386593699
55,8,3089,5790186,5611885,43.04,-87.91,39.74,-104.99,914.597547841401
56,8,3503,578931,5611885,41.13,-104.82,39.74,-104.99,96.3263407529541
49,8,3991,3101042,5611885,40.77,-111.89,39.74,-104.99,371.510270699132
31,8,3352,1915947,5611885,41.26,-96.02,39.74,-104.99,483.728590586641
47,8,3213,6708799,5611885,36.15,-86.77,39.74,-104.99,1023.47246901762
41,8,2908,4143625,5611885,45.52,-122.67,39.74,-104.99,982.771443166686
18,8,2803,6658078,5611885,39.77,-86.15,39.74,-104.99,1001.38092848415
32,8,3023,2969905,5611885,36.17,-115.19,39.74,-104.99,608.525005569189
25,8,2390,6859789,5611885,42.33,-71.08,39.74,-104.99,1769.0523843354
34,8,2499,8885525,5611885,40.74,-74.18,39.74,-104.99,1622.16455654696
24,8,2709,6023868,5611885,39.31,-76.62,39.74,-104.99,1509.65145449028
19,8,2557,3141550,5611885,41.58,-93.61,39.74,-104.99,610.823493083805
22,8,2165,4670560,5611885,29.98,-90.03,39.74,-104.99,1081.46242014811
15,8,2095,1424393,5611885,21.3,-157.86,39.74,-104.99,3344.33260082254
45,8,1845,5021268,5611885,32.79,-79.94,39.74,-104.99,1472.66409641467
30,8,1564,1052482,5611885,45.79,-108.52,39.74,-104.99,454.447238420616
1,8,1785,4874486,5611885,33.52,-86.81,39.74,-104.99,1095.02034006607
9,8,1239,3573297,5611885,41.18,-73.19,39.74,-104.99,1669.58235084972
21,8,1530,4452268,5611885,38.21,-85.65,39.74,-104.99,1044.66801772411
16,8,1528,1717715,5611885,43.62,-116.2,39.74,-104.99,638.103022228514
5,8,1558,3001345,5611885,34.75,-92.29,39.74,-104.99,779.144064583547
2,8,1449,739700,5611885,61.22,-149.9,39.74,-104.99,2399.75429017353
46,8,1202,872868,5611885,43.54,-96.73,39.74,-104.99,501.268279812979
38,8,1329,754942,5611885,46.89,-96.81,39.74,-104.99,642.420810140786
11,8,710,694906,5611885,38.89,-77.03,39.74,-104.99,1493.37426205293
28,8,942,2988510,5611885,32.31,-90.2,39.74,-104.99,971.996307036134
33,8,669,1348787,5611885,42.99,-71.45,39.74,-104.99,1746.3479226488
50,8,418,624344,5611885,44.47,-73.21,39.74,-104.99,1654.72922182706
23,8,446,1334612,5611885,43.68,-70.3,39.74,-104.99,1801.04615704095
54,8,389,1817004,5611885,38.35,-81.63,39.74,-104.99,1256.69097486063
44,8,318,1055673,5611885,41.82,-71.41,39.74,-104.99,1755.96999097334
10,8,268,956823,5611885,39.74,-75.55,39.74,-104.99,1560.88070412607
36,9,22916,19589572,3573297,40.67,-73.98,41.18,-73.19,54.296057657519
25,9,7840,6859789,3573297,42.33,-71.08,41.18,-73.19,134.859387809882
12,9,6283,20963613,3573297,30.33,-81.66,41.18,-73.19,885.591592995018
6,9,3273,39358497,3573297,34.05,-118.24,41.18,-73.19,2491.37847717977
34,9,3326,8885525,3573297,40.74,-74.18,41.18,-73.19,60.0313220351291
44,9,2491,1055673,3573297,41.82,-71.41,41.18,-73.19,102.365627705641
42,9,2118,12787641,3573297,39.96,-75.15,41.18,-73.19,133.118369306129
48,9,2326,28295273,3573297,29.73,-95.39,41.18,-73.19,1473.56487482514
37,9,1830,10268233,3573297,35.21,-80.84,41.18,-73.19,585.14483417816
51,9,1907,8463587,3573297,36.81,-76.12,41.18,-73.19,340.164020811684
13,9,1356,10410330,3573297,33.75,-84.39,41.18,-73.19,799.80592862809
17,9,1172,12778828,3573297,41.88,-87.63,41.18,-73.19,749.50069341556
39,9,972,11659650,3573297,39.96,-82.99,41.18,-73.19,522.183587776505
24,9,1167,6023868,3573297,39.31,-76.62,41.18,-73.19,222.533026562474
45,9,1050,5021268,3573297,32.79,-79.94,41.18,-73.19,688.067031206865
33,9,876,1348787,3573297,42.99,-71.45,41.18,-73.19,153.642822903802
8,9,717,5611885,3573297,39.74,-104.99,41.18,-73.19,1669.58235084972
23,9,681,1334612,3573297,43.68,-70.3,41.18,-73.19,227.15425284811
53,9,778,7423362,3573297,47.6,-122.33,41.18,-73.19,2430.97446405185
4,9,685,7044008,3573297,33.45,-112.07,41.18,-73.19,2187.44029471105
26,9,528,9973114,3573297,42.36,-83.08,41.18,-73.19,517.117382441103
50,9,462,624344,3573297,44.47,-73.21,41.18,-73.19,227.103483156984
47,9,522,6708799,3573297,36.15,-86.77,41.18,-73.19,811.007017369984
11,9,305,694906,3573297,38.89,-77.03,41.18,-73.19,257.707400433385
18,9,370,6658078,3573297,39.77,-86.15,41.18,-73.19,689.117751500235
27,9,417,5566230,3573297,44.98,-93.27,41.18,-73.19,1046.37287711057
55,9,360,5790186,3573297,43.04,-87.91,41.18,-73.19,766.271493460291
29,9,334,6106670,3573297,39.03,-94.56,41.18,-73.19,1138.93004803328
41,9,271,4143625,3573297,45.52,-122.67,41.18,-73.19,2470.94212757349
15,9,353,1424393,3573297,21.3,-157.86,41.18,-73.19,5002.40891928171
22,9,245,4670560,3573297,29.98,-90.03,41.18,-73.19,1219.12776557043
49,9,279,3101042,3573297,40.77,-111.89,41.18,-73.19,2007.21341448578
32,9,257,2969905,3573297,36.17,-115.19,41.18,-73.19,2274.83696748402
1,9,228,4874486,3573297,33.52,-86.81,41.18,-73.19,915.443487208724
21,9,213,4452268,3573297,38.21,-85.65,41.18,-73.19,694.238360141161
10,9,226,956823,3573297,39.74,-75.55,41.18,-73.19,159.182700848051
40,9,200,3931316,3573297,35.52,-97.5,41.18,-73.19,1371.74414576804
20,9,204,2908718,3573297,37.69,-97.33,41.18,-73.19,1309.22260355282
19,9,160,3141550,3573297,41.58,-93.61,41.18,-73.19,1059.26798899676
35,9,145,2091784,3573297,35.1,-106.66,41.18,-73.19,1858.58059091776
54,9,125,1817004,3573297,38.35,-81.63,41.18,-73.19,489.669746720313
5,9,146,3001345,3573297,34.75,-92.29,41.18,-73.19,1130.15880910852
31,9,96,1915947,3573297,41.26,-96.02,41.18,-73.19,1186.12378134017
28,9,89,2988510,3573297,32.31,-90.2,41.18,-73.19,1121.60869992804
2,9,69,739700,3573297,61.22,-149.9,41.18,-73.19,3371.72315934909
16,9,69,1717715,3573297,43.62,-116.2,41.18,-73.19,2182.05197538901
30,9,47,1052482,3573297,45.79,-108.52,41.18,-73.19,1789.11250419108
38,9,51,754942,3573297,46.89,-96.81,41.18,-73.19,1235.16209984147
