"origin_fips","dest_fips","num_migrants","m_i","m_j","origin_lat","origin_lon","dest_lat","dest_lon","distance"
20,1,888,2909011,4852347,37.69,-97.33,33.52,-86.81,657.838960830043
55,1,571,5760940,4852347,43.04,-87.91,33.52,-86.81,659.329452339009
15,1,646,1422052,4852347,21.3,-157.86,33.52,-86.81,4365.06982758836
25,1,470,6794228,4852347,42.33,-71.08,33.52,-86.81,1049.68157107724
2,1,569,737498,4852347,61.22,-149.9,33.52,-86.81,3341.0525437443
32,1,479,2866939,4852347,36.17,-115.19,33.52,-86.81,1617.37871214535
19,1,440,3120960,4852347,41.58,-93.61,33.52,-86.81,669.095511090467
27,1,376,5482032,4852347,44.98,-93.27,33.52,-86.81,862.44142119129
35,1,386,2089291,4852347,35.1,-106.66,33.52,-86.81,1138.65347929325
9,1,344,3587122,4852347,41.18,-73.19,33.52,-86.81,915.443487208724
54,1,370,1842050,4852347,38.35,-81.63,33.52,-86.81,441.709034098907
41,1,264,4015792,4852347,45.52,-122.67,33.52,-86.81,2065.45765392866
31,1,362,1891277,4852347,41.26,-96.02,33.52,-86.81,735.16313044024
49,1,331,2981835,4852347,40.77,-111.89,33.52,-86.81,1465.80969143619
23,1,177,1328262,4852347,43.68,-70.3,33.52,-86.81,1132.03573343263
38,1,178,754066,4852347,46.89,-96.81,33.52,-86.81,1061.38510272291
30,1,163,1030475,4852347,45.79,-108.52,33.52,-86.81,1426.39628341128
16,1,185,1651059,4852347,43.62,-116.2,33.52,-86.81,1725.46711497452
11,1,140,675400,4852347,38.89,-77.03,33.52,-86.81,659.494332391888
33,1,154,1336350,4852347,42.99,-71.45,33.52,-86.81,1057.51361841715
56,1,145,585613,4852347,41.13,-104.82,33.52,-86.81,1119.03586429123
46,1,132,853988,4852347,43.54,-96.73,33.52,-86.81,874.153047706144
10,1,143,941252,4852347,39.74,-75.55,33.52,-86.81,757.685049068828
44,1,101,1056065,4852347,41.82,-71.41,33.52,-86.81,1017.49675475591
50,1,49,625216,4852347,44.47,-73.21,33.52,-86.81,1049.13136797216
6,2,2924,38918045,737498,34.05,-118.24,61.22,-149.9,2342.514137532
53,2,2673,7163657,737498,47.6,-122.33,61.22,-149.9,1438.39221517614
48,2,2656,27470056,737498,29.73,-95.39,61.22,-149.9,3276.63136969686
12,2,1390,20209042,737498,30.33,-81.66,61.22,-149.9,3693.65568313247
41,2,1238,4015792,737498,45.52,-122.67,61.22,-149.9,1542.94410866454
8,2,1238,5450623,737498,39.74,-104.99,61.22,-149.9,2399.75429017353
4,2,1084,6829676,737498,33.45,-112.07,61.22,-149.9,2547.71191963913
13,2,1095,10178447,737498,33.75,-84.39,61.22,-149.9,3408.73861586258
37,2,1064,10031646,737498,35.21,-80.84,61.22,-149.9,3445.60341721239
51,2,898,8361808,737498,36.81,-76.12,61.22,-149.9,3513.96132361248
15,2,841,1422052,737498,21.3,-157.86,61.22,-149.9,2781.70071443795
36,2,644,19654666,737498,40.67,-73.98,61.22,-149.9,3373.46470939665
32,2,555,2866939,737498,36.17,-115.19,61.22,-149.9,2296.81530961694
16,2,581,1651059,737498,43.62,-116.2,61.22,-149.9,1837.59955913095
30,2,482,1030475,737498,45.79,-108.52,61.22,-149.9,1963.13240791574
26,2,417,9931715,737498,42.36,-83.08,61.22,-149.9,2983.34840302833
49,2,563,2981835,737498,40.77,-111.89,61.22,-149.9,2126.88101497066
42,2,411,12784826,737498,39.96,-75.15,61.22,-149.9,3373.52935509225
17,2,433,12858913,737498,41.88,-87.63,61.22,-149.9,2857.02158619125
27,2,369,5482032,737498,44.98,-93.27,61.22,-149.9,2508.69410679552
39,2,418,11617527,737498,39.96,-82.99,61.22,-149.9,3113.86601091953
47,2,480,6591170,737498,36.15,-86.77,61.22,-149.9,3195.5078718408
29,2,516,6071732,737498,39.03,-94.56,61.22,-149.9,2778.5180826085
40,2,508,3909500,737498,35.52,-97.5,61.22,-149.9,2876.41941443971
20,2,539,2909011,737498,37.69,-97.33,61.22,-149.9,2760.77692243556
1,2,475,4852347,737498,33.52,-86.81,61.22,-149.9,3341.0525437443
22,2,393,4664628,737498,29.98,-90.03,61.22,-149.9,3436.30413128276
45,2,373,4891938,737498,32.79,-79.94,61.22,-149.9,3611.33022104514
55,2,275,5760940,737498,43.04,-87.91,61.22,-149.9,2787.03232410908
24,2,341,5985562,737498,39.31,-76.62,61.22,-149.9,3360.373023085
35,2,346,2089291,737498,35.1,-106.66,61.22,-149.9,2610.64955170605
25,2,235,6794228,737498,42.33,-71.08,61.22,-149.9,3378.20345539015
18,2,221,6608422,737498,39.77,-86.15,61.22,-149.9,3018.66614279706
21,2,282,4425976,737498,38.21,-85.65,61.22,-149.9,3119.77158800661
56,2,229,585613,737498,41.13,-104.82,61.22,-149.9,2329.01245545752
5,2,225,2978048,737498,34.75,-92.29,61.22,-149.9,3090.30092039021
28,2,199,2988471,737498,32.31,-90.2,61.22,-149.9,3297.22350983402
38,2,190,754066,737498,46.89,-96.81,61.22,-149.9,2295.40042790403
34,2,167,8867949,737498,40.74,-74.18,61.22,-149.9,3363.14577401594
46,2,146,853988,737498,43.54,-96.73,61.22,-149.9,2466.91676441938
31,2,140,1891277,737498,41.26,-96.02,61.22,-149.9,2610.15213329993
19,2,106,3120960,737498,41.58,-93.61,61.22,-149.9,2673.29736664769
9,2,84,3587122,737498,41.18,-73.19,61.22,-149.9,3371.72315934909
23,2,121,1328262,737498,43.68,-70.3,61.22,-149.9,3331.04935198236
50,2,77,625216,737498,44.47,-73.21,61.22,-149.9,3196.0759645283
54,2,71,1842050,737498,38.35,-81.63,61.22,-149.9,3246.28298140874
11,2,50,675400,737498,38.89,-77.03,61.22,-149.9,3369.67104494431
33,2,52,1336350,737498,42.99,-71.45,61.22,-149.9,3330.97727152219
44,2,37,1056065,737498,41.82,-71.41,61.22,-149.9,3394.97938670765
10,2,40,941252,737498,39.74,-75.55,61.22,-149.9,3372.30360343904
6,4,41883,38918045,6829676,34.05,-118.24,33.45,-112.07,357.567045514862
48,4,16054,27470056,6829676,29.73,-95.39,33.45,-112.07,1015.2591342086
17,4,10626,12858913,6829676,41.88,-87.63,33.45,-112.07,1453.96501818516
8,4,9782,5450623,6829676,39.74,-104.99,33.45,-112.07,585.315558970138
53,4,9221,7163657,6829676,47.6,-122.33,33.45,-112.07,1113.56169326351
35,4,9074,2089291,6829676,35.1,-106.66,33.45,-112.07,329.730420225801
12,4,6413,20209042,6829676,30.33,-81.66,33.45,-112.07,1794.13350046013
32,4,6144,2866939,6829676,36.17,-115.19,33.45,-112.07,258.078508821127
36,4,5412,19654666,6829676,40.67,-73.98,33.45,-112.07,2145.36765607538
26,4,5114,9931715,6829676,42.36,-83.08,33.45,-112.07,1688.95824460058
27,4,4509,5482032,6829676,44.98,-93.27,33.45,-112.07,1279.25236609696
39,4,4404,11617527,6829676,39.96,-82.99,33.45,-112.07,1667.52051940449
41,4,4403,4015792,6829676,45.52,-122.67,33.45,-112.07,1005.2211440943
49,4,5554,2981835,6829676,40.77,-111.89,33.45,-112.07,504.883662658805
55,4,4046,5760940,6829676,43.04,-87.91,33.45,-112.07,1463.92772704367
42,4,3669,12784826,6829676,39.96,-75.15,33.45,-112.07,2082.86127364676
29,4,3428,6071732,6829676,39.03,-94.56,33.45,-112.07,1048.78549835266
18,4,3184,6608422,6829676,39.77,-86.15,33.45,-112.07,1499.25997772096
51,4,3448,8361808,6829676,36.81,-76.12,33.45,-112.07,2037.13133928731
37,4,3425,10031646,6829676,35.21,-80.84,33.45,-112.07,1782.59847412471
13,4,3251,10178447,6829676,33.75,-84.39,33.45,-112.07,1591.6880617261
34,4,2300,8867949,6829676,40.74,-74.18,33.45,-112.07,2134.96619547447
19,4,2078,3120960,6829676,41.58,-93.61,33.45,-112.07,1155.2576998316
25,4,1893,6794228,6829676,42.33,-71.08,33.45,-112.07,2298.5491488116
47,4,2202,6591170,6829676,36.15,-86.77,33.45,-112.07,1446.43817843742
20,4,2336,2909011,6829676,37.69,-97.33,33.45,-112.07,879.036708605428
40,4,2212,3909500,6829676,35.52,-97.5,33.45,-112.07,842.943896621996
16,4,2172,1651059,6829676,43.62,-116.2,33.45,-112.07,736.048659828192
24,4,1763,5985562,6829676,39.31,-76.62,33.45,-112.07,2004.03127244162
31,4,1741,1891277,6829676,41.26,-96.02,33.45,-112.07,1032.26309483556
15,4,1686,1422052,6829676,21.3,-157.86,33.45,-112.07,2911.06527529024
30,4,1414,1030475,6829676,45.79,-108.52,33.45,-112.07,871.901894128664
2,4,1511,737498,6829676,61.22,-149.9,33.45,-112.07,2547.71191963913
38,4,1380,754066,6829676,46.89,-96.81,33.45,-112.07,1225.25399113069
46,4,1332,853988,6829676,43.54,-96.73,33.45,-112.07,1081.22231620116
9,4,1218,3587122,6829676,41.18,-73.19,33.45,-112.07,2187.44029471105
56,4,1260,585613,6829676,41.13,-104.82,33.45,-112.07,662.829728555403
45,4,1240,4891938,6829676,32.79,-79.94,33.45,-112.07,1856.32095161397
5,4,1142,2978048,6829676,34.75,-92.29,33.45,-112.07,1135.84116224202
22,4,1023,4664628,6829676,29.98,-90.03,33.45,-112.07,1317.28753354933
21,4,1082,4425976,6829676,38.21,-85.65,33.45,-112.07,1513.693408232
1,4,924,4852347,6829676,33.52,-86.81,33.45,-112.07,1455.11359932862
33,4,553,1336350,6829676,42.99,-71.45,33.45,-112.07,2281.55412575323
28,4,583,2988471,6829676,32.31,-90.2,33.45,-112.07,1271.7718455394
23,4,525,1328262,6829676,43.68,-70.3,33.45,-112.07,2341.95597112294
54,4,361,1842050,6829676,38.35,-81.63,33.45,-112.07,1732.43780583656
10,4,334,941252,6829676,39.74,-75.55,33.45,-112.07,2061.44162359732
50,4,288,625216,6829676,44.47,-73.21,33.45,-112.07,2202.28671168939
44,4,312,1056065,6829676,41.82,-71.41,33.45,-112.07,2280.72365181976
11,4,183,675400,6829676,38.89,-77.03,33.45,-112.07,1981.89835557437
48,5,12348,27470056,2978048,29.73,-95.39,34.75,-92.29,390.585043979281
40,5,5774,3909500,2978048,35.52,-97.5,34.75,-92.29,299.743299175183
29,5,5552,6071732,2978048,39.03,-94.56,34.75,-92.29,320.770496410631
6,5,3619,38918045,2978048,34.05,-118.24,34.75,-92.29,1479.31327061769
47,5,3398,6591170,2978048,36.15,-86.77,34.75,-92.29,325.949145313814
22,5,2678,4664628,2978048,29.98,-90.03,34.75,-92.29,354.227630027178
12,5,2288,20209042,2978048,30.33,-81.66,34.75,-92.29,690.64331383414
17,5,2067,12858913,2978048,41.88,-87.63,34.75,-92.29,552.926553400093
28,5,2011,2988471,2978048,32.31,-90.2,34.75,-92.29,206.942687378192
20,5,1507,2909011,2978048,37.69,-97.33,34.75,-92.29,346.865775593173
8,5,1364,5450623,2978048,39.74,-104.99,34.75,-92.29,779.144064583547
13,5,1384,10178447,2978048,33.75,-84.39,34.75,-92.29,457.265987384357
37,5,1157,10031646,2978048,35.21,-80.84,34.75,-92.29,650.05931961052
39,5,981,11617527,2978048,39.96,-82.99,34.75,-92.29,624.901716437987
4,5,925,6829676,2978048,33.45,-112.07,34.75,-92.29,1135.84116224202
51,5,895,8361808,2978048,36.81,-76.12,34.75,-92.29,918.323469365578
1,5,849,4852347,2978048,33.52,-86.81,34.75,-92.29,325.272652996714
26,5,790,9931715,2978048,42.36,-83.08,34.75,-92.29,723.256387312705
36,5,751,19654666,2978048,40.67,-73.98,34.75,-92.29,1080.47010938078
18,5,766,6608422,2978048,39.77,-86.15,34.75,-92.29,483.885559651862
55,5,722,5760940,2978048,43.04,-87.91,34.75,-92.29,618.436396782207
53,5,738,7163657,2978048,47.6,-122.33,34.75,-92.29,1783.52842403473
42,5,634,12784826,2978048,39.96,-75.15,34.75,-92.29,1007.61250722964
19,5,580,3120960,2978048,41.58,-93.61,34.75,-92.29,476.513650185441
27,5,586,5482032,2978048,44.98,-93.27,34.75,-92.29,707.697487668361
21,5,562,4425976,2978048,38.21,-85.65,34.75,-92.29,439.842382312623
45,5,506,4891938,2978048,32.79,-79.94,34.75,-92.29,723.082407587897
32,5,415,2866939,2978048,36.17,-115.19,34.75,-92.29,1292.37128609444
31,5,453,1891277,2978048,41.26,-96.02,34.75,-92.29,492.849940288048
34,5,398,8867949,2978048,40.74,-74.18,34.75,-92.29,1071.78418096229
35,5,396,2089291,2978048,35.1,-106.66,34.75,-92.29,815.514796730816
24,5,350,5985562,2978048,39.31,-76.62,34.75,-92.29,920.149176565121
41,5,304,4015792,2978048,45.52,-122.67,34.75,-92.29,1758.12481025952
49,5,336,2981835,2978048,40.77,-111.89,34.75,-92.29,1147.55244860903
38,5,292,754066,2978048,46.89,-96.81,34.75,-92.29,870.173009207421
25,5,241,6794228,2978048,42.33,-71.08,34.75,-92.29,1257.82872385304
56,5,269,585613,2978048,41.13,-104.82,34.75,-92.29,812.373253835534
15,5,247,1422052,2978048,21.3,-157.86,34.75,-92.29,4042.95137030522
2,5,256,737498,2978048,61.22,-149.9,34.75,-92.29,3090.30092039021
16,5,204,1651059,2978048,43.62,-116.2,34.75,-92.29,1415.15269970741
9,5,147,3587122,2978048,41.18,-73.19,34.75,-92.29,1130.15880910852
46,5,161,853988,2978048,43.54,-96.73,34.75,-92.29,651.322139422312
30,5,143,1030475,2978048,45.79,-108.52,34.75,-92.29,1143.13470156087
54,5,129,1842050,2978048,38.35,-81.63,34.75,-92.29,642.388958350293
33,5,102,1336350,2978048,42.99,-71.45,34.75,-92.29,1254.61732981271
23,5,62,1328262,2978048,43.68,-70.3,34.75,-92.29,1325.40583289755
44,5,49,1056065,2978048,41.82,-71.41,34.75,-92.29,1231.30495371003
10,5,66,941252,2978048,39.74,-75.55,34.75,-92.29,983.083711337106
11,5,44,675400,2978048,38.89,-77.03,34.75,-92.29,891.549854998385
50,5,37,625216,2978048,44.47,-73.21,34.75,-92.29,1214.39681831968
48,6,45596,27470056,38918045,29.73,-95.39,34.05,-118.24,1372.70055348861
36,6,30104,19654666,38918045,40.67,-73.98,34.05,-118.24,2452.37478560055
4,6,27083,6829676,38918045,33.45,-112.07,34.05,-118.24,357.567045514862
53,6,25396,7163657,38918045,47.6,-122.33,34.05,-118.24,958.900978564791
12,6,22139,20209042,38918045,30.33,-81.66,34.05,-118.24,2147.25984360214
32,6,23552,2866939,38918045,36.17,-115.19,34.05,-118.24,226.272422354936
17,6,20326,12858913,38918045,41.88,-87.63,34.05,-118.24,1745.65585017629
51,6,16965,8361808,38918045,36.81,-76.12,34.05,-118.24,2365.113367361
8,6,15078,5450623,38918045,39.74,-104.99,34.05,-118.24,830.923215348812
41,6,13900,4015792,38918045,45.52,-122.67,34.05,-118.24,825.362692429811
25,6,11880,6794228,38918045,42.33,-71.08,34.05,-118.24,2595.48444663295
42,6,10676,12784826,38918045,39.96,-75.15,34.05,-118.24,2394.1168079965
34,6,11766,8867949,38918045,40.74,-74.18,34.05,-118.24,2441.58305889294
37,6,12275,10031646,38918045,35.21,-80.84,34.05,-118.24,2119.83804367986
13,6,11327,10178447,38918045,33.75,-84.39,34.05,-118.24,1936.54092995186
39,6,8804,11617527,38918045,39.96,-82.99,34.05,-118.24,1978.20498365478
15,6,9880,1422052,38918045,21.3,-157.86,34.05,-118.24,2563.6510890318
26,6,8303,9931715,38918045,42.36,-83.08,34.05,-118.24,1981.67030863258
24,6,8394,5985562,38918045,39.31,-76.62,34.05,-118.24,2319.20367908379
49,6,8474,2981835,38918045,40.77,-111.89,34.05,-118.24,579.967416045695
27,6,6142,5482032,38918045,44.98,-93.27,34.05,-118.24,1523.43561280984
29,6,6122,6071732,38918045,39.03,-94.56,34.05,-118.24,1357.26477610746
47,6,5755,6591170,38918045,36.15,-86.77,34.05,-118.24,1781.01520365728
55,6,5137,5760940,38918045,43.04,-87.91,34.05,-118.24,1744.4074042011
18,6,5102,6608422,38918045,39.77,-86.15,34.05,-118.24,1809.92624637542
9,6,4769,3587122,38918045,41.18,-73.19,34.05,-118.24,2491.37847717977
35,6,4478,2089291,38918045,35.1,-106.66,34.05,-118.24,663.812458682256
40,6,4594,3909500,38918045,35.52,-97.5,34.05,-118.24,1181.68097407475
11,6,3036,675400,38918045,38.89,-77.03,34.05,-118.24,2299.50000567408
22,6,3869,4664628,38918045,29.98,-90.03,34.05,-118.24,1674.20015329939
16,6,4280,1651059,38918045,43.62,-116.2,34.05,-118.24,669.190383558547
20,6,4052,2909011,38918045,37.69,-97.33,34.05,-118.24,1197.23972967764
45,6,3796,4891938,38918045,32.79,-79.94,34.05,-118.24,2202.17923822656
1,6,2864,4852347,38918045,33.52,-86.81,34.05,-118.24,1801.9814796342
2,6,2720,737498,38918045,61.22,-149.9,34.05,-118.24,2342.514137532
19,6,2532,3120960,38918045,41.58,-93.61,34.05,-118.24,1437.96125366082
21,6,2559,4425976,38918045,38.21,-85.65,34.05,-118.24,1835.63982519822
5,6,2677,2978048,38918045,34.75,-92.29,34.05,-118.24,1479.31327061769
31,6,2280,1891277,38918045,41.26,-96.02,34.05,-118.24,1311.1679108806
30,6,1742,1030475,38918045,45.79,-108.52,34.05,-118.24,958.918818442412
28,6,1996,2988471,38918045,32.31,-90.2,34.05,-118.24,1624.29772764097
33,6,1617,1336350,38918045,42.99,-71.45,34.05,-118.24,2574.46213892598
38,6,1593,754066,38918045,46.89,-96.81,34.05,-118.24,1427.1642062383
44,6,1409,1056065,38918045,41.82,-71.41,34.05,-118.24,2580.71994437281
23,6,1138,1328262,38918045,43.68,-70.3,34.05,-118.24,2630.59513364163
56,6,1191,585613,38918045,41.13,-104.82,34.05,-118.24,882.022095520083
46,6,934,853988,38918045,43.54,-96.73,34.05,-118.24,1327.19962113166
10,6,907,941252,38918045,39.74,-75.55,34.05,-118.24,2374.01113963936
50,6,620,625216,38918045,44.47,-73.21,34.05,-118.24,2485.23557443074
54,6,614,1842050,38918045,38.35,-81.63,34.05,-118.24,2053.6877097378
6,8,22037,38918045,5450623,34.05,-118.24,39.74,-104.99,830.923215348812
48,8,21605,27470056,5450623,29.73,-95.39,39.74,-104.99,878.909179076226
12,8,10674,20209042,5450623,30.33,-81.66,39.74,-104.99,1467.23952968562
17,8,8237,12858913,5450623,41.88,-87.63,39.74,-104.99,920.424404325808
4,8,8636,6829676,5450623,33.45,-112.07,39.74,-104.99,585.315558970138
36,8,5770,19654666,5450623,40.67,-73.98,39.74,-104.99,1633.22804959483
35,8,6153,2089291,5450623,35.1,-106.66,39.74,-104.99,332.893421224845
51,8,5155,8361808,5450623,36.81,-76.12,39.74,-104.99,1575.77719357659
20,8,5150,2909011,5450623,37.69,-97.33,39.74,-104.99,437.27457606312
53,8,4865,7163657,5450623,47.6,-122.33,39.74,-104.99,1020.96267648039
13,8,4874,10178447,5450623,33.75,-84.39,39.74,-104.99,1212.09275859322
29,8,4458,6071732,5450623,39.03,-94.56,39.74,-104.99,560.185643684957
37,8,4579,10031646,5450623,35.21,-80.84,39.74,-104.99,1359.12043192476
39,8,3896,11617527,5450623,39.96,-82.99,39.74,-104.99,1167.02041704444
42,8,3776,12784826,5450623,39.96,-75.15,39.74,-104.99,1579.40518171643
27,8,3675,5482032,5450623,44.98,-93.27,39.74,-104.99,699.496247860556
56,8,4054,585613,5450623,41.13,-104.82,39.74,-104.99,96.3263407529541
26,8,3267,9931715,5450623,42.36,-83.08,39.74,-104.99,1155.444890306
55,8,3285,5760940,5450623,43.04,-87.91,39.74,-104.99,914.597547841401
40,8,3924,3909500,5450623,35.52,-97.5,39.74,-104.99,503.165386593699
49,8,4035,2981835,5450623,40.77,-111.89,39.74,-104.99,371.510270699132
31,8,3445,1891277,5450623,41.26,-96.02,39.74,-104.99,483.728590586641
32,8,3304,2866939,5450623,36.17,-115.19,39.74,-104.99,608.525005569189
18,8,2745,6608422,5450623,39.77,-86.15,39.74,-104.99,1001.38092848415
25,8,2379,6794228,5450623,42.33,-71.08,39.74,-104.99,1769.0523843354
47,8,2808,6591170,5450623,36.15,-86.77,39.74,-104.99,1023.47246901762
19,8,2514,3120960,5450623,41.58,-93.61,39.74,-104.99,610.823493083805
24,8,2602,5985562,5450623,39.31,-76.62,39.74,-104.99,1509.65145449028
34,8,2342,8867949,5450623,40.74,-74.18,39.74,-104.99,1622.16455654696
41,8,2405,4015792,5450623,45.52,-122.67,39.74,-104.99,982.771443166686
15,8,2188,1422052,5450623,21.3,-157.86,39.74,-104.99,3344.33260082254
22,8,1875,4664628,5450623,29.98,-90.03,39.74,-104.99,1081.46242014811
38,8,1728,754066,5450623,46.89,-96.81,39.74,-104.99,642.420810140786
45,8,1672,4891938,5450623,32.79,-79.94,39.74,-104.99,1472.66409641467
1,8,1777,4852347,5450623,33.52,-86.81,39.74,-104.99,1095.02034006607
30,8,1493,1030475,5450623,45.79,-108.52,39.74,-104.99,454.447238420616
5,8,1448,2978048,5450623,34.75,-92.29,39.74,-104.99,779.144064583547
2,8,1583,737498,5450623,61.22,-149.9,39.74,-104.99,2399.75429017353
16,8,1521,1651059,5450623,43.62,-116.2,39.74,-104.99,638.103022228514
21,8,1495,4425976,5450623,38.21,-85.65,39.74,-104.99,1044.66801772411
9,8,1169,3587122,5450623,41.18,-73.19,39.74,-104.99,1669.58235084972
46,8,1310,853988,5450623,43.54,-96.73,39.74,-104.99,501.268279812979
11,8,660,675400,5450623,38.89,-77.03,39.74,-104.99,1493.37426205293
28,8,854,2988471,5450623,32.31,-90.2,39.74,-104.99,971.996307036134
33,8,582,1336350,5450623,42.99,-71.45,39.74,-104.99,1746.3479226488
50,8,440,625216,5450623,44.47,-73.21,39.74,-104.99,1654.72922182706
23,8,433,1328262,5450623,43.68,-70.3,39.74,-104.99,1801.04615704095
54,8,485,1842050,5450623,38.35,-81.63,39.74,-104.99,1256.69097486063
44,8,300,1056065,5450623,41.82,-71.41,39.74,-104.99,1755.96999097334
10,8,289,941252,5450623,39.74,-75.55,39.74,-104.99,1560.88070412607
36,9,19603,19654666,3587122,40.67,-73.98,41.18,-73.19,54.296057657519
25,9,6961,6794228,3587122,42.33,-71.08,41.18,-73.19,134.859387809882
12,9,4968,20209042,3587122,30.33,-81.66,41.18,-73.19,885.591592995018
34,9,3196,8867949,3587122,40.74,-74.18,41.18,-73.19,60.0313220351291
6,9,3038,38918045,3587122,34.05,-118.24,41.18,-73.19,2491.37847717977
42,9,2271,12784826,3587122,39.96,-75.15,41.18,-73.19,133.118369306129
48,9,2444,27470056,3587122,29.73,-95.39,41.18,-73.19,1473.56487482514
44,9,1904,1056065,3587122,41.82,-71.41,41.18,-73.19,102.365627705641
51,9,1962,8361808,3587122,36.81,-76.12,41.18,-73.19,340.164020811684
37,9,1558,10031646,3587122,35.21,-80.84,41.18,-73.19,585.14483417816
13,9,1305,10178447,3587122,33.75,-84.39,41.18,-73.19,799.80592862809
24,9,1117,5985562,3587122,39.31,-76.62,41.18,-73.19,222.533026562474
17,9,1162,12858913,3587122,41.88,-87.63,41.18,-73.19,749.50069341556
45,9,894,4891938,3587122,32.79,-79.94,41.18,-73.19,688.067031206865
33,9,812,1336350,3587122,42.99,-71.45,41.18,-73.19,153.642822903802
39,9,856,11617527,3587122,39.96,-82.99,41.18,-73.19,522.183587776505
8,9,621,5450623,3587122,39.74,-104.99,41.18,-73.19,1669.58235084972
23,9,587,1328262,3587122,43.68,-70.3,41.18,-73.19,227.15425284811
4,9,630,6829676,3587122,33.45,-112.07,41.18,-73.19,2187.44029471105
26,9,556,9931715,3587122,42.36,-83.08,41.18,-73.19,517.117382441103
53,9,628,7163657,3587122,47.6,-122.33,41.18,-73.19,2430.97446405185
50,9,460,625216,3587122,44.47,-73.21,41.18,-73.19,227.103483156984
47,9,432,6591170,3587122,36.15,-86.77,41.18,-73.19,811.007017369984
11,9,299,675400,3587122,38.89,-77.03,41.18,-73.19,257.707400433385
27,9,395,5482032,3587122,44.98,-93.27,41.18,-73.19,1046.37287711057
18,9,343,6608422,3587122,39.77,-86.15,41.18,-73.19,689.117751500235
55,9,325,5760940,3587122,43.04,-87.91,41.18,-73.19,766.271493460291
29,9,344,6071732,3587122,39.03,-94.56,41.18,-73.19,1138.93004803328
15,9,374,1422052,3587122,21.3,-157.86,41.18,-73.19,5002.40891928171
32,9,236,2866939,3587122,36.17,-115.19,41.18,-73.19,2274.83696748402
41,9,227,4015792,3587122,45.52,-122.67,41.18,-73.19,2470.94212757349
22,9,231,4664628,3587122,29.98,-90.03,41.18,-73.19,1219.12776557043
10,9,202,941252,3587122,39.74,-75.55,41.18,-73.19,159.182700848051
49,9,253,2981835,3587122,40.77,-111.89,41.18,-73.19,2007.21341448578
1,9,221,4852347,3587122,33.52,-86.81,41.18,-73.19,915.443487208724
21,9,191,4425976,3587122,38.21,-85.65,41.18,-73.19,694.238360141161
20,9,170,2909011,3587122,37.69,-97.33,41.18,-73.19,1309.22260355282
40,9,150,3909500,3587122,35.52,-97.5,41.18,-73.19,1371.74414576804
19,9,140,3120960,3587122,41.58,-93.61,41.18,-73.19,1059.26798899676
35,9,124,2089291,3587122,35.1,-106.66,41.18,-73.19,1858.58059091776
5,9,126,2978048,3587122,34.75,-92.29,41.18,-73.19,1130.15880910852
31,9,115,1891277,3587122,41.26,-96.02,41.18,-73.19,1186.12378134017
54,9,108,1842050,3587122,38.35,-81.63,41.18,-73.19,489.669746720313
28,9,92,2988471,3587122,32.31,-90.2,41.18,-73.19,1121.60869992804
2,9,90,737498,3587122,61.22,-149.9,41.18,-73.19,3371.72315934909
16,9,77,1651059,3587122,43.62,-116.2,41.18,-73.19,2182.05197538901
56,9,58,585613,3587122,41.13,-104.82,41.18,-73.19,1640.49769991242
30,9,62,1030475,3587122,45.79,-108.52,41.18,-73.19,1789.11250419108
