"origin_fips","dest_fips","num_migrants","m_i","m_j","origin_lat","origin_lon","dest_lat","dest_lon","distance"
30,9,37,1013569,3594841,45.79,-108.52,41.18,-73.19,1789.11250419108
46,9,26,842316,3594841,43.54,-96.73,41.18,-73.19,1211.82902534879
42,10,7119,12776309,923576,39.96,-75.15,39.74,-75.55,26.1309478694661
24,10,5740,5923188,923576,39.31,-76.62,39.74,-75.55,64.4048574378295
34,10,3063,8856972,923576,40.74,-74.18,39.74,-75.55,100.036932960824
36,10,1807,19624447,923576,40.67,-73.98,39.74,-75.55,104.952692704733
51,10,1507,8252427,923576,36.81,-76.12,39.74,-75.55,204.452866152973
12,10,1416,19545621,923576,30.33,-81.66,39.74,-75.55,734.921028013914
37,10,819,9843336,923576,35.21,-80.84,39.74,-75.55,426.606272960323
48,10,790,26480266,923576,29.73,-95.39,39.74,-75.55,1318.59529902212
6,10,650,38260787,923576,34.05,-118.24,39.74,-75.55,2374.01113963936
13,10,510,9972479,923576,33.75,-84.39,39.74,-75.55,640.701341192482
39,10,384,11576684,923576,39.96,-82.99,39.74,-75.55,395.814531917377
17,10,323,12895129,923576,41.88,-87.63,39.74,-75.55,649.724062268839
9,10,303,3594841,923576,41.18,-73.19,39.74,-75.55,159.182700848051
45,10,316,4764080,923576,32.79,-79.94,39.74,-75.55,538.068964281638
25,10,260,6713315,923576,42.33,-71.08,39.74,-75.55,294.028634346266
4,10,272,6632764,923576,33.45,-112.07,39.74,-75.55,2061.44162359732
8,10,190,5269035,923576,39.74,-104.99,39.74,-75.55,1560.88070412607
26,10,192,9913065,923576,42.36,-83.08,39.74,-75.55,432.710670798453
11,10,156,650581,923576,38.89,-77.03,39.74,-75.55,98.6302755782469
47,10,198,6494340,923576,36.15,-86.77,39.74,-75.55,660.329465233907
29,10,167,6040715,923576,39.03,-94.56,39.74,-75.55,1016.95532961722
53,10,163,6963985,923576,47.6,-122.33,39.74,-75.55,2368.3199040043
54,10,147,1853914,923576,38.35,-81.63,39.74,-75.55,340.746085837387
1,10,144,4830081,923576,33.52,-86.81,39.74,-75.55,757.685049068829
18,10,124,6568713,923576,39.77,-86.15,39.74,-75.55,564.128521397508
55,10,154,5736754,923576,43.04,-87.91,39.74,-75.55,680.728347267272
22,10,113,4624527,923576,29.98,-90.03,39.74,-75.55,1060.36533299738
21,10,138,4404659,923576,38.21,-85.65,39.74,-75.55,553.670814081666
27,10,90,5413479,923576,44.98,-93.27,39.74,-75.55,973.969191893716
40,10,93,3853214,923576,35.52,-97.5,39.74,-75.55,1235.19620198867
32,10,86,2775970,923576,36.17,-115.19,39.74,-75.55,2161.01633637797
44,10,82,1055081,923576,41.82,-71.41,39.74,-75.55,260.250081288739
33,10,72,1326622,923576,42.99,-71.45,39.74,-75.55,309.338012477085
41,10,68,3922468,923576,45.52,-122.67,39.74,-75.55,2399.37784065557
23,10,74,1328009,923576,43.68,-70.3,39.74,-75.55,384.095103835996
5,10,90,2959400,923576,34.75,-92.29,39.74,-75.55,983.083711337106
20,10,72,2893212,923576,37.69,-97.33,39.74,-75.55,1182.54928194869
35,10,70,2092273,923576,35.1,-106.66,39.74,-75.55,1731.78421505365
28,10,77,2988711,923576,32.31,-90.2,39.74,-75.55,965.372737665404
2,10,59,737068,923576,61.22,-149.9,39.74,-75.55,3372.30360343904
15,10,44,1408243,923576,21.3,-157.86,39.74,-75.55,4903.00587791039
49,10,55,2897640,923576,40.77,-111.89,39.74,-75.55,1908.55905313521
19,10,44,3092997,923576,41.58,-93.61,39.74,-75.55,955.660269235671
50,10,39,626210,923576,44.47,-73.21,39.74,-75.55,347.866585972361
16,10,40,1611206,923576,43.62,-116.2,39.74,-75.55,2098.92902436514
31,10,36,1865279,923576,41.26,-96.02,39.74,-75.55,1080.76559109655
46,10,29,842316,923576,43.54,-96.73,39.74,-75.55,1124.05796613979
38,10,23,722036,923576,46.89,-96.81,39.74,-75.55,1174.90041606379
30,10,-1,1013569,923576,45.79,-108.52,39.74,-75.55,1714.83850108692
56,10,-1,582122,923576,41.13,-104.82,39.74,-75.55,1538.91675867143
24,11,13195,5923188,650581,39.31,-76.62,38.89,-77.03,36.4018467162421
51,11,7610,8252427,650581,36.81,-76.12,38.89,-77.03,151.838355429811
36,11,2266,19624447,650581,40.67,-73.98,38.89,-77.03,203.545942340201
6,11,1837,38260787,650581,34.05,-118.24,38.89,-77.03,2299.50000567408
12,11,1253,19545621,650581,30.33,-81.66,38.89,-77.03,646.113085956627
42,11,980,12776309,650581,39.96,-75.15,38.89,-77.03,124.76079670164
25,11,931,6713315,650581,42.33,-71.08,38.89,-77.03,392.566293518723
48,11,975,26480266,650581,29.73,-95.39,38.89,-77.03,1221.76950335469
37,11,942,9843336,650581,35.21,-80.84,38.89,-77.03,329.696336929035
17,11,784,12895129,650581,41.88,-87.63,38.89,-77.03,595.611631044413
13,11,697,9972479,650581,33.75,-84.39,38.89,-77.03,542.104340400949
34,11,598,8856972,650581,40.74,-74.18,38.89,-77.03,198.178351766534
39,11,420,11576684,650581,39.96,-82.99,38.89,-77.03,327.243687187771
9,11,381,3594841,650581,41.18,-73.19,38.89,-77.03,257.707400433384
26,11,391,9913065,650581,42.36,-83.08,38.89,-77.03,397.946172148518
53,11,329,6963985,650581,47.6,-122.33,38.89,-77.03,2328.12525157021
8,11,340,5269035,650581,39.74,-104.99,38.89,-77.03,1493.37426205293
45,11,291,4764080,650581,32.79,-79.94,38.89,-77.03,451.104567648458
47,11,239,6494340,650581,36.15,-86.77,38.89,-77.03,567.051818314117
55,11,227,5736754,650581,43.04,-87.91,38.89,-77.03,636.396296982645
27,11,229,5413479,650581,44.98,-93.27,38.89,-77.03,934.188706321076
29,11,204,6040715,650581,39.03,-94.56,38.89,-77.03,942.70627435004
4,11,198,6632764,650581,33.45,-112.07,38.89,-77.03,1981.89835557437
18,11,187,6568713,650581,39.77,-86.15,38.89,-77.03,492.151687921743
22,11,203,4624527,650581,29.98,-90.03,38.89,-77.03,961.754488166017
41,11,152,3922468,650581,45.52,-122.67,38.89,-77.03,2353.52760472066
1,11,148,4830081,650581,33.52,-86.81,38.89,-77.03,659.494332391888
10,11,131,923576,650581,39.74,-75.55,38.89,-77.03,98.6302755782468
54,11,113,1853914,650581,38.35,-81.63,38.89,-77.03,251.666774448483
21,11,109,4404659,650581,38.21,-85.65,38.89,-77.03,469.086328386682
44,11,96,1055081,650581,41.82,-71.41,38.89,-77.03,358.864540734452
15,11,129,1408243,650581,21.3,-157.86,38.89,-77.03,4837.61905656975
32,11,102,2775970,650581,36.17,-115.19,38.89,-77.03,2088.99561928998
33,11,84,1326622,650581,42.99,-71.45,38.89,-77.03,406.386530936892
20,11,82,2893212,650581,37.69,-97.33,38.89,-77.03,1104.34287707412
40,11,80,3853214,650581,35.52,-97.5,38.89,-77.03,1150.19861564229
35,11,92,2092273,650581,35.1,-106.66,38.89,-77.03,1652.19031910492
28,11,88,2988711,650581,32.31,-90.2,38.89,-77.03,867.951404959924
19,11,77,3092997,650581,41.58,-93.61,38.89,-77.03,894.660055266148
23,11,75,1328009,650581,43.68,-70.3,38.89,-77.03,481.342497723831
49,11,87,2897640,650581,40.77,-111.89,38.89,-77.03,1846.62527491821
50,11,59,626210,650581,44.47,-73.21,38.89,-77.03,432.725038228464
5,11,73,2959400,650581,34.75,-92.29,38.89,-77.03,891.549854998385
2,11,47,737068,650581,61.22,-149.9,38.89,-77.03,3369.67104494431
31,11,37,1865279,650581,41.26,-96.02,38.89,-77.03,1017.60832134816
30,11,35,1013569,650581,45.79,-108.52,38.89,-77.03,1669.09425202403
16,11,34,1611206,650581,43.62,-116.2,38.89,-77.03,2046.43309245162
38,11,29,722036,650581,46.89,-96.81,38.89,-77.03,1141.22300802558
46,11,26,842316,650581,43.54,-96.73,38.89,-77.03,1072.53132493582
56,11,15,582122,650581,41.13,-104.82,38.89,-77.03,1476.12657076929
36,12,56843,19624447,19545621,40.67,-73.98,30.33,-81.66,833.213862389255
13,12,40056,9972479,19545621,33.75,-84.39,30.33,-81.66,284.925677794839
48,12,34019,26480266,19545621,29.73,-95.39,30.33,-81.66,823.452947578417
34,12,27797,8856972,19545621,40.74,-74.18,30.33,-81.66,831.518055683635
42,12,24687,12776309,19545621,39.96,-75.15,30.33,-81.66,758.785324230199
6,12,23517,38260787,19545621,34.05,-118.24,30.33,-81.66,2147.25984360214
37,12,25039,9843336,19545621,35.21,-80.84,30.33,-81.66,339.650287647299
51,12,24859,8252427,19545621,36.81,-76.12,30.33,-81.66,548.93385199775
39,12,22128,11576684,19545621,39.96,-82.99,30.33,-81.66,668.100965852917
17,12,21776,12895129,19545621,41.88,-87.63,30.33,-81.66,862.982542445925
26,12,17655,9913065,19545621,42.36,-83.08,30.33,-81.66,833.223062809213
25,12,16257,6713315,19545621,42.33,-71.08,30.33,-81.66,1014.55922840232
24,12,14248,5923188,19545621,39.31,-76.62,30.33,-81.66,681.800070455857
47,12,14915,6494340,19545621,36.15,-86.77,30.33,-81.66,498.252776530167
9,12,12949,3594841,19545621,41.18,-73.19,30.33,-81.66,885.591592995018
18,12,12731,6568713,19545621,39.77,-86.15,30.33,-81.66,698.499310384636
1,12,13270,4830081,19545621,33.52,-86.81,30.33,-81.66,373.933086744326
45,12,11203,4764080,19545621,32.79,-79.94,30.33,-81.66,197.530613819696
8,12,8840,5269035,19545621,39.74,-104.99,30.33,-81.66,1467.23952968562
29,12,8278,6040715,19545621,39.03,-94.56,30.33,-81.66,946.561657631934
21,12,8424,4404659,19545621,38.21,-85.65,30.33,-81.66,589.012765898818
55,12,7393,5736754,19545621,43.04,-87.91,30.33,-81.66,941.93193201769
53,12,7025,6963985,19545621,47.6,-122.33,30.33,-81.66,2454.85800834376
4,12,6472,6632764,19545621,33.45,-112.07,30.33,-81.66,1794.13350046013
27,12,6307,5413479,19545621,44.98,-93.27,30.33,-81.66,1191.37904166196
22,12,5938,4624527,19545621,29.98,-90.03,30.33,-81.66,501.497263655833
32,12,4662,2775970,19545621,36.17,-115.19,30.33,-81.66,1972.57671357318
33,12,4220,1326622,19545621,42.99,-71.45,30.33,-81.66,1039.2344100959
28,12,4641,2988711,19545621,32.31,-90.2,30.33,-81.66,523.016843594981
23,12,3757,1328009,19545621,43.68,-70.3,30.33,-81.66,1112.1695807584
44,12,3823,1055081,19545621,41.82,-71.41,30.33,-81.66,976.513542550442
40,12,3935,3853214,19545621,35.52,-97.5,30.33,-81.66,986.151119018914
20,12,3838,2893212,19545621,37.69,-97.33,30.33,-81.66,1030.58086922134
54,12,3290,1853914,19545621,38.35,-81.63,30.33,-81.66,552.806974986403
5,12,3301,2959400,19545621,34.75,-92.29,30.33,-81.66,690.64331383414
19,12,3018,3092997,19545621,41.58,-93.61,30.33,-81.66,1022.78262555568
35,12,3000,2092273,19545621,35.1,-106.66,30.33,-81.66,1488.752336807
15,12,2757,1408243,19545621,21.3,-157.86,30.33,-81.66,4703.31019174865
10,12,2313,923576,19545621,39.74,-75.55,30.33,-81.66,734.921028013914
41,12,2130,3922468,19545621,45.52,-122.67,30.33,-81.66,2439.38726053161
49,12,2575,2897640,19545621,40.77,-111.89,30.33,-81.66,1837.23599981489
31,12,1928,1865279,19545621,41.26,-96.02,30.33,-81.66,1101.0125744089
2,12,2027,737068,19545621,61.22,-149.9,30.33,-81.66,3693.65568313247
50,12,1609,626210,19545621,44.47,-73.21,30.33,-81.66,1078.82938348727
56,12,1427,582122,19545621,41.13,-104.82,30.33,-81.66,1492.88036668065
11,12,1176,650581,19545621,38.89,-77.03,30.33,-81.66,646.113085956627
46,12,1361,842316,19545621,43.54,-96.73,30.33,-81.66,1231.23252195608
30,12,1026,1013569,19545621,45.79,-108.52,30.33,-81.66,1797.25956746744
38,12,996,722036,19545621,46.89,-96.81,30.33,-81.66,1400.66085301068
16,12,988,1611206,19545621,43.62,-116.2,30.33,-81.66,2099.18389767823
12,13,39356,19545621,9972479,30.33,-81.66,33.75,-84.39,284.925677794839
1,13,17877,4830081,9972479,33.52,-86.81,33.75,-84.39,140.406318027275
48,13,18033,26480266,9972479,29.73,-95.39,33.75,-84.39,703.905233112298
37,13,16311,9843336,9972479,35.21,-80.84,33.75,-84.39,226.228292084975
45,13,14379,4764080,9972479,32.79,-79.94,33.75,-84.39,265.951734190518
36,13,13801,19624447,9972479,40.67,-73.98,33.75,-84.39,745.644865988464
47,13,14004,6494340,9972479,36.15,-86.77,33.75,-84.39,213.569598174602
6,13,13149,38260787,9972479,34.05,-118.24,33.75,-84.39,1936.54092995186
51,13,10337,8252427,9972479,36.81,-76.12,33.75,-84.39,512.64264277082
17,13,8228,12895129,9972479,41.88,-87.63,33.75,-84.39,587.937413939918
39,13,6967,11576684,9972479,39.96,-82.99,33.75,-84.39,435.174229477862
42,13,6068,12776309,9972479,39.96,-75.15,33.75,-84.39,666.820732034981
34,13,6280,8856972,9972479,40.74,-74.18,33.75,-84.39,740.151603948286
26,13,5901,9913065,9972479,42.36,-83.08,33.75,-84.39,598.099212420308
24,13,5235,5923188,9972479,39.31,-76.62,33.75,-84.39,577.446505781333
22,13,4508,4624527,9972479,29.98,-90.03,33.75,-84.39,421.12508274894
28,13,3931,2988711,9972479,32.31,-90.2,33.75,-84.39,351.502985083372
21,13,4182,4404659,9972479,38.21,-85.65,33.75,-84.39,315.494088782317
18,13,3767,6568713,9972479,39.77,-86.15,33.75,-84.39,426.416149459543
8,13,3762,5269035,9972479,39.74,-104.99,33.75,-84.39,1212.09275859322
53,13,3984,6963985,9972479,47.6,-122.33,33.75,-84.39,2181.91393030259
29,13,3168,6040715,9972479,39.03,-94.56,33.75,-84.39,673.116156848529
25,13,2810,6713315,9972479,42.33,-71.08,33.75,-84.39,934.660752633905
4,13,2926,6632764,9972479,33.45,-112.07,33.75,-84.39,1591.6880617261
9,13,2453,3594841,9972479,41.18,-73.19,33.75,-84.39,799.80592862809
55,13,2118,5736754,9972479,43.04,-87.91,33.75,-84.39,668.483451053743
20,13,2418,2893212,9972479,37.69,-97.33,33.75,-84.39,775.737756830502
40,13,1887,3853214,9972479,35.52,-97.5,33.75,-84.39,756.243087154966
27,13,1834,5413479,9972479,44.98,-93.27,33.75,-84.39,907.707755158549
15,13,2116,1408243,9972479,21.3,-157.86,33.75,-84.39,4500.14576622587
5,13,1807,2959400,9972479,34.75,-92.29,33.75,-84.39,457.265987384357
32,13,1424,2775970,9972479,36.17,-115.19,33.75,-84.39,1748.5585266247
2,13,1262,737068,9972479,61.22,-149.9,33.75,-84.39,3408.73861586258
19,13,1039,3092997,9972479,41.58,-93.61,33.75,-84.39,738.780169714329
49,13,1161,2897640,9972479,40.77,-111.89,33.75,-84.39,1583.60123242303
41,13,851,3922468,9972479,45.52,-122.67,33.75,-84.39,2172.43839910968
54,13,874,1853914,9972479,38.35,-81.63,33.75,-84.39,352.752682510503
11,13,684,650581,9972479,38.89,-77.03,33.75,-84.39,542.104340400949
35,13,905,2092273,9972479,35.1,-106.66,33.75,-84.39,1272.76377473548
10,13,861,923576,9972479,39.74,-75.55,33.75,-84.39,640.701341192481
31,13,667,1865279,9972479,41.26,-96.02,33.75,-84.39,821.207941311923
33,13,586,1326622,9972479,42.99,-71.45,33.75,-84.39,946.578308872366
44,13,559,1055081,9972479,41.82,-71.41,33.75,-84.39,900.76392915344
23,13,536,1328009,9972479,43.68,-70.3,33.75,-84.39,1021.55684147135
16,13,435,1611206,9972479,43.62,-116.2,33.75,-84.39,1835.661652145
46,13,392,842316,9972479,43.54,-96.73,33.75,-84.39,947.510811748206
38,13,374,722036,9972479,46.89,-96.81,33.75,-84.39,1116.03810434841
30,13,383,1013569,9972479,45.79,-108.52,33.75,-84.39,1520.35813833013
56,13,343,582122,9972479,41.13,-104.82,33.75,-84.39,1229.35455869688
50,13,272,626210,9972479,44.47,-73.21,33.75,-84.39,950.937866649561
6,15,10436,38260787,1408243,34.05,-118.24,21.3,-157.86,2563.6510890318
53,15,3705,6963985,1408243,47.6,-122.33,21.3,-157.86,2680.0067221855
48,15,3852,26480266,1408243,29.73,-95.39,21.3,-157.86,3899.80440936675
12,15,2662,19545621,1408243,30.33,-81.66,21.3,-157.86,4703.31019174865
51,15,2603,8252427,1408243,36.81,-76.12,21.3,-157.86,4916.88373306601
8,15,1670,5269035,1408243,39.74,-104.99,21.3,-157.86,3344.33260082254
36,15,1377,19624447,1408243,40.67,-73.98,21.3,-157.86,4970.0814923461
4,15,1411,6632764,1408243,33.45,-112.07,21.3,-157.86,2911.06527529024
32,15,1385,2775970,1408243,36.17,-115.19,21.3,-157.86,2758.63367080359
13,15,1703,9972479,1408243,33.75,-84.39,21.3,-157.86,4500.14576622587
37,15,1748,9843336,1408243,35.21,-80.84,21.3,-157.86,4681.13961501985
41,15,1288,3922468,1408243,45.52,-122.67,21.3,-157.86,2595.95324519623
17,15,911,12895129,1408243,41.88,-87.63,21.3,-157.86,4255.6727528272
24,15,1065,5923188,1408243,39.31,-76.62,21.3,-157.86,4853.28681478777
2,15,1018,737068,1408243,61.22,-149.9,21.3,-157.86,2781.70071443795
42,15,655,12776309,1408243,39.96,-75.15,21.3,-157.86,4920.53475059084
39,15,734,11576684,1408243,39.96,-82.99,21.3,-157.86,4510.90065011558
45,15,775,4764080,1408243,32.79,-79.94,21.3,-157.86,4765.67443573967
49,15,843,2897640,1408243,40.77,-111.89,21.3,-157.86,2995.61538779739
47,15,772,6494340,1408243,36.15,-86.77,21.3,-157.86,4341.54504161984
34,15,594,8856972,1408243,40.74,-74.18,21.3,-157.86,4958.76880542805
29,15,715,6040715,1408243,39.03,-94.56,21.3,-157.86,3899.94623490817
26,15,545,9913065,1408243,42.36,-83.08,21.3,-157.86,4485.35599170521
20,15,746,2893212,1408243,37.69,-97.33,21.3,-157.86,3751.10476648429
25,15,433,6713315,1408243,42.33,-71.08,21.3,-157.86,5089.5758277108
1,15,608,4830081,1408243,33.52,-86.81,21.3,-157.86,4365.06982758836
9,15,489,3594841,1408243,41.18,-73.19,21.3,-157.86,5002.40891928171
27,15,405,5413479,1408243,44.98,-93.27,21.3,-157.86,3967.47613454437
22,15,525,4624527,1408243,29.98,-90.03,21.3,-157.86,4215.92493549115
21,15,482,4404659,1408243,38.21,-85.65,21.3,-157.86,4384.76831697896
55,15,360,5736754,1408243,43.04,-87.91,21.3,-157.86,4236.35525984975
40,15,499,3853214,1408243,35.52,-97.5,21.3,-157.86,3745.11628668391
18,15,356,6568713,1408243,39.77,-86.15,21.3,-157.86,4345.71197926323
35,15,394,2092273,1408243,35.1,-106.66,21.3,-157.86,3227.46353977192
16,15,356,1611206,1408243,43.62,-116.2,21.3,-157.86,2836.00647620084
30,15,214,1013569,1408243,45.79,-108.52,21.3,-157.86,3241.15474045771
5,15,227,2959400,1408243,34.75,-92.29,21.3,-157.86,4042.95137030522
28,15,207,2988711,1408243,32.31,-90.2,21.3,-157.86,4182.17265377459
19,15,166,3092997,1408243,41.58,-93.61,21.3,-157.86,3947.57523515734
31,15,174,1865279,1408243,41.26,-96.02,21.3,-157.86,3822.24196025013
44,15,192,1055081,1408243,41.82,-71.41,21.3,-157.86,5081.71714260969
33,15,132,1326622,1408243,42.99,-71.45,21.3,-157.86,5060.29637799413
11,15,99,650581,1408243,38.89,-77.03,21.3,-157.86,4837.61905656975
23,15,108,1328009,1408243,43.68,-70.3,21.3,-157.86,5104.99380954017
10,15,110,923576,1408243,39.74,-75.55,21.3,-157.86,4903.00587791039
54,15,101,1853914,1408243,38.35,-81.63,21.3,-157.86,4599.69306626942
56,15,110,582122,1408243,41.13,-104.82,21.3,-157.86,3364.27890189938
46,15,93,842316,1408243,43.54,-96.73,21.3,-157.86,3791.76858930549
50,15,52,626210,1408243,44.47,-73.21,21.3,-157.86,4951.52380076005
38,15,67,722036,1408243,46.89,-96.81,21.3,-157.86,3805.49142949193
6,16,8867,38260787,1611206,34.05,-118.24,43.62,-116.2,669.190383558547
53,16,8452,6963985,1611206,47.6,-122.33,43.62,-116.2,404.528745822853
49,16,5249,2897640,1611206,40.77,-111.89,43.62,-116.2,295.938944303485
41,16,4222,3922468,1611206,45.52,-122.67,43.62,-116.2,345.115159718472
4,16,2493,6632764,1611206,33.45,-112.07,43.62,-116.2,736.048659828192
48,16,2378,26480266,1611206,29.73,-95.39,43.62,-116.2,1493.5168037422
32,16,2165,2775970,1611206,36.17,-115.19,43.62,-116.2,516.777868306593
30,16,1811,1013569,1611206,45.79,-108.52,43.62,-116.2,406.581463590455
8,16,1916,5269035,1611206,39.74,-104.99,43.62,-116.2,638.103022228514
56,16,1228,582122,1611206,41.13,-104.82,43.62,-116.2,606.659655829356
12,16,977,19545621,1611206,30.33,-81.66,43.62,-116.2,2099.18389767823
2,16,999,737068,1611206,61.22,-149.9,43.62,-116.2,1837.59955913095
38,16,698,722036,1611206,46.89,-96.81,43.62,-116.2,969.606290893496
51,16,662,8252427,1611206,36.81,-76.12,43.62,-116.2,2149.52382746775
35,16,614,2092273,1611206,35.1,-106.66,43.62,-116.2,777.679293200448
17,16,580,12895129,1611206,41.88,-87.63,43.62,-116.2,1451.17371475005
37,16,555,9843336,1611206,35.21,-80.84,43.62,-116.2,1962.32695686554
36,16,485,19624447,1611206,40.67,-73.98,43.62,-116.2,2154.69964418346
39,16,485,11576684,1611206,39.96,-82.99,43.62,-116.2,1722.07914602927
29,16,536,6040715,1611206,39.03,-94.56,43.62,-116.2,1165.66525872465
13,16,458,9972479,1611206,33.75,-84.39,43.62,-116.2,1835.661652145
27,16,449,5413479,1611206,44.98,-93.27,43.62,-116.2,1137.05972230937
26,16,401,9913065,1611206,42.36,-83.08,43.62,-116.2,1669.4744517947
42,16,365,12776309,1611206,39.96,-75.15,43.62,-116.2,2113.47803121565
55,16,368,5736754,1611206,43.04,-87.91,43.62,-116.2,1419.32484683041
15,16,355,1408243,1611206,21.3,-157.86,43.62,-116.2,2836.00647620084
47,16,407,6494340,1611206,36.15,-86.77,43.62,-116.2,1636.83198726723
40,16,413,3853214,1611206,35.52,-97.5,43.62,-116.2,1140.38112475322
18,16,345,6568713,1611206,39.77,-86.15,43.62,-116.2,1568.05945245927
20,16,345,2893212,1611206,37.69,-97.33,43.62,-116.2,1069.64937007222
31,16,315,1865279,1611206,41.26,-96.02,43.62,-116.2,1041.81412999168
19,16,277,3092997,1611206,41.58,-93.61,43.62,-116.2,1156.90941438669
24,16,282,5923188,1611206,39.31,-76.62,43.62,-116.2,2056.2360139479
45,16,242,4764080,1611206,32.79,-79.94,43.62,-116.2,2090.06122086473
46,16,210,842316,1611206,43.54,-96.73,43.62,-116.2,974.930030175806
5,16,223,2959400,1611206,34.75,-92.29,43.62,-116.2,1415.15269970741
25,16,179,6713315,1611206,42.33,-71.08,43.62,-116.2,2260.31965965125
1,16,216,4830081,1611206,33.52,-86.81,43.62,-116.2,1725.46711497452
21,16,213,4404659,1611206,38.21,-85.65,43.62,-116.2,1632.24880679721
34,16,163,8856972,1611206,40.74,-74.18,43.62,-116.2,2143.18610391619
22,16,165,4624527,1611206,29.98,-90.03,43.62,-116.2,1717.74526160061
28,16,124,2988711,1611206,32.31,-90.2,43.62,-116.2,1610.00710339999
9,16,121,3594841,1611206,41.18,-73.19,43.62,-116.2,2182.05197538901
23,16,116,1328009,1611206,43.68,-70.3,43.62,-116.2,2270.75847784994
50,16,69,626210,1611206,44.47,-73.21,43.62,-116.2,2116.73890423829
54,16,58,1853914,1611206,38.35,-81.63,43.62,-116.2,1830.07764793018
33,16,55,1326622,1611206,42.99,-71.45,43.62,-116.2,2228.72631017471
44,16,54,1055081,1611206,41.82,-71.41,43.62,-116.2,2255.23024664403
11,16,31,650581,1611206,38.89,-77.03,43.62,-116.2,2046.43309245162
10,16,29,923576,1611206,39.74,-75.55,43.62,-116.2,2098.92902436514
18,17,15170,6568713,12895129,39.77,-86.15,41.88,-87.63,164.968423286137
6,17,12385,38260787,12895129,34.05,-118.24,41.88,-87.63,1745.65585017629
55,17,12077,5736754,12895129,43.04,-87.91,41.88,-87.63,81.3356720728822
12,17,11124,19545621,12895129,30.33,-81.66,41.88,-87.63,862.982542445925
29,17,11195,6040715,12895129,39.03,-94.56,41.88,-87.63,414.645384978923
48,17,11270,26480266,12895129,29.73,-95.39,41.88,-87.63,943.254760100881
26,17,7339,9913065,12895129,42.36,-83.08,41.88,-87.63,236.104119813787
36,17,6074,19624447,12895129,40.67,-73.98,41.88,-87.63,714.753505534127
19,17,7010,3092997,12895129,41.58,-93.61,41.88,-87.63,309.784063872924
39,17,5305,11576684,12895129,39.96,-82.99,41.88,-87.63,276.598319386976
4,17,4437,6632764,12895129,33.45,-112.07,41.88,-87.63,1453.96501818516
13,17,4798,9972479,12895129,33.75,-84.39,41.88,-87.63,587.937413939917
51,17,4142,8252427,12895129,36.81,-76.12,41.88,-87.63,707.938572261069
27,17,3762,5413479,12895129,44.98,-93.27,41.88,-87.63,355.270887828416
37,17,4011,9843336,12895129,35.21,-80.84,41.88,-87.63,588.600215062634
47,17,3745,6494340,12895129,36.15,-86.77,41.88,-87.63,397.961192737056
42,17,3384,12776309,12895129,39.96,-75.15,41.88,-87.63,665.890763845459
8,17,3175,5269035,12895129,39.74,-104.99,41.88,-87.63,920.424404325807
21,17,2900,4404659,12895129,38.21,-85.65,41.88,-87.63,274.091236257465
34,17,2911,8856972,12895129,40.74,-74.18,41.88,-87.63,703.522012445609
25,17,2295,6713315,12895129,42.33,-71.08,41.88,-87.63,849.834953698378
53,17,2416,6963985,12895129,47.6,-122.33,41.88,-87.63,1737.26465230323
24,17,1853,5923188,12895129,39.31,-76.62,41.88,-87.63,605.135080478081
20,17,1824,2893212,12895129,37.69,-97.33,41.88,-87.63,591.190790852308
32,17,1700,2775970,12895129,36.17,-115.19,41.88,-87.63,1527.0504147901
5,17,1663,2959400,12895129,34.75,-92.29,41.88,-87.63,552.926553400093
45,17,1558,4764080,12895129,32.79,-79.94,41.88,-87.63,755.742019142562
40,17,1405,3853214,12895129,35.52,-97.5,41.88,-87.63,689.899142435626
1,17,1387,4830081,12895129,33.52,-86.81,41.88,-87.63,578.302189337886
28,17,1377,2988711,12895129,32.31,-90.2,41.88,-87.63,674.947920919924
22,17,1197,4624527,12895129,29.98,-90.03,41.88,-87.63,831.328233094546
9,17,1186,3594841,12895129,41.18,-73.19,41.88,-87.63,749.50069341556
11,17,746,650581,12895129,38.89,-77.03,41.88,-87.63,595.611631044413
31,17,1069,1865279,12895129,41.26,-96.02,41.88,-87.63,436.74451588997
41,17,970,3922468,12895129,45.52,-122.67,41.88,-87.63,1758.7423745389
15,17,853,1408243,12895129,21.3,-157.86,41.88,-87.63,4255.6727528272
49,17,951,2897640,12895129,40.77,-111.89,41.88,-87.63,1260.15838603908
35,17,691,2092273,12895129,35.1,-106.66,41.88,-87.63,1129.41315273532
2,17,476,737068,12895129,61.22,-149.9,41.88,-87.63,2857.02158619125
38,17,400,722036,12895129,46.89,-96.81,41.88,-87.63,570.565050153151
16,17,425,1611206,12895129,43.62,-116.2,41.88,-87.63,1451.17371475005
46,17,370,842316,12895129,43.54,-96.73,41.88,-87.63,476.92137105141
30,17,344,1013569,12895129,45.79,-108.52,41.88,-87.63,1074.88522222124
33,17,340,1326622,12895129,42.99,-71.45,41.88,-87.63,829.510535176059
54,17,334,1853914,12895129,38.35,-81.63,41.88,-87.63,400.246511743534
44,17,267,1055081,12895129,41.82,-71.41,41.88,-87.63,835.742274607523
56,17,302,582122,12895129,41.13,-104.82,41.88,-87.63,891.791272773706
10,17,311,923576,12895129,39.74,-75.55,41.88,-87.63,649.724062268839
23,17,231,1328009,12895129,43.68,-70.3,41.88,-87.63,888.235897857011
50,17,195,626210,12895129,44.47,-73.21,41.88,-87.63,749.0655619807
