"origin_fips","dest_fips","num_migrants","m_i","m_j","origin_lat","origin_lon","dest_lat","dest_lon","distance"
25,2,259,6823608,741456,42.33,-71.08,61.22,-149.9,3378.20345539015
18,2,251,6634304,741456,39.77,-86.15,61.22,-149.9,3018.66614279706
5,2,285,2989918,741456,34.75,-92.29,61.22,-149.9,3090.30092039021
34,2,236,8870827,741456,40.74,-74.18,61.22,-149.9,3363.14577401594
31,2,252,1905616,741456,41.26,-96.02,61.22,-149.9,2610.15213329993
56,2,217,584215,741456,41.13,-104.82,61.22,-149.9,2329.01245545752
23,2,169,1331317,741456,43.68,-70.3,61.22,-149.9,3331.04935198236
28,2,211,2987938,741456,32.31,-90.2,61.22,-149.9,3297.22350983402
38,2,174,754434,741456,46.89,-96.81,61.22,-149.9,2295.40042790403
19,2,171,3131371,741456,41.58,-93.61,61.22,-149.9,2673.29736664769
46,2,208,862996,741456,43.54,-96.73,61.22,-149.9,2466.91676441938
9,2,140,3578141,741456,41.18,-73.19,61.22,-149.9,3371.72315934909
33,2,94,1342307,741456,42.99,-71.45,61.22,-149.9,3330.97727152219
10,2,115,948921,741456,39.74,-75.55,61.22,-149.9,3372.30360343904
54,2,74,1831023,741456,38.35,-81.63,61.22,-149.9,3246.28298140874
11,2,60,685815,741456,38.89,-77.03,61.22,-149.9,3369.67104494431
50,2,54,623657,741456,44.47,-73.21,61.22,-149.9,3196.0759645283
44,2,52,1056770,741456,41.82,-71.41,61.22,-149.9,3394.97938670765
6,4,61771,39167117,6941072,34.05,-118.24,33.45,-112.07,357.567045514862
48,4,20539,27914410,6941072,29.73,-95.39,33.45,-112.07,1015.2591342086
8,4,15540,5539215,6941072,39.74,-104.99,33.45,-112.07,585.315558970138
17,4,15310,12820527,6941072,41.88,-87.63,33.45,-112.07,1453.96501818516
53,4,15037,7294771,6941072,47.6,-122.33,33.45,-112.07,1113.56169326351
12,4,8974,20613477,6941072,30.33,-81.66,33.45,-112.07,1794.13350046013
35,4,10106,2091630,6941072,35.1,-106.66,33.45,-112.07,329.730420225801
32,4,8542,2917563,6941072,36.17,-115.19,33.45,-112.07,258.078508821127
41,4,7462,4089976,6941072,45.52,-122.67,33.45,-112.07,1005.2211440943
36,4,6492,19633428,6941072,40.67,-73.98,33.45,-112.07,2145.36765607538
26,4,6679,9950571,6941072,42.36,-83.08,33.45,-112.07,1688.95824460058
49,4,7989,3041868,6941072,40.77,-111.89,33.45,-112.07,504.883662658805
27,4,6077,5522744,6941072,44.98,-93.27,33.45,-112.07,1279.25236609696
39,4,5895,11634370,6941072,39.96,-82.99,33.45,-112.07,1667.52051940449
55,4,6030,5772628,6941072,43.04,-87.91,33.45,-112.07,1463.92772704367
42,4,4745,12782275,6941072,39.96,-75.15,33.45,-112.07,2082.86127364676
29,4,4624,6087135,6941072,39.03,-94.56,33.45,-112.07,1048.78549835266
18,4,4485,6634304,6941072,39.77,-86.15,33.45,-112.07,1499.25997772096
37,4,4857,10154788,6941072,35.21,-80.84,33.45,-112.07,1782.59847412471
51,4,4708,8410106,6941072,36.81,-76.12,33.45,-112.07,2037.13133928731
13,4,4406,10301890,6941072,33.75,-84.39,33.45,-112.07,1591.6880617261
34,4,3206,8870827,6941072,40.74,-74.18,33.45,-112.07,2134.96619547447
19,4,3063,3131371,6941072,41.58,-93.61,33.45,-112.07,1155.2576998316
16,4,3431,1682380,6941072,43.62,-116.2,33.45,-112.07,736.048659828192
20,4,3065,2910844,6941072,37.69,-97.33,33.45,-112.07,879.036708605428
47,4,2891,6646010,6941072,36.15,-86.77,33.45,-112.07,1446.43817843742
25,4,2389,6823608,6941072,42.33,-71.08,33.45,-112.07,2298.5491488116
40,4,2830,3926331,6941072,35.52,-97.5,33.45,-112.07,842.943896621996
24,4,2446,6003323,6941072,39.31,-76.62,33.45,-112.07,2004.03127244162
15,4,2612,1427559,6941072,21.3,-157.86,33.45,-112.07,2911.06527529024
31,4,2365,1905616,6941072,41.26,-96.02,33.45,-112.07,1032.26309483556
2,4,2328,741456,6941072,61.22,-149.9,33.45,-112.07,2547.71191963913
30,4,2177,1040859,6941072,45.79,-108.52,33.45,-112.07,871.901894128664
38,4,1921,754434,6941072,46.89,-96.81,33.45,-112.07,1225.25399113069
56,4,1812,584215,6941072,41.13,-104.82,33.45,-112.07,662.829728555403
46,4,1720,862996,6941072,43.54,-96.73,33.45,-112.07,1081.22231620116
9,4,1578,3578141,6941072,41.18,-73.19,33.45,-112.07,2187.44029471105
45,4,1747,4957968,6941072,32.79,-79.94,33.45,-112.07,1856.32095161397
21,4,1459,4438182,6941072,38.21,-85.65,33.45,-112.07,1513.693408232
5,4,1550,2989918,6941072,34.75,-92.29,33.45,-112.07,1135.84116224202
22,4,1440,4678135,6941072,29.98,-90.03,33.45,-112.07,1317.28753354933
1,4,1440,4863525,6941072,33.52,-86.81,33.45,-112.07,1455.11359932862
33,4,837,1342307,6941072,42.99,-71.45,33.45,-112.07,2281.55412575323
28,4,841,2987938,6941072,32.31,-90.2,33.45,-112.07,1271.7718455394
23,4,682,1331317,6941072,43.68,-70.3,33.45,-112.07,2341.95597112294
10,4,468,948921,6941072,39.74,-75.55,33.45,-112.07,2061.44162359732
54,4,469,1831023,6941072,38.35,-81.63,33.45,-112.07,1732.43780583656
44,4,405,1056770,6941072,41.82,-71.41,33.45,-112.07,2280.72365181976
50,4,377,623657,6941072,44.47,-73.21,33.45,-112.07,2202.28671168939
11,4,278,685815,6941072,38.89,-77.03,33.45,-112.07,1981.89835557437
48,5,15875,27914410,2989918,29.73,-95.39,34.75,-92.29,390.585043979281
29,5,7084,6087135,2989918,39.03,-94.56,34.75,-92.29,320.770496410631
40,5,7380,3926331,2989918,35.52,-97.5,34.75,-92.29,299.743299175183
6,5,5099,39167117,2989918,34.05,-118.24,34.75,-92.29,1479.31327061769
47,5,4366,6646010,2989918,36.15,-86.77,34.75,-92.29,325.949145313814
22,5,3782,4678135,2989918,29.98,-90.03,34.75,-92.29,354.227630027178
12,5,3373,20613477,2989918,30.33,-81.66,34.75,-92.29,690.64331383414
17,5,2916,12820527,2989918,41.88,-87.63,34.75,-92.29,552.926553400093
28,5,2568,2987938,2989918,32.31,-90.2,34.75,-92.29,206.942687378192
8,5,1957,5539215,2989918,39.74,-104.99,34.75,-92.29,779.144064583547
20,5,1910,2910844,2989918,37.69,-97.33,34.75,-92.29,346.865775593173
13,5,1911,10301890,2989918,33.75,-84.39,34.75,-92.29,457.265987384357
37,5,1560,10154788,2989918,35.21,-80.84,34.75,-92.29,650.05931961052
4,5,1483,6941072,2989918,33.45,-112.07,34.75,-92.29,1135.84116224202
39,5,1258,11634370,2989918,39.96,-82.99,34.75,-92.29,624.901716437987
51,5,1267,8410106,2989918,36.81,-76.12,34.75,-92.29,918.323469365578
26,5,1200,9950571,2989918,42.36,-83.08,34.75,-92.29,723.256387312705
53,5,1154,7294771,2989918,47.6,-122.33,34.75,-92.29,1783.52842403473
36,5,1068,19633428,2989918,40.67,-73.98,34.75,-92.29,1080.47010938078
18,5,1081,6634304,2989918,39.77,-86.15,34.75,-92.29,483.885559651862
1,5,1067,4863525,2989918,33.52,-86.81,34.75,-92.29,325.272652996714
55,5,968,5772628,2989918,43.04,-87.91,34.75,-92.29,618.436396782207
19,5,1021,3131371,2989918,41.58,-93.61,34.75,-92.29,476.513650185441
21,5,975,4438182,2989918,38.21,-85.65,34.75,-92.29,439.842382312623
42,5,774,12782275,2989918,39.96,-75.15,34.75,-92.29,1007.61250722964
45,5,738,4957968,2989918,32.79,-79.94,34.75,-92.29,723.082407587897
27,5,666,5522744,2989918,44.98,-93.27,34.75,-92.29,707.697487668361
31,5,661,1905616,2989918,41.26,-96.02,34.75,-92.29,492.849940288048
32,5,626,2917563,2989918,36.17,-115.19,34.75,-92.29,1292.37128609444
24,5,571,6003323,2989918,39.31,-76.62,34.75,-92.29,920.149176565121
35,5,563,2091630,2989918,35.1,-106.66,34.75,-92.29,815.514796730816
34,5,551,8870827,2989918,40.74,-74.18,34.75,-92.29,1071.78418096229
41,5,466,4089976,2989918,45.52,-122.67,34.75,-92.29,1758.12481025952
49,5,557,3041868,2989918,40.77,-111.89,34.75,-92.29,1147.55244860903
25,5,349,6823608,2989918,42.33,-71.08,34.75,-92.29,1257.82872385304
15,5,422,1427559,2989918,21.3,-157.86,34.75,-92.29,4042.95137030522
2,5,357,741456,2989918,61.22,-149.9,34.75,-92.29,3090.30092039021
38,5,295,754434,2989918,46.89,-96.81,34.75,-92.29,870.173009207421
56,5,273,584215,2989918,41.13,-104.82,34.75,-92.29,812.373253835534
9,5,255,3578141,2989918,41.18,-73.19,34.75,-92.29,1130.15880910852
16,5,296,1682380,2989918,43.62,-116.2,34.75,-92.29,1415.15269970741
46,5,237,862996,2989918,43.54,-96.73,34.75,-92.29,651.322139422312
30,5,231,1040859,2989918,45.79,-108.52,34.75,-92.29,1143.13470156087
54,5,217,1831023,2989918,38.35,-81.63,34.75,-92.29,642.388958350293
11,5,75,685815,2989918,38.89,-77.03,34.75,-92.29,891.549854998385
23,5,92,1331317,2989918,43.68,-70.3,34.75,-92.29,1325.40583289755
33,5,91,1342307,2989918,42.99,-71.45,34.75,-92.29,1254.61732981271
44,5,78,1056770,2989918,41.82,-71.41,34.75,-92.29,1231.30495371003
10,5,79,948921,2989918,39.74,-75.55,34.75,-92.29,983.083711337106
50,5,57,623657,2989918,44.47,-73.21,34.75,-92.29,1214.39681831968
48,6,54956,27914410,39167117,29.73,-95.39,34.05,-118.24,1372.70055348861
36,6,38462,19633428,39167117,40.67,-73.98,34.05,-118.24,2452.37478560055
53,6,35660,7294771,39167117,47.6,-122.33,34.05,-118.24,958.900978564791
4,6,33516,6941072,39167117,33.45,-112.07,34.05,-118.24,357.567045514862
12,6,29934,20613477,39167117,30.33,-81.66,34.05,-118.24,2147.25984360214
32,6,28881,2917563,39167117,36.17,-115.19,34.05,-118.24,226.272422354936
17,6,26231,12820527,39167117,41.88,-87.63,34.05,-118.24,1745.65585017629
8,6,20898,5539215,39167117,39.74,-104.99,34.05,-118.24,830.923215348812
41,6,19660,4089976,39167117,45.52,-122.67,34.05,-118.24,825.362692429811
51,6,22747,8410106,39167117,36.81,-76.12,34.05,-118.24,2365.113367361
25,6,15482,6823608,39167117,42.33,-71.08,34.05,-118.24,2595.48444663295
37,6,16816,10154788,39167117,35.21,-80.84,34.05,-118.24,2119.83804367986
42,6,13299,12782275,39167117,39.96,-75.15,34.05,-118.24,2394.1168079965
34,6,14777,8870827,39167117,40.74,-74.18,34.05,-118.24,2441.58305889294
13,6,14330,10301890,39167117,33.75,-84.39,34.05,-118.24,1936.54092995186
15,6,13710,1427559,39167117,21.3,-157.86,34.05,-118.24,2563.6510890318
24,6,11594,6003323,39167117,39.31,-76.62,34.05,-118.24,2319.20367908379
39,6,11239,11634370,39167117,39.96,-82.99,34.05,-118.24,1978.20498365478
26,6,10713,9950571,39167117,42.36,-83.08,34.05,-118.24,1981.67030863258
49,6,10895,3041868,39167117,40.77,-111.89,34.05,-118.24,579.967416045695
29,6,8077,6087135,39167117,39.03,-94.56,34.05,-118.24,1357.26477610746
27,6,7797,5522744,39167117,44.98,-93.27,34.05,-118.24,1523.43561280984
18,6,6842,6634304,39167117,39.77,-86.15,34.05,-118.24,1809.92624637542
47,6,7191,6646010,39167117,36.15,-86.77,34.05,-118.24,1781.01520365728
55,6,6476,5772628,39167117,43.04,-87.91,34.05,-118.24,1744.4074042011
9,6,5767,3578141,39167117,41.18,-73.19,34.05,-118.24,2491.37847717977
35,6,5852,2091630,39167117,35.1,-106.66,34.05,-118.24,663.812458682256
11,6,4046,685815,39167117,38.89,-77.03,34.05,-118.24,2299.50000567408
40,6,5717,3926331,39167117,35.52,-97.5,34.05,-118.24,1181.68097407475
22,6,5287,4678135,39167117,29.98,-90.03,34.05,-118.24,1674.20015329939
16,6,5379,1682380,39167117,43.62,-116.2,34.05,-118.24,669.190383558547
45,6,5148,4957968,39167117,32.79,-79.94,34.05,-118.24,2202.17923822656
20,6,5103,2910844,39167117,37.69,-97.33,34.05,-118.24,1197.23972967764
19,6,3400,3131371,39167117,41.58,-93.61,34.05,-118.24,1437.96125366082
1,6,3459,4863525,39167117,33.52,-86.81,34.05,-118.24,1801.9814796342
21,6,3454,4438182,39167117,38.21,-85.65,34.05,-118.24,1835.63982519822
2,6,3529,741456,39167117,61.22,-149.9,34.05,-118.24,2342.514137532
5,6,3123,2989918,39167117,34.75,-92.29,34.05,-118.24,1479.31327061769
31,6,3081,1905616,39167117,41.26,-96.02,34.05,-118.24,1311.1679108806
30,6,2543,1040859,39167117,45.79,-108.52,34.05,-118.24,958.918818442412
28,6,2566,2987938,39167117,32.31,-90.2,34.05,-118.24,1624.29772764097
33,6,1791,1342307,39167117,42.99,-71.45,34.05,-118.24,2574.46213892598
44,6,1825,1056770,39167117,41.82,-71.41,34.05,-118.24,2580.71994437281
38,6,1740,754434,39167117,46.89,-96.81,34.05,-118.24,1427.1642062383
23,6,1542,1331317,39167117,43.68,-70.3,34.05,-118.24,2630.59513364163
56,6,1493,584215,39167117,41.13,-104.82,34.05,-118.24,882.022095520083
46,6,1295,862996,39167117,43.54,-96.73,34.05,-118.24,1327.19962113166
10,6,1128,948921,39167117,39.74,-75.55,34.05,-118.24,2374.01113963936
50,6,843,623657,39167117,44.47,-73.21,34.05,-118.24,2485.23557443074
54,6,879,1831023,39167117,38.35,-81.63,34.05,-118.24,2053.6877097378
6,8,31183,39167117,5539215,34.05,-118.24,39.74,-104.99,830.923215348812
48,8,31802,27914410,5539215,29.73,-95.39,39.74,-104.99,878.909179076226
12,8,16695,20613477,5539215,30.33,-81.66,39.74,-104.99,1467.23952968562
17,8,11468,12820527,5539215,41.88,-87.63,39.74,-104.99,920.424404325808
4,8,11454,6941072,5539215,33.45,-112.07,39.74,-104.99,585.315558970138
36,8,8131,19633428,5539215,40.67,-73.98,39.74,-104.99,1633.22804959483
51,8,7984,8410106,5539215,36.81,-76.12,39.74,-104.99,1575.77719357659
53,8,7348,7294771,5539215,47.6,-122.33,39.74,-104.99,1020.96267648039
35,8,6987,2091630,5539215,35.1,-106.66,39.74,-104.99,332.893421224845
37,8,7188,10154788,5539215,35.21,-80.84,39.74,-104.99,1359.12043192476
29,8,6310,6087135,5539215,39.03,-94.56,39.74,-104.99,560.185643684957
20,8,6873,2910844,5539215,37.69,-97.33,39.74,-104.99,437.27457606312
13,8,6872,10301890,5539215,33.75,-84.39,39.74,-104.99,1212.09275859322
42,8,5010,12782275,5539215,39.96,-75.15,39.74,-104.99,1579.40518171643
39,8,5143,11634370,5539215,39.96,-82.99,39.74,-104.99,1167.02041704444
27,8,4540,5522744,5539215,44.98,-93.27,39.74,-104.99,699.496247860556
56,8,4982,584215,5539215,41.13,-104.82,39.74,-104.99,96.3263407529541
40,8,5610,3926331,5539215,35.52,-97.5,39.74,-104.99,503.165386593699
26,8,4019,9950571,5539215,42.36,-83.08,39.74,-104.99,1155.444890306
55,8,4088,5772628,5539215,43.04,-87.91,39.74,-104.99,914.597547841401
31,8,4725,1905616,5539215,41.26,-96.02,39.74,-104.99,483.728590586641
49,8,4962,3041868,5539215,40.77,-111.89,39.74,-104.99,371.510270699132
47,8,4353,6646010,5539215,36.15,-86.77,39.74,-104.99,1023.47246901762
18,8,3750,6634304,5539215,39.77,-86.15,39.74,-104.99,1001.38092848415
24,8,3980,6003323,5539215,39.31,-76.62,39.74,-104.99,1509.65145449028
41,8,3721,4089976,5539215,45.52,-122.67,39.74,-104.99,982.771443166686
32,8,3959,2917563,5539215,36.17,-115.19,39.74,-104.99,608.525005569189
25,8,3110,6823608,5539215,42.33,-71.08,39.74,-104.99,1769.0523843354
19,8,3333,3131371,5539215,41.58,-93.61,39.74,-104.99,610.823493083805
34,8,3258,8870827,5539215,40.74,-74.18,39.74,-104.99,1622.16455654696
22,8,2839,4678135,5539215,29.98,-90.03,39.74,-104.99,1081.46242014811
15,8,3344,1427559,5539215,21.3,-157.86,39.74,-104.99,3344.33260082254
45,8,2280,4957968,5539215,32.79,-79.94,39.74,-104.99,1472.66409641467
30,8,2042,1040859,5539215,45.79,-108.52,39.74,-104.99,454.447238420616
1,8,2383,4863525,5539215,33.52,-86.81,39.74,-104.99,1095.02034006607
2,8,2269,741456,5539215,61.22,-149.9,39.74,-104.99,2399.75429017353
9,8,1674,3578141,5539215,41.18,-73.19,39.74,-104.99,1669.58235084972
21,8,2070,4438182,5539215,38.21,-85.65,39.74,-104.99,1044.66801772411
38,8,1936,754434,5539215,46.89,-96.81,39.74,-104.99,642.420810140786
16,8,1979,1682380,5539215,43.62,-116.2,39.74,-104.99,638.103022228514
5,8,1867,2989918,5539215,34.75,-92.29,39.74,-104.99,779.144064583547
46,8,1504,862996,5539215,43.54,-96.73,39.74,-104.99,501.268279812979
11,8,886,685815,5539215,38.89,-77.03,39.74,-104.99,1493.37426205293
28,8,1313,2987938,5539215,32.31,-90.2,39.74,-104.99,971.996307036134
33,8,923,1342307,5539215,42.99,-71.45,39.74,-104.99,1746.3479226488
50,8,592,623657,5539215,44.47,-73.21,39.74,-104.99,1654.72922182706
23,8,648,1331317,5539215,43.68,-70.3,39.74,-104.99,1801.04615704095
54,8,565,1831023,5539215,38.35,-81.63,39.74,-104.99,1256.69097486063
44,8,350,1056770,5539215,41.82,-71.41,39.74,-104.99,1755.96999097334
10,8,399,948921,5539215,39.74,-75.55,39.74,-104.99,1560.88070412607
36,9,27796,19633428,3578141,40.67,-73.98,41.18,-73.19,54.296057657519
25,9,10075,6823608,3578141,42.33,-71.08,41.18,-73.19,134.859387809882
12,9,7800,20613477,3578141,30.33,-81.66,41.18,-73.19,885.591592995018
6,9,4314,39167117,3578141,34.05,-118.24,41.18,-73.19,2491.37847717977
34,9,4494,8870827,3578141,40.74,-74.18,41.18,-73.19,60.0313220351291
44,9,2845,1056770,3578141,41.82,-71.41,41.18,-73.19,102.365627705641
42,9,2630,12782275,3578141,39.96,-75.15,41.18,-73.19,133.118369306129
48,9,2922,27914410,3578141,29.73,-95.39,41.18,-73.19,1473.56487482514
51,9,2583,8410106,3578141,36.81,-76.12,41.18,-73.19,340.164020811684
37,9,2314,10154788,3578141,35.21,-80.84,41.18,-73.19,585.14483417816
17,9,1647,12820527,3578141,41.88,-87.63,41.18,-73.19,749.50069341556
13,9,1760,10301890,3578141,33.75,-84.39,41.18,-73.19,799.80592862809
24,9,1536,6003323,3578141,39.31,-76.62,41.18,-73.19,222.533026562474
45,9,1345,4957968,3578141,32.79,-79.94,41.18,-73.19,688.067031206865
39,9,1165,11634370,3578141,39.96,-82.99,41.18,-73.19,522.183587776505
33,9,1072,1342307,3578141,42.99,-71.45,41.18,-73.19,153.642822903802
4,9,1078,6941072,3578141,33.45,-112.07,41.18,-73.19,2187.44029471105
8,9,921,5539215,3578141,39.74,-104.99,41.18,-73.19,1669.58235084972
53,9,1005,7294771,3578141,47.6,-122.33,41.18,-73.19,2430.97446405185
23,9,861,1331317,3578141,43.68,-70.3,41.18,-73.19,227.15425284811
26,9,774,9950571,3578141,42.36,-83.08,41.18,-73.19,517.117382441103
50,9,685,623657,3578141,44.47,-73.21,41.18,-73.19,227.103483156984
47,9,708,6646010,3578141,36.15,-86.77,41.18,-73.19,811.007017369984
18,9,564,6634304,3578141,39.77,-86.15,41.18,-73.19,689.117751500235
11,9,387,685815,3578141,38.89,-77.03,41.18,-73.19,257.707400433385
27,9,580,5522744,3578141,44.98,-93.27,41.18,-73.19,1046.37287711057
29,9,481,6087135,3578141,39.03,-94.56,41.18,-73.19,1138.93004803328
15,9,605,1427559,3578141,21.3,-157.86,41.18,-73.19,5002.40891928171
55,9,464,5772628,3578141,43.04,-87.91,41.18,-73.19,766.271493460291
41,9,381,4089976,3578141,45.52,-122.67,41.18,-73.19,2470.94212757349
22,9,365,4678135,3578141,29.98,-90.03,41.18,-73.19,1219.12776557043
1,9,384,4863525,3578141,33.52,-86.81,41.18,-73.19,915.443487208724
21,9,339,4438182,3578141,38.21,-85.65,41.18,-73.19,694.238360141161
49,9,388,3041868,3578141,40.77,-111.89,41.18,-73.19,2007.21341448578
32,9,273,2917563,3578141,36.17,-115.19,41.18,-73.19,2274.83696748402
10,9,289,948921,3578141,39.74,-75.55,41.18,-73.19,159.182700848051
20,9,312,2910844,3578141,37.69,-97.33,41.18,-73.19,1309.22260355282
40,9,262,3926331,3578141,35.52,-97.5,41.18,-73.19,1371.74414576804
19,9,191,3131371,3578141,41.58,-93.61,41.18,-73.19,1059.26798899676
35,9,197,2091630,3578141,35.1,-106.66,41.18,-73.19,1858.58059091776
31,9,171,1905616,3578141,41.26,-96.02,41.18,-73.19,1186.12378134017
5,9,199,2989918,3578141,34.75,-92.29,41.18,-73.19,1130.15880910852
28,9,146,2987938,3578141,32.31,-90.2,41.18,-73.19,1121.60869992804
54,9,122,1831023,3578141,38.35,-81.63,41.18,-73.19,489.669746720313
2,9,122,741456,3578141,61.22,-149.9,41.18,-73.19,3371.72315934909
16,9,96,1682380,3578141,43.62,-116.2,41.18,-73.19,2182.05197538901
38,9,69,754434,3578141,46.89,-96.81,41.18,-73.19,1235.16209984147
