"origin_fips","dest_fips","num_migrants","m_i","m_j","origin_lat","origin_lon","dest_lat","dest_lon","distance"
27,2,297,5451079,736283,44.98,-93.27,61.22,-149.9,2508.69410679552
49,2,401,2936879,736283,40.77,-111.89,61.22,-149.9,2126.88101497066
47,2,370,6541223,736283,36.15,-86.77,61.22,-149.9,3195.5078718408
55,2,259,5751525,736283,43.04,-87.91,61.22,-149.9,2787.03232410908
22,2,309,4644013,736283,29.98,-90.03,61.22,-149.9,3436.30413128276
45,2,252,4823617,736283,32.79,-79.94,61.22,-149.9,3611.33022104514
18,2,209,6593644,736283,39.77,-86.15,61.22,-149.9,3018.66614279706
1,2,278,4841799,736283,33.52,-86.81,61.22,-149.9,3341.0525437443
35,2,254,2089568,736283,35.1,-106.66,61.22,-149.9,2610.64955170605
24,2,196,5957283,736283,39.31,-76.62,61.22,-149.9,3360.373023085
25,2,155,6762596,736283,42.33,-71.08,61.22,-149.9,3378.20345539015
21,2,246,4414349,736283,38.21,-85.65,61.22,-149.9,3119.77158800661
20,2,197,2900475,736283,37.69,-97.33,61.22,-149.9,2760.77692243556
56,2,146,582531,736283,41.13,-104.82,61.22,-149.9,2329.01245545752
34,2,131,8864525,736283,40.74,-74.18,61.22,-149.9,3363.14577401594
5,2,163,2967392,736283,34.75,-92.29,61.22,-149.9,3090.30092039021
19,2,153,3109350,736283,41.58,-93.61,61.22,-149.9,2673.29736664769
28,2,149,2990468,736283,32.31,-90.2,61.22,-149.9,3297.22350983402
31,2,133,1879321,736283,41.26,-96.02,61.22,-149.9,2610.15213329993
38,2,94,737401,736283,46.89,-96.81,61.22,-149.9,2295.40042790403
46,2,93,849129,736283,43.54,-96.73,61.22,-149.9,2466.91676441938
9,2,76,3594524,736283,41.18,-73.19,61.22,-149.9,3371.72315934909
23,2,71,1330513,736283,43.68,-70.3,61.22,-149.9,3331.04935198236
33,2,66,1333341,736283,42.99,-71.45,61.22,-149.9,3330.97727152219
10,2,57,932487,736283,39.74,-75.55,61.22,-149.9,3372.30360343904
50,2,40,625214,736283,44.47,-73.21,61.22,-149.9,3196.0759645283
54,2,36,1849489,736283,38.35,-81.63,61.22,-149.9,3246.28298140874
11,2,25,662328,736283,38.89,-77.03,61.22,-149.9,3369.67104494431
44,2,21,1055936,736283,41.82,-71.41,61.22,-149.9,3394.97938670765
6,4,29184,38596972,6730413,34.05,-118.24,33.45,-112.07,357.567045514862
48,4,11103,26964333,6730413,29.73,-95.39,33.45,-112.07,1015.2591342086
17,4,6253,12884493,6730413,41.88,-87.63,33.45,-112.07,1453.96501818516
53,4,5949,7054655,6730413,47.6,-122.33,33.45,-112.07,1113.56169326351
8,4,5903,5350101,6730413,39.74,-104.99,33.45,-112.07,585.315558970138
35,4,6669,2089568,6730413,35.1,-106.66,33.45,-112.07,329.730420225801
12,4,4255,19845911,6730413,30.33,-81.66,33.45,-112.07,1794.13350046013
32,4,4544,2817628,6730413,36.17,-115.19,33.45,-112.07,258.078508821127
36,4,3601,19651049,6730413,40.67,-73.98,33.45,-112.07,2145.36765607538
26,4,3395,9929848,6730413,42.36,-83.08,33.45,-112.07,1688.95824460058
49,4,4052,2936879,6730413,40.77,-111.89,33.45,-112.07,504.883662658805
41,4,3082,3963244,6730413,45.52,-122.67,33.45,-112.07,1005.2211440943
27,4,3055,5451079,6730413,44.98,-93.27,33.45,-112.07,1279.25236609696
39,4,2787,11602700,6730413,39.96,-82.99,33.45,-112.07,1667.52051940449
55,4,2434,5751525,6730413,43.04,-87.91,33.45,-112.07,1463.92772704367
42,4,2219,12788313,6730413,39.96,-75.15,33.45,-112.07,2082.86127364676
29,4,2055,6056202,6730413,39.03,-94.56,33.45,-112.07,1048.78549835266
18,4,2053,6593644,6730413,39.77,-86.15,33.45,-112.07,1499.25997772096
37,4,2098,9932887,6730413,35.21,-80.84,33.45,-112.07,1782.59847412471
51,4,1964,8310993,6730413,36.81,-76.12,33.45,-112.07,2037.13133928731
13,4,1975,10067278,6730413,33.75,-84.39,33.45,-112.07,1591.6880617261
34,4,1500,8864525,6730413,40.74,-74.18,33.45,-112.07,2134.96619547447
47,4,1468,6541223,6730413,36.15,-86.77,33.45,-112.07,1446.43817843742
16,4,1609,1631112,6730413,43.62,-116.2,33.45,-112.07,736.048659828192
19,4,1379,3109350,6730413,41.58,-93.61,33.45,-112.07,1155.2576998316
40,4,1291,3878187,6730413,35.52,-97.5,33.45,-112.07,842.943896621996
25,4,1095,6762596,6730413,42.33,-71.08,33.45,-112.07,2298.5491488116
15,4,1309,1414538,6730413,21.3,-157.86,33.45,-112.07,2911.06527529024
20,4,1276,2900475,6730413,37.69,-97.33,33.45,-112.07,879.036708605428
2,4,1140,736283,6730413,61.22,-149.9,33.45,-112.07,2547.71191963913
24,4,1041,5957283,6730413,39.31,-76.62,33.45,-112.07,2004.03127244162
31,4,1064,1879321,6730413,41.26,-96.02,33.45,-112.07,1032.26309483556
30,4,980,1021869,6730413,45.79,-108.52,33.45,-112.07,871.901894128664
46,4,918,849129,6730413,43.54,-96.73,33.45,-112.07,1081.22231620116
38,4,851,737401,6730413,46.89,-96.81,33.45,-112.07,1225.25399113069
56,4,812,582531,6730413,41.13,-104.82,33.45,-112.07,662.829728555403
9,4,794,3594524,6730413,41.18,-73.19,33.45,-112.07,2187.44029471105
45,4,799,4823617,6730413,32.79,-79.94,33.45,-112.07,1856.32095161397
21,4,796,4414349,6730413,38.21,-85.65,33.45,-112.07,1513.693408232
5,4,749,2967392,6730413,34.75,-92.29,33.45,-112.07,1135.84116224202
22,4,704,4644013,6730413,29.98,-90.03,33.45,-112.07,1317.28753354933
1,4,643,4841799,6730413,33.52,-86.81,33.45,-112.07,1455.11359932862
28,4,536,2990468,6730413,32.31,-90.2,33.45,-112.07,1271.7718455394
33,4,354,1333341,6730413,42.99,-71.45,33.45,-112.07,2281.55412575323
23,4,364,1330513,6730413,43.68,-70.3,33.45,-112.07,2341.95597112294
54,4,194,1849489,6730413,38.35,-81.63,33.45,-112.07,1732.43780583656
50,4,200,625214,6730413,44.47,-73.21,33.45,-112.07,2202.28671168939
11,4,156,662328,6730413,38.89,-77.03,33.45,-112.07,1981.89835557437
44,4,207,1055936,6730413,41.82,-71.41,33.45,-112.07,2280.72365181976
10,4,190,932487,6730413,39.74,-75.55,33.45,-112.07,2061.44162359732
48,5,9001,26964333,2967392,29.73,-95.39,34.75,-92.29,390.585043979281
40,5,4414,3878187,2967392,35.52,-97.5,34.75,-92.29,299.743299175183
29,5,4151,6056202,2967392,39.03,-94.56,34.75,-92.29,320.770496410631
47,5,2690,6541223,2967392,36.15,-86.77,34.75,-92.29,325.949145313814
6,5,2480,38596972,2967392,34.05,-118.24,34.75,-92.29,1479.31327061769
22,5,2036,4644013,2967392,29.98,-90.03,34.75,-92.29,354.227630027178
12,5,1745,19845911,2967392,30.33,-81.66,34.75,-92.29,690.64331383414
17,5,1442,12884493,2967392,41.88,-87.63,34.75,-92.29,552.926553400093
28,5,1518,2990468,2967392,32.31,-90.2,34.75,-92.29,206.942687378192
13,5,1152,10067278,2967392,33.75,-84.39,34.75,-92.29,457.265987384357
20,5,878,2900475,2967392,37.69,-97.33,34.75,-92.29,346.865775593173
8,5,731,5350101,2967392,39.74,-104.99,34.75,-92.29,779.144064583547
37,5,748,9932887,2967392,35.21,-80.84,34.75,-92.29,650.05931961052
26,5,660,9929848,2967392,42.36,-83.08,34.75,-92.29,723.256387312705
4,5,661,6730413,2967392,33.45,-112.07,34.75,-92.29,1135.84116224202
51,5,625,8310993,2967392,36.81,-76.12,34.75,-92.29,918.323469365578
36,5,564,19651049,2967392,40.67,-73.98,34.75,-92.29,1080.47010938078
1,5,625,4841799,2967392,33.52,-86.81,34.75,-92.29,325.272652996714
39,5,562,11602700,2967392,39.96,-82.99,34.75,-92.29,624.901716437987
18,5,578,6593644,2967392,39.77,-86.15,34.75,-92.29,483.885559651862
55,5,476,5751525,2967392,43.04,-87.91,34.75,-92.29,618.436396782207
53,5,438,7054655,2967392,47.6,-122.33,34.75,-92.29,1783.52842403473
19,5,415,3109350,2967392,41.58,-93.61,34.75,-92.29,476.513650185441
21,5,429,4414349,2967392,38.21,-85.65,34.75,-92.29,439.842382312623
42,5,395,12788313,2967392,39.96,-75.15,34.75,-92.29,1007.61250722964
27,5,439,5451079,2967392,44.98,-93.27,34.75,-92.29,707.697487668361
45,5,386,4823617,2967392,32.79,-79.94,34.75,-92.29,723.082407587897
32,5,353,2817628,2967392,36.17,-115.19,34.75,-92.29,1292.37128609444
34,5,291,8864525,2967392,40.74,-74.18,34.75,-92.29,1071.78418096229
41,5,255,3963244,2967392,45.52,-122.67,34.75,-92.29,1758.12481025952
31,5,269,1879321,2967392,41.26,-96.02,34.75,-92.29,492.849940288048
35,5,244,2089568,2967392,35.1,-106.66,34.75,-92.29,815.514796730816
24,5,211,5957283,2967392,39.31,-76.62,34.75,-92.29,920.149176565121
25,5,186,6762596,2967392,42.33,-71.08,34.75,-92.29,1257.82872385304
49,5,258,2936879,2967392,40.77,-111.89,34.75,-92.29,1147.55244860903
15,5,209,1414538,2967392,21.3,-157.86,34.75,-92.29,4042.95137030522
2,5,184,736283,2967392,61.22,-149.9,34.75,-92.29,3090.30092039021
38,5,127,737401,2967392,46.89,-96.81,34.75,-92.29,870.173009207421
56,5,143,582531,2967392,41.13,-104.82,34.75,-92.29,812.373253835534
46,5,116,849129,2967392,43.54,-96.73,34.75,-92.29,651.322139422312
9,5,104,3594524,2967392,41.18,-73.19,34.75,-92.29,1130.15880910852
54,5,118,1849489,2967392,38.35,-81.63,34.75,-92.29,642.388958350293
16,5,101,1631112,2967392,43.62,-116.2,34.75,-92.29,1415.15269970741
30,5,84,1021869,2967392,45.79,-108.52,34.75,-92.29,1143.13470156087
23,5,58,1330513,2967392,43.68,-70.3,34.75,-92.29,1325.40583289755
11,5,33,662328,2967392,38.89,-77.03,34.75,-92.29,891.549854998385
10,5,63,932487,2967392,39.74,-75.55,34.75,-92.29,983.083711337106
33,5,46,1333341,2967392,42.99,-71.45,34.75,-92.29,1254.61732981271
44,5,-1,1055936,2967392,41.82,-71.41,34.75,-92.29,1231.30495371003
50,5,-1,625214,2967392,44.47,-73.21,34.75,-92.29,1214.39681831968
48,6,38725,26964333,38596972,29.73,-95.39,34.05,-118.24,1372.70055348861
36,6,20913,19651049,38596972,40.67,-73.98,34.05,-118.24,2452.37478560055
4,6,22988,6730413,38596972,33.45,-112.07,34.05,-118.24,357.567045514862
53,6,19789,7054655,38596972,47.6,-122.33,34.05,-118.24,958.900978564791
12,6,17150,19845911,38596972,30.33,-81.66,34.05,-118.24,2147.25984360214
32,6,19061,2817628,38596972,36.17,-115.19,34.05,-118.24,226.272422354936
17,6,14073,12884493,38596972,41.88,-87.63,34.05,-118.24,1745.65585017629
41,6,10976,3963244,38596972,45.52,-122.67,34.05,-118.24,825.362692429811
8,6,10684,5350101,38596972,39.74,-104.99,34.05,-118.24,830.923215348812
51,6,10225,8310993,38596972,36.81,-76.12,34.05,-118.24,2365.113367361
25,6,8004,6762596,38596972,42.33,-71.08,34.05,-118.24,2595.48444663295
13,6,8877,10067278,38596972,33.75,-84.39,34.05,-118.24,1936.54092995186
34,6,8042,8864525,38596972,40.74,-74.18,34.05,-118.24,2441.58305889294
42,6,7113,12788313,38596972,39.96,-75.15,34.05,-118.24,2394.1168079965
37,6,8273,9932887,38596972,35.21,-80.84,34.05,-118.24,2119.83804367986
15,6,7065,1414538,38596972,21.3,-157.86,34.05,-118.24,2563.6510890318
26,6,6023,9929848,38596972,42.36,-83.08,34.05,-118.24,1981.67030863258
39,6,6035,11602700,38596972,39.96,-82.99,34.05,-118.24,1978.20498365478
24,6,5401,5957283,38596972,39.31,-76.62,34.05,-118.24,2319.20367908379
49,6,6744,2936879,38596972,40.77,-111.89,34.05,-118.24,579.967416045695
27,6,4579,5451079,38596972,44.98,-93.27,34.05,-118.24,1523.43561280984
29,6,4459,6056202,38596972,39.03,-94.56,34.05,-118.24,1357.26477610746
47,6,4524,6541223,38596972,36.15,-86.77,34.05,-118.24,1781.01520365728
18,6,3837,6593644,38596972,39.77,-86.15,34.05,-118.24,1809.92624637542
55,6,3572,5751525,38596972,43.04,-87.91,34.05,-118.24,1744.4074042011
9,6,3296,3594524,38596972,41.18,-73.19,34.05,-118.24,2491.37847717977
35,6,3637,2089568,38596972,35.1,-106.66,34.05,-118.24,663.812458682256
16,6,3381,1631112,38596972,43.62,-116.2,34.05,-118.24,669.190383558547
40,6,3248,3878187,38596972,35.52,-97.5,34.05,-118.24,1181.68097407475
22,6,2899,4644013,38596972,29.98,-90.03,34.05,-118.24,1674.20015329939
20,6,2796,2900475,38596972,37.69,-97.33,34.05,-118.24,1197.23972967764
45,6,2675,4823617,38596972,32.79,-79.94,34.05,-118.24,2202.17923822656
11,6,1880,662328,38596972,38.89,-77.03,34.05,-118.24,2299.50000567408
1,6,2198,4841799,38596972,33.52,-86.81,34.05,-118.24,1801.9814796342
2,6,2104,736283,38596972,61.22,-149.9,34.05,-118.24,2342.514137532
21,6,1969,4414349,38596972,38.21,-85.65,34.05,-118.24,1835.63982519822
5,6,2039,2967392,38596972,34.75,-92.29,34.05,-118.24,1479.31327061769
19,6,1827,3109350,38596972,41.58,-93.61,34.05,-118.24,1437.96125366082
31,6,1627,1879321,38596972,41.26,-96.02,34.05,-118.24,1311.1679108806
30,6,1459,1021869,38596972,45.79,-108.52,34.05,-118.24,958.918818442412
28,6,1553,2990468,38596972,32.31,-90.2,34.05,-118.24,1624.29772764097
33,6,1051,1333341,38596972,42.99,-71.45,34.05,-118.24,2574.46213892598
44,6,950,1055936,38596972,41.82,-71.41,34.05,-118.24,2580.71994437281
23,6,794,1330513,38596972,43.68,-70.3,34.05,-118.24,2630.59513364163
56,6,940,582531,38596972,41.13,-104.82,34.05,-118.24,882.022095520083
38,6,857,737401,38596972,46.89,-96.81,34.05,-118.24,1427.1642062383
46,6,738,849129,38596972,43.54,-96.73,34.05,-118.24,1327.19962113166
10,6,680,932487,38596972,39.74,-75.55,34.05,-118.24,2374.01113963936
50,6,508,625214,38596972,44.47,-73.21,34.05,-118.24,2485.23557443074
54,6,439,1849489,38596972,38.35,-81.63,34.05,-118.24,2053.6877097378
6,8,14858,38596972,5350101,34.05,-118.24,39.74,-104.99,830.923215348812
48,8,14537,26964333,5350101,29.73,-95.39,39.74,-104.99,878.909179076226
12,8,7190,19845911,5350101,30.33,-81.66,39.74,-104.99,1467.23952968562
4,8,6291,6730413,5350101,33.45,-112.07,39.74,-104.99,585.315558970138
17,8,4693,12884493,5350101,41.88,-87.63,39.74,-104.99,920.424404325808
36,8,3877,19651049,5350101,40.67,-73.98,39.74,-104.99,1633.22804959483
35,8,4313,2089568,5350101,35.1,-106.66,39.74,-104.99,332.893421224845
53,8,3405,7054655,5350101,47.6,-122.33,39.74,-104.99,1020.96267648039
20,8,3306,2900475,5350101,37.69,-97.33,39.74,-104.99,437.27457606312
51,8,3079,8310993,5350101,36.81,-76.12,39.74,-104.99,1575.77719357659
13,8,3275,10067278,5350101,33.75,-84.39,39.74,-104.99,1212.09275859322
42,8,2598,12788313,5350101,39.96,-75.15,39.74,-104.99,1579.40518171643
29,8,2782,6056202,5350101,39.03,-94.56,39.74,-104.99,560.185643684957
56,8,2881,582531,5350101,41.13,-104.82,39.74,-104.99,96.3263407529541
37,8,2808,9932887,5350101,35.21,-80.84,39.74,-104.99,1359.12043192476
39,8,2491,11602700,5350101,39.96,-82.99,39.74,-104.99,1167.02041704444
26,8,2195,9929848,5350101,42.36,-83.08,39.74,-104.99,1155.444890306
27,8,2222,5451079,5350101,44.98,-93.27,39.74,-104.99,699.496247860556
31,8,2488,1879321,5350101,41.26,-96.02,39.74,-104.99,483.728590586641
40,8,2746,3878187,5350101,35.52,-97.5,39.74,-104.99,503.165386593699
49,8,2987,2936879,5350101,40.77,-111.89,39.74,-104.99,371.510270699132
32,8,2388,2817628,5350101,36.17,-115.19,39.74,-104.99,608.525005569189
55,8,1882,5751525,5350101,43.04,-87.91,39.74,-104.99,914.597547841401
47,8,1914,6541223,5350101,36.15,-86.77,39.74,-104.99,1023.47246901762
19,8,1695,3109350,5350101,41.58,-93.61,39.74,-104.99,610.823493083805
41,8,1682,3963244,5350101,45.52,-122.67,39.74,-104.99,982.771443166686
25,8,1350,6762596,5350101,42.33,-71.08,39.74,-104.99,1769.0523843354
18,8,1620,6593644,5350101,39.77,-86.15,39.74,-104.99,1001.38092848415
34,8,1541,8864525,5350101,40.74,-74.18,39.74,-104.99,1622.16455654696
24,8,1529,5957283,5350101,39.31,-76.62,39.74,-104.99,1509.65145449028
22,8,1321,4644013,5350101,29.98,-90.03,39.74,-104.99,1081.46242014811
15,8,1349,1414538,5350101,21.3,-157.86,39.74,-104.99,3344.33260082254
30,8,1042,1021869,5350101,45.79,-108.52,39.74,-104.99,454.447238420616
45,8,1086,4823617,5350101,32.79,-79.94,39.74,-104.99,1472.66409641467
1,8,1130,4841799,5350101,33.52,-86.81,39.74,-104.99,1095.02034006607
46,8,972,849129,5350101,43.54,-96.73,39.74,-104.99,501.268279812979
16,8,1141,1631112,5350101,43.62,-116.2,39.74,-104.99,638.103022228514
38,8,1115,737401,5350101,46.89,-96.81,39.74,-104.99,642.420810140786
21,8,1156,4414349,5350101,38.21,-85.65,39.74,-104.99,1044.66801772411
5,8,1069,2967392,5350101,34.75,-92.29,39.74,-104.99,779.144064583547
2,8,986,736283,5350101,61.22,-149.9,39.74,-104.99,2399.75429017353
9,8,763,3594524,5350101,41.18,-73.19,39.74,-104.99,1669.58235084972
28,8,629,2990468,5350101,32.31,-90.2,39.74,-104.99,971.996307036134
33,8,461,1333341,5350101,42.99,-71.45,39.74,-104.99,1746.3479226488
11,8,377,662328,5350101,38.89,-77.03,39.74,-104.99,1493.37426205293
50,8,331,625214,5350101,44.47,-73.21,39.74,-104.99,1654.72922182706
23,8,332,1330513,5350101,43.68,-70.3,39.74,-104.99,1801.04615704095
54,8,333,1849489,5350101,38.35,-81.63,39.74,-104.99,1256.69097486063
10,8,207,932487,5350101,39.74,-75.55,39.74,-104.99,1560.88070412607
44,8,172,1055936,5350101,41.82,-71.41,39.74,-104.99,1755.96999097334
36,9,15055,19651049,3594524,40.67,-73.98,41.18,-73.19,54.296057657519
25,9,4583,6762596,3594524,42.33,-71.08,41.18,-73.19,134.859387809882
12,9,4185,19845911,3594524,30.33,-81.66,41.18,-73.19,885.591592995018
34,9,2611,8864525,3594524,40.74,-74.18,41.18,-73.19,60.0313220351291
6,9,2069,38596972,3594524,34.05,-118.24,41.18,-73.19,2491.37847717977
48,9,1917,26964333,3594524,29.73,-95.39,41.18,-73.19,1473.56487482514
42,9,1500,12788313,3594524,39.96,-75.15,41.18,-73.19,133.118369306129
44,9,1446,1055936,3594524,41.82,-71.41,41.18,-73.19,102.365627705641
37,9,1249,9932887,3594524,35.21,-80.84,41.18,-73.19,585.14483417816
51,9,1230,8310993,3594524,36.81,-76.12,41.18,-73.19,340.164020811684
13,9,1018,10067278,3594524,33.75,-84.39,41.18,-73.19,799.80592862809
24,9,735,5957283,3594524,39.31,-76.62,41.18,-73.19,222.533026562474
17,9,682,12884493,3594524,41.88,-87.63,41.18,-73.19,749.50069341556
45,9,626,4823617,3594524,32.79,-79.94,41.18,-73.19,688.067031206865
33,9,537,1333341,3594524,42.99,-71.45,41.18,-73.19,153.642822903802
39,9,554,11602700,3594524,39.96,-82.99,41.18,-73.19,522.183587776505
23,9,492,1330513,3594524,43.68,-70.3,41.18,-73.19,227.15425284811
8,9,439,5350101,3594524,39.74,-104.99,41.18,-73.19,1669.58235084972
50,9,363,625214,3594524,44.47,-73.21,41.18,-73.19,227.103483156984
4,9,400,6730413,3594524,33.45,-112.07,41.18,-73.19,2187.44029471105
26,9,386,9929848,3594524,42.36,-83.08,41.18,-73.19,517.117382441103
53,9,408,7054655,3594524,47.6,-122.33,41.18,-73.19,2430.97446405185
47,9,277,6541223,3594524,36.15,-86.77,41.18,-73.19,811.007017369984
11,9,200,662328,3594524,38.89,-77.03,41.18,-73.19,257.707400433385
27,9,251,5451079,3594524,44.98,-93.27,41.18,-73.19,1046.37287711057
18,9,240,6593644,3594524,39.77,-86.15,41.18,-73.19,689.117751500235
29,9,239,6056202,3594524,39.03,-94.56,41.18,-73.19,1138.93004803328
55,9,225,5751525,3594524,43.04,-87.91,41.18,-73.19,766.271493460291
15,9,216,1414538,3594524,21.3,-157.86,41.18,-73.19,5002.40891928171
1,9,206,4841799,3594524,33.52,-86.81,41.18,-73.19,915.443487208724
21,9,138,4414349,3594524,38.21,-85.65,41.18,-73.19,694.238360141161
49,9,192,2936879,3594524,40.77,-111.89,41.18,-73.19,2007.21341448578
41,9,161,3963244,3594524,45.52,-122.67,41.18,-73.19,2470.94212757349
22,9,150,4644013,3594524,29.98,-90.03,41.18,-73.19,1219.12776557043
32,9,154,2817628,3594524,36.17,-115.19,41.18,-73.19,2274.83696748402
10,9,151,932487,3594524,39.74,-75.55,41.18,-73.19,159.182700848051
20,9,131,2900475,3594524,37.69,-97.33,41.18,-73.19,1309.22260355282
40,9,105,3878187,3594524,35.52,-97.5,41.18,-73.19,1371.74414576804
35,9,105,2089568,3594524,35.1,-106.66,41.18,-73.19,1858.58059091776
19,9,91,3109350,3594524,41.58,-93.61,41.18,-73.19,1059.26798899676
5,9,89,2967392,3594524,34.75,-92.29,41.18,-73.19,1130.15880910852
54,9,76,1849489,3594524,38.35,-81.63,41.18,-73.19,489.669746720313
28,9,64,2990468,3594524,32.31,-90.2,41.18,-73.19,1121.60869992804
31,9,60,1879321,3594524,41.26,-96.02,41.18,-73.19,1186.12378134017
16,9,66,1631112,3594524,43.62,-116.2,41.18,-73.19,2182.05197538901
2,9,46,736283,3594524,61.22,-149.9,41.18,-73.19,3371.72315934909
38,9,24,737401,3594524,46.89,-96.81,41.18,-73.19,1235.16209984147
56,9,27,582531,3594524,41.13,-104.82,41.18,-73.19,1640.49769991242
30,9,-1,1021869,3594524,45.79,-108.52,41.18,-73.19,1789.11250419108
