"origin_fips","dest_fips","num_migrants","origin_lat","origin_lon","dest_lat","dest_lon","distance"
28,11,115,32.31,-90.2,38.89,-77.03,867.951404959924
33,11,92,42.99,-71.45,38.89,-77.03,406.386530936892
54,11,99,38.35,-81.63,38.89,-77.03,251.666774448483
23,11,92,43.68,-70.3,38.89,-77.03,481.342497723831
15,11,117,21.3,-157.86,38.89,-77.03,4837.61905656975
50,11,72,44.47,-73.21,38.89,-77.03,432.725038228464
19,11,73,41.58,-93.61,38.89,-77.03,894.660055266148
40,11,102,35.52,-97.5,38.89,-77.03,1150.19861564229
49,11,76,40.77,-111.89,38.89,-77.03,1846.62527491821
5,11,58,34.75,-92.29,38.89,-77.03,891.549854998385
31,11,65,41.26,-96.02,38.89,-77.03,1017.60832134816
30,11,44,45.79,-108.52,38.89,-77.03,1669.09425202403
2,11,45,61.22,-149.9,38.89,-77.03,3369.67104494431
46,11,26,43.54,-96.73,38.89,-77.03,1072.53132493582
16,11,28,43.62,-116.2,38.89,-77.03,2046.43309245162
38,11,32,46.89,-96.81,38.89,-77.03,1141.22300802558
56,11,24,41.13,-104.82,38.89,-77.03,1476.12657076929
36,12,57766,40.67,-73.98,30.33,-81.66,833.213862389255
13,12,45916,33.75,-84.39,30.33,-81.66,284.925677794839
48,12,37441,29.73,-95.39,30.33,-81.66,823.452947578417
34,12,27875,40.74,-74.18,30.33,-81.66,831.518055683635
42,12,25209,39.96,-75.15,30.33,-81.66,758.785324230199
37,12,27249,35.21,-80.84,30.33,-81.66,339.650287647299
6,12,24609,34.05,-118.24,30.33,-81.66,2147.25984360214
51,12,24823,36.81,-76.12,30.33,-81.66,548.93385199775
39,12,22692,39.96,-82.99,30.33,-81.66,668.100965852917
17,12,21652,41.88,-87.63,30.33,-81.66,862.982542445925
26,12,18768,42.36,-83.08,30.33,-81.66,833.223062809213
25,12,16360,42.33,-71.08,30.33,-81.66,1014.55922840232
47,12,17358,36.15,-86.77,30.33,-81.66,498.252776530167
24,12,14501,39.31,-76.62,30.33,-81.66,681.800070455857
1,12,14422,33.52,-86.81,30.33,-81.66,373.933086744326
9,12,12591,41.18,-73.19,30.33,-81.66,885.591592995018
18,12,12538,39.77,-86.15,30.33,-81.66,698.499310384636
45,12,12313,32.79,-79.94,30.33,-81.66,197.530613819696
8,12,9079,39.74,-104.99,30.33,-81.66,1467.23952968562
29,12,8398,39.03,-94.56,30.33,-81.66,946.561657631934
21,12,8458,38.21,-85.65,30.33,-81.66,589.012765898818
53,12,8008,47.6,-122.33,30.33,-81.66,2454.85800834376
4,12,7652,33.45,-112.07,30.33,-81.66,1794.13350046013
32,12,6888,36.17,-115.19,30.33,-81.66,1972.57671357318
55,12,7370,43.04,-87.91,30.33,-81.66,941.93193201769
22,12,6739,29.98,-90.03,30.33,-81.66,501.497263655833
27,12,5721,44.98,-93.27,30.33,-81.66,1191.37904166196
33,12,4721,42.99,-71.45,30.33,-81.66,1039.2344100959
28,12,5161,32.31,-90.2,30.33,-81.66,523.016843594981
23,12,3983,43.68,-70.3,30.33,-81.66,1112.1695807584
40,12,4252,35.52,-97.5,30.33,-81.66,986.151119018914
44,12,3794,41.82,-71.41,30.33,-81.66,976.513542550442
20,12,3974,37.69,-97.33,30.33,-81.66,1030.58086922134
54,12,3641,38.35,-81.63,30.33,-81.66,552.806974986403
5,12,3522,34.75,-92.29,30.33,-81.66,690.64331383414
19,12,3113,41.58,-93.61,30.33,-81.66,1022.78262555568
56,12,2519,41.13,-104.82,30.33,-81.66,1492.88036668065
35,12,2986,35.1,-106.66,30.33,-81.66,1488.752336807
46,12,2437,43.54,-96.73,30.33,-81.66,1231.23252195608
41,12,2483,45.52,-122.67,30.33,-81.66,2439.38726053161
2,12,2584,61.22,-149.9,30.33,-81.66,3693.65568313247
10,12,2365,39.74,-75.55,30.33,-81.66,734.921028013914
15,12,2729,21.3,-157.86,30.33,-81.66,4703.31019174865
49,12,2593,40.77,-111.89,30.33,-81.66,1837.23599981489
31,12,2061,41.26,-96.02,30.33,-81.66,1101.0125744089
50,12,1685,44.47,-73.21,30.33,-81.66,1078.82938348727
11,12,1366,38.89,-77.03,30.33,-81.66,646.113085956627
16,12,1114,43.62,-116.2,30.33,-81.66,2099.18389767823
30,12,930,45.79,-108.52,30.33,-81.66,1797.25956746744
38,12,865,46.89,-96.81,30.33,-81.66,1400.66085301068
12,13,46601,30.33,-81.66,33.75,-84.39,284.925677794839
1,13,19081,33.52,-86.81,33.75,-84.39,140.406318027275
48,13,18186,29.73,-95.39,33.75,-84.39,703.905233112298
37,13,16686,35.21,-80.84,33.75,-84.39,226.228292084975
45,13,15760,32.79,-79.94,33.75,-84.39,265.951734190518
47,13,14843,36.15,-86.77,33.75,-84.39,213.569598174602
36,13,14208,40.67,-73.98,33.75,-84.39,745.644865988464
6,13,13785,34.05,-118.24,33.75,-84.39,1936.54092995186
51,13,10985,36.81,-76.12,33.75,-84.39,512.64264277082
17,13,8353,41.88,-87.63,33.75,-84.39,587.937413939918
39,13,7623,39.96,-82.99,33.75,-84.39,435.174229477862
42,13,6406,39.96,-75.15,33.75,-84.39,666.820732034981
34,13,6374,40.74,-74.18,33.75,-84.39,740.151603948286
26,13,6112,42.36,-83.08,33.75,-84.39,598.099212420308
24,13,5304,39.31,-76.62,33.75,-84.39,577.446505781333
22,13,5548,29.98,-90.03,33.75,-84.39,421.12508274894
28,13,4313,32.31,-90.2,33.75,-84.39,351.502985083372
21,13,4511,38.21,-85.65,33.75,-84.39,315.494088782317
18,13,3843,39.77,-86.15,33.75,-84.39,426.416149459543
8,13,3911,39.74,-104.99,33.75,-84.39,1212.09275859322
53,13,3906,47.6,-122.33,33.75,-84.39,2181.91393030259
4,13,3516,33.45,-112.07,33.75,-84.39,1591.6880617261
25,13,2869,42.33,-71.08,33.75,-84.39,934.660752633905
29,13,3156,39.03,-94.56,33.75,-84.39,673.116156848529
9,13,2632,41.18,-73.19,33.75,-84.39,799.80592862809
55,13,2324,43.04,-87.91,33.75,-84.39,668.483451053743
27,13,2264,44.98,-93.27,33.75,-84.39,907.707755158549
20,13,2514,37.69,-97.33,33.75,-84.39,775.737756830502
40,13,2218,35.52,-97.5,33.75,-84.39,756.243087154966
5,13,1974,34.75,-92.29,33.75,-84.39,457.265987384357
32,13,1553,36.17,-115.19,33.75,-84.39,1748.5585266247
15,13,1806,21.3,-157.86,33.75,-84.39,4500.14576622587
2,13,1245,61.22,-149.9,33.75,-84.39,3408.73861586258
35,13,1147,35.1,-106.66,33.75,-84.39,1272.76377473548
49,13,1240,40.77,-111.89,33.75,-84.39,1583.60123242303
54,13,1075,38.35,-81.63,33.75,-84.39,352.752682510503
19,13,1088,41.58,-93.61,33.75,-84.39,738.780169714329
11,13,760,38.89,-77.03,33.75,-84.39,542.104340400949
41,13,872,45.52,-122.67,33.75,-84.39,2172.43839910968
10,13,948,39.74,-75.55,33.75,-84.39,640.701341192481
31,13,825,41.26,-96.02,33.75,-84.39,821.207941311923
23,13,596,43.68,-70.3,33.75,-84.39,1021.55684147135
44,13,573,41.82,-71.41,33.75,-84.39,900.76392915344
30,13,460,45.79,-108.52,33.75,-84.39,1520.35813833013
33,13,569,42.99,-71.45,33.75,-84.39,946.578308872366
56,13,484,41.13,-104.82,33.75,-84.39,1229.35455869688
38,13,464,46.89,-96.81,33.75,-84.39,1116.03810434841
46,13,421,43.54,-96.73,33.75,-84.39,947.510811748206
16,13,482,43.62,-116.2,33.75,-84.39,1835.661652145
50,13,268,44.47,-73.21,33.75,-84.39,950.937866649561
6,15,11070,34.05,-118.24,21.3,-157.86,2563.6510890318
48,15,4145,29.73,-95.39,21.3,-157.86,3899.80440936675
53,15,3811,47.6,-122.33,21.3,-157.86,2680.0067221855
12,15,2801,30.33,-81.66,21.3,-157.86,4703.31019174865
51,15,2591,36.81,-76.12,21.3,-157.86,4916.88373306601
36,15,1562,40.67,-73.98,21.3,-157.86,4970.0814923461
41,15,1524,45.52,-122.67,21.3,-157.86,2595.95324519623
8,15,1719,39.74,-104.99,21.3,-157.86,3344.33260082254
4,15,1622,33.45,-112.07,21.3,-157.86,2911.06527529024
32,15,1363,36.17,-115.19,21.3,-157.86,2758.63367080359
37,15,1762,35.21,-80.84,21.3,-157.86,4681.13961501985
13,15,1684,33.75,-84.39,21.3,-157.86,4500.14576622587
17,15,967,41.88,-87.63,21.3,-157.86,4255.6727528272
24,15,993,39.31,-76.62,21.3,-157.86,4853.28681478777
2,15,1026,61.22,-149.9,21.3,-157.86,2781.70071443795
42,15,754,39.96,-75.15,21.3,-157.86,4920.53475059084
39,15,753,39.96,-82.99,21.3,-157.86,4510.90065011558
49,15,954,40.77,-111.89,21.3,-157.86,2995.61538779739
45,15,779,32.79,-79.94,21.3,-157.86,4765.67443573967
29,15,809,39.03,-94.56,21.3,-157.86,3899.94623490817
26,15,646,42.36,-83.08,21.3,-157.86,4485.35599170521
34,15,570,40.74,-74.18,21.3,-157.86,4958.76880542805
47,15,727,36.15,-86.77,21.3,-157.86,4341.54504161984
20,15,826,37.69,-97.33,21.3,-157.86,3751.10476648429
25,15,459,42.33,-71.08,21.3,-157.86,5089.5758277108
1,15,623,33.52,-86.81,21.3,-157.86,4365.06982758836
40,15,571,35.52,-97.5,21.3,-157.86,3745.11628668391
9,15,449,41.18,-73.19,21.3,-157.86,5002.40891928171
27,15,390,44.98,-93.27,21.3,-157.86,3967.47613454437
18,15,450,39.77,-86.15,21.3,-157.86,4345.71197926323
55,15,389,43.04,-87.91,21.3,-157.86,4236.35525984975
21,15,538,38.21,-85.65,21.3,-157.86,4384.76831697896
22,15,522,29.98,-90.03,21.3,-157.86,4215.92493549115
16,15,373,43.62,-116.2,21.3,-157.86,2836.00647620084
35,15,392,35.1,-106.66,21.3,-157.86,3227.46353977192
30,15,244,45.79,-108.52,21.3,-157.86,3241.15474045771
5,15,234,34.75,-92.29,21.3,-157.86,4042.95137030522
28,15,238,32.31,-90.2,21.3,-157.86,4182.17265377459
19,15,215,41.58,-93.61,21.3,-157.86,3947.57523515734
44,15,200,41.82,-71.41,21.3,-157.86,5081.71714260969
23,15,149,43.68,-70.3,21.3,-157.86,5104.99380954017
11,15,153,38.89,-77.03,21.3,-157.86,4837.61905656975
31,15,166,41.26,-96.02,21.3,-157.86,3822.24196025013
33,15,97,42.99,-71.45,21.3,-157.86,5060.29637799413
54,15,109,38.35,-81.63,21.3,-157.86,4599.69306626942
56,15,102,41.13,-104.82,21.3,-157.86,3364.27890189938
46,15,85,43.54,-96.73,21.3,-157.86,3791.76858930549
10,15,77,39.74,-75.55,21.3,-157.86,4903.00587791039
50,15,63,44.47,-73.21,21.3,-157.86,4951.52380076005
38,15,56,46.89,-96.81,21.3,-157.86,3805.49142949193
53,16,9064,47.6,-122.33,43.62,-116.2,404.528745822853
6,16,8934,34.05,-118.24,43.62,-116.2,669.190383558547
41,16,4768,45.52,-122.67,43.62,-116.2,345.115159718472
49,16,5491,40.77,-111.89,43.62,-116.2,295.938944303485
4,16,2776,33.45,-112.07,43.62,-116.2,736.048659828192
48,16,2414,29.73,-95.39,43.62,-116.2,1493.5168037422
32,16,2288,36.17,-115.19,43.62,-116.2,516.777868306593
30,16,1910,45.79,-108.52,43.62,-116.2,406.581463590455
8,16,1772,39.74,-104.99,43.62,-116.2,638.103022228514
12,16,1168,30.33,-81.66,43.62,-116.2,2099.18389767823
56,16,1323,41.13,-104.82,43.62,-116.2,606.659655829356
2,16,1271,61.22,-149.9,43.62,-116.2,1837.59955913095
51,16,763,36.81,-76.12,43.62,-116.2,2149.52382746775
17,16,635,41.88,-87.63,43.62,-116.2,1451.17371475005
37,16,608,35.21,-80.84,43.62,-116.2,1962.32695686554
38,16,567,46.89,-96.81,43.62,-116.2,969.606290893496
36,16,537,40.67,-73.98,43.62,-116.2,2154.69964418346
13,16,570,33.75,-84.39,43.62,-116.2,1835.661652145
35,16,560,35.1,-106.66,43.62,-116.2,777.679293200448
27,16,515,44.98,-93.27,43.62,-116.2,1137.05972230937
39,16,500,39.96,-82.99,43.62,-116.2,1722.07914602927
29,16,533,39.03,-94.56,43.62,-116.2,1165.66525872465
42,16,394,39.96,-75.15,43.62,-116.2,2113.47803121565
55,16,397,43.04,-87.91,43.62,-116.2,1419.32484683041
40,16,413,35.52,-97.5,43.62,-116.2,1140.38112475322
15,16,400,21.3,-157.86,43.62,-116.2,2836.00647620084
26,16,417,42.36,-83.08,43.62,-116.2,1669.4744517947
20,16,414,37.69,-97.33,43.62,-116.2,1069.64937007222
31,16,340,41.26,-96.02,43.62,-116.2,1041.81412999168
47,16,341,36.15,-86.77,43.62,-116.2,1636.83198726723
18,16,309,39.77,-86.15,43.62,-116.2,1568.05945245927
24,16,260,39.31,-76.62,43.62,-116.2,2056.2360139479
19,16,251,41.58,-93.61,43.62,-116.2,1156.90941438669
45,16,257,32.79,-79.94,43.62,-116.2,2090.06122086473
25,16,196,42.33,-71.08,43.62,-116.2,2260.31965965125
5,16,225,34.75,-92.29,43.62,-116.2,1415.15269970741
21,16,237,38.21,-85.65,43.62,-116.2,1632.24880679721
46,16,215,43.54,-96.73,43.62,-116.2,974.930030175806
22,16,191,29.98,-90.03,43.62,-116.2,1717.74526160061
1,16,212,33.52,-86.81,43.62,-116.2,1725.46711497452
34,16,175,40.74,-74.18,43.62,-116.2,2143.18610391619
28,16,185,32.31,-90.2,43.62,-116.2,1610.00710339999
9,16,142,41.18,-73.19,43.62,-116.2,2182.05197538901
33,16,63,42.99,-71.45,43.62,-116.2,2228.72631017471
23,16,64,43.68,-70.3,43.62,-116.2,2270.75847784994
54,16,70,38.35,-81.63,43.62,-116.2,1830.07764793018
50,16,58,44.47,-73.21,43.62,-116.2,2116.73890423829
11,16,33,38.89,-77.03,43.62,-116.2,2046.43309245162
44,16,32,41.82,-71.41,43.62,-116.2,2255.23024664403
10,16,21,39.74,-75.55,43.62,-116.2,2098.92902436514
18,17,17035,39.77,-86.15,41.88,-87.63,164.968423286137
12,17,13903,30.33,-81.66,41.88,-87.63,862.982542445925
6,17,14152,34.05,-118.24,41.88,-87.63,1745.65585017629
55,17,13203,43.04,-87.91,41.88,-87.63,81.3356720728822
29,17,11603,39.03,-94.56,41.88,-87.63,414.645384978923
48,17,12365,29.73,-95.39,41.88,-87.63,943.254760100881
26,17,8311,42.36,-83.08,41.88,-87.63,236.104119813787
36,17,7091,40.67,-73.98,41.88,-87.63,714.753505534127
19,17,7465,41.58,-93.61,41.88,-87.63,309.784063872924
39,17,6146,39.96,-82.99,41.88,-87.63,276.598319386976
13,17,5841,33.75,-84.39,41.88,-87.63,587.937413939917
4,17,5151,33.45,-112.07,41.88,-87.63,1453.96501818516
51,17,4590,36.81,-76.12,41.88,-87.63,707.938572261069
27,17,4284,44.98,-93.27,41.88,-87.63,355.270887828416
47,17,4331,36.15,-86.77,41.88,-87.63,397.961192737056
37,17,4465,35.21,-80.84,41.88,-87.63,588.600215062634
42,17,3649,39.96,-75.15,41.88,-87.63,665.890763845459
8,17,3635,39.74,-104.99,41.88,-87.63,920.424404325807
34,17,3401,40.74,-74.18,41.88,-87.63,703.522012445609
21,17,3100,38.21,-85.65,41.88,-87.63,274.091236257465
53,17,2942,47.6,-122.33,41.88,-87.63,1737.26465230323
25,17,2382,42.33,-71.08,41.88,-87.63,849.834953698378
24,17,2226,39.31,-76.62,41.88,-87.63,605.135080478081
32,17,1968,36.17,-115.19,41.88,-87.63,1527.0504147901
20,17,2040,37.69,-97.33,41.88,-87.63,591.190790852308
5,17,1765,34.75,-92.29,41.88,-87.63,552.926553400093
45,17,1628,32.79,-79.94,41.88,-87.63,755.742019142562
9,17,1425,41.18,-73.19,41.88,-87.63,749.50069341556
1,17,1510,33.52,-86.81,41.88,-87.63,578.302189337886
28,17,1551,32.31,-90.2,41.88,-87.63,674.947920919924
40,17,1532,35.52,-97.5,41.88,-87.63,689.899142435626
22,17,1278,29.98,-90.03,41.88,-87.63,831.328233094546
31,17,1208,41.26,-96.02,41.88,-87.63,436.74451588997
41,17,1019,45.52,-122.67,41.88,-87.63,1758.7423745389
11,17,775,38.89,-77.03,41.88,-87.63,595.611631044413
49,17,1056,40.77,-111.89,41.88,-87.63,1260.15838603908
15,17,875,21.3,-157.86,41.88,-87.63,4255.6727528272
35,17,785,35.1,-106.66,41.88,-87.63,1129.41315273532
2,17,536,61.22,-149.9,41.88,-87.63,2857.02158619125
46,17,435,43.54,-96.73,41.88,-87.63,476.92137105141
54,17,402,38.35,-81.63,41.88,-87.63,400.246511743534
16,17,479,43.62,-116.2,41.88,-87.63,1451.17371475005
33,17,354,42.99,-71.45,41.88,-87.63,829.510535176059
56,17,321,41.13,-104.82,41.88,-87.63,891.791272773706
30,17,323,45.79,-108.52,41.88,-87.63,1074.88522222124
38,17,303,46.89,-96.81,41.88,-87.63,570.565050153151
44,17,317,41.82,-71.41,41.88,-87.63,835.742274607523
10,17,332,39.74,-75.55,41.88,-87.63,649.724062268839
23,17,249,43.68,-70.3,41.88,-87.63,888.235897857011
50,17,180,44.47,-73.21,41.88,-87.63,749.0655619807
17,18,23596,41.88,-87.63,39.77,-86.15,164.968423286137
21,18,10926,38.21,-85.65,39.77,-86.15,110.926275283213
12,18,9641,30.33,-81.66,39.77,-86.15,698.499310384636
39,18,9707,39.96,-82.99,39.77,-86.15,168.505044199561
26,18,8598,42.36,-83.08,39.77,-86.15,240.072795345293
48,18,6280,29.73,-95.39,39.77,-86.15,868.007274362525
6,18,5317,34.05,-118.24,39.77,-86.15,1809.92624637542
47,18,4041,36.15,-86.77,39.77,-86.15,251.952814755831
13,18,3511,33.75,-84.39,39.77,-86.15,426.416149459543
37,18,3004,35.21,-80.84,39.77,-86.15,428.828457125075
36,18,2495,40.67,-73.98,39.77,-86.15,646.142836830332
29,18,2531,39.03,-94.56,39.77,-86.15,452.840713168325
51,18,2404,36.81,-76.12,39.77,-86.15,581.796208281515
4,18,2320,33.45,-112.07,39.77,-86.15,1499.25997772096
55,18,2321,43.04,-87.91,39.77,-86.15,243.47280501394
42,18,2314,39.96,-75.15,39.77,-86.15,584.598312471351
8,18,1642,39.74,-104.99,39.77,-86.15,1001.38092848415
53,18,1419,47.6,-122.33,39.77,-86.15,1872.41503699374
45,18,1409,32.79,-79.94,39.77,-86.15,592.773761288681
1,18,1405,33.52,-86.81,39.77,-86.15,432.518343658294
24,18,1177,39.31,-76.62,39.77,-86.15,509.797127399483
27,18,1176,44.98,-93.27,39.77,-86.15,511.561386617256
19,18,1145,41.58,-93.61,39.77,-86.15,411.169090372953
34,18,1096,40.74,-74.18,39.77,-86.15,635.801459813996
20,18,1101,37.69,-97.33,39.77,-86.15,620.412546668373
32,18,830,36.17,-115.19,39.77,-86.15,1597.69653861932
25,18,823,42.33,-71.08,39.77,-86.15,805.66044251042
40,18,950,35.52,-97.5,39.77,-86.15,687.274248023519
22,18,904,29.98,-90.03,39.77,-86.15,709.743670084988
5,18,845,34.75,-92.29,39.77,-86.15,483.885559651862
28,18,808,32.31,-90.2,39.77,-86.15,561.952605493697
41,18,626,45.52,-122.67,39.77,-86.15,1885.68553451457
49,18,643,40.77,-111.89,39.77,-86.15,1357.27143615812
54,18,548,38.35,-81.63,39.77,-86.15,262.046364991405
9,18,527,41.18,-73.19,39.77,-86.15,689.117751500235
35,18,483,35.1,-106.66,39.77,-86.15,1169.99062849967
15,18,471,21.3,-157.86,39.77,-86.15,4345.71197926323
31,18,417,41.26,-96.02,39.77,-86.15,529.517314535401
2,18,282,61.22,-149.9,39.77,-86.15,3018.66614279706
11,18,183,38.89,-77.03,39.77,-86.15,492.151687921743
16,18,238,43.62,-116.2,39.77,-86.15,1568.05945245927
56,18,218,41.13,-104.82,39.77,-86.15,986.676293600959
46,18,183,43.54,-96.73,39.77,-86.15,605.656325860073
33,18,196,42.99,-71.45,39.77,-86.15,794.525687144995
30,18,184,45.79,-108.52,39.77,-86.15,1206.07318083253
38,18,174,46.89,-96.81,39.77,-86.15,726.933439393817
23,18,141,43.68,-70.3,39.77,-86.15,861.148006656679
10,18,154,39.74,-75.55,39.77,-86.15,564.128521397508
44,18,117,41.82,-71.41,39.77,-86.15,784.7849005733
50,18,115,44.47,-73.21,39.77,-86.15,738.669467823067
17,19,10158,41.88,-87.63,41.58,-93.61,309.784063872924
31,19,5846,41.26,-96.02,41.58,-93.61,127.117972111819
27,19,4224,44.98,-93.27,41.58,-93.61,235.337920541075
48,19,3585,29.73,-95.39,41.58,-93.61,823.042149447579
29,19,3398,39.03,-94.56,41.58,-93.61,182.956484850621
6,19,3281,34.05,-118.24,41.58,-93.61,1437.96125366082
55,19,2665,43.04,-87.91,41.58,-93.61,308.834600042158
12,19,2446,30.33,-81.66,41.58,-93.61,1022.78262555568
4,19,1871,33.45,-112.07,41.58,-93.61,1155.2576998316
8,19,1778,39.74,-104.99,41.58,-93.61,610.823493083805
46,19,1754,43.54,-96.73,41.58,-93.61,208.895846756475
20,19,1789,37.69,-97.33,41.58,-93.61,333.685912869517
26,19,1182,42.36,-83.08,41.58,-93.61,544.660925673891
18,19,1151,39.77,-86.15,41.58,-93.61,411.169090372953
13,19,1119,33.75,-84.39,41.58,-93.61,738.780169714329
36,19,1003,40.67,-73.98,41.58,-93.61,1024.01058792464
53,19,1090,47.6,-122.33,41.58,-93.61,1467.23217892968
37,19,1089,35.21,-80.84,41.58,-93.61,819.362825120251
39,19,930,39.96,-82.99,41.58,-93.61,567.841249570379
47,19,870,36.15,-86.77,41.58,-93.61,525.359729087209
51,19,852,36.81,-76.12,41.58,-93.61,992.692306596584
42,19,840,39.96,-75.15,41.58,-93.61,972.963014150909
40,19,688,35.52,-97.5,41.58,-93.61,467.967150474304
32,19,567,36.17,-115.19,41.58,-93.61,1218.18756786173
5,19,587,34.75,-92.29,41.58,-93.61,476.513650185441
41,19,506,45.52,-122.67,41.58,-93.61,1475.88210259734
21,19,529,38.21,-85.65,41.58,-93.61,482.411459015756
24,19,422,39.31,-76.62,41.58,-93.61,907.6736033108
45,19,471,32.79,-79.94,41.58,-93.61,965.545835659453
49,19,489,40.77,-111.89,41.58,-93.61,952.984338330878
1,19,441,33.52,-86.81,41.58,-93.61,669.095511090468
38,19,399,46.89,-96.81,41.58,-93.61,399.470502638144
34,19,398,40.74,-74.18,41.58,-93.61,1012.83841074853
25,19,339,42.33,-71.08,41.58,-93.61,1158.44582001469
22,19,316,29.98,-90.03,41.58,-93.61,824.445793866598
35,19,276,35.1,-106.66,41.58,-93.61,836.63396115958
28,19,313,32.31,-90.2,41.58,-93.61,666.36240594918
56,19,263,41.13,-104.82,41.58,-93.61,583.309497869069
16,19,297,43.62,-116.2,41.58,-93.61,1156.90941438669
30,19,229,45.79,-108.52,41.58,-93.61,800.027551133325
15,19,262,21.3,-157.86,41.58,-93.61,3947.57523515734
9,19,212,41.18,-73.19,41.58,-93.61,1059.26798899676
2,19,233,61.22,-149.9,41.58,-93.61,2673.29736664769
33,19,111,42.99,-71.45,41.58,-93.61,1136.56188699347
54,19,121,38.35,-81.63,41.58,-93.61,673.211009991654
23,19,101,43.68,-70.3,41.58,-93.61,1192.9285693592
11,19,60,38.89,-77.03,41.58,-93.61,894.660055266148
10,19,67,39.74,-75.55,41.58,-93.61,955.660269235671
50,19,43,44.47,-73.21,41.58,-93.61,1049.37616021064
44,19,39,41.82,-71.41,41.58,-93.61,1145.14652001775
29,20,18918,39.03,-94.56,37.69,-97.33,176.546052605281
48,20,8305,29.73,-95.39,37.69,-97.33,559.834637079207
40,20,4952,35.52,-97.5,37.69,-97.33,149.927707048254
6,20,4550,34.05,-118.24,37.69,-97.33,1197.23972967764
8,20,3682,39.74,-104.99,37.69,-97.33,437.27457606312
12,20,3267,30.33,-81.66,37.69,-97.33,1030.58086922134
31,20,2590,41.26,-96.02,37.69,-97.33,256.041299593484
17,20,2237,41.88,-87.63,37.69,-97.33,591.190790852308
13,20,2186,33.75,-84.39,37.69,-97.33,775.737756830502
4,20,1816,33.45,-112.07,37.69,-97.33,879.036708605428
37,20,1800,35.21,-80.84,37.69,-97.33,933.066039507452
36,20,1580,40.67,-73.98,37.69,-97.33,1266.54810368168
19,20,1454,41.58,-93.61,37.69,-97.33,333.685912869517
51,20,1657,36.81,-76.12,37.69,-97.33,1168.33774789444
53,20,1548,47.6,-122.33,37.69,-97.33,1436.862645474
5,20,1322,34.75,-92.29,37.69,-97.33,346.865775593173
39,20,1258,39.96,-82.99,37.69,-97.33,788.536435713673
47,20,1246,36.15,-86.77,37.69,-97.33,593.902027105899
26,20,949,42.36,-83.08,37.69,-97.33,820.311475008523
18,20,941,39.77,-86.15,37.69,-97.33,620.412546668373
42,20,907,39.96,-75.15,37.69,-97.33,1203.85481578542
27,20,940,44.98,-93.27,37.69,-97.33,545.415286321921
1,20,933,33.52,-86.81,37.69,-97.33,657.838960830043
55,20,824,43.04,-87.91,37.69,-97.33,618.574570059797
35,20,798,35.1,-106.66,37.69,-97.33,549.59915134821
22,20,744,29.98,-90.03,37.69,-97.33,676.732266943298
32,20,675,36.17,-115.19,37.69,-97.33,992.745558398541
45,20,737,32.79,-79.94,37.69,-97.33,1038.0242837416
21,20,793,38.21,-85.65,37.69,-97.33,638.469947713611
24,20,667,39.31,-76.62,37.69,-97.33,1125.62872721348
34,20,528,40.74,-74.18,37.69,-97.33,1256.2137215938
41,20,542,45.52,-122.67,37.69,-97.33,1411.8455520987
15,20,683,21.3,-157.86,37.69,-97.33,3751.10476648429
49,20,595,40.77,-111.89,37.69,-97.33,808.472151765731
46,20,421,43.54,-96.73,37.69,-97.33,404.884498508058
28,20,458,32.31,-90.2,37.69,-97.33,548.408774333908
25,20,401,42.33,-71.08,37.69,-97.33,1422.85273038267
2,20,479,61.22,-149.9,37.69,-97.33,2760.77692243556
56,20,345,41.13,-104.82,37.69,-97.33,465.55651069372
38,20,259,46.89,-96.81,37.69,-97.33,635.551534741268
16,20,297,43.62,-116.2,37.69,-97.33,1069.64937007222
9,20,236,41.18,-73.19,37.69,-97.33,1309.22260355282
30,20,217,45.79,-108.52,37.69,-97.33,802.93113495179
54,20,168,38.35,-81.63,37.69,-97.33,856.79473028087
33,20,123,42.99,-71.45,37.69,-97.33,1408.22922201072
23,20,103,43.68,-70.3,37.69,-97.33,1471.3053092321
11,20,73,38.89,-77.03,37.69,-97.33,1104.34287707412
10,20,86,39.74,-75.55,37.69,-97.33,1182.54928194869
44,20,65,41.82,-71.41,37.69,-97.33,1403.6825045623
50,20,80,44.47,-73.21,37.69,-97.33,1337.47208710592
39,21,12333,39.96,-82.99,38.21,-85.65,187.132606360423
18,21,9979,39.77,-86.15,38.21,-85.65,110.926275283214
47,21,9465,36.15,-86.77,38.21,-85.65,154.915120888182
12,21,7424,30.33,-81.66,38.21,-85.65,589.012765898818
48,21,4981,29.73,-95.39,38.21,-85.65,808.002662133437
17,21,4042,41.88,-87.63,38.21,-85.65,274.091236257465
13,21,3782,33.75,-84.39,38.21,-85.65,315.494088782317
6,21,3078,34.05,-118.24,38.21,-85.65,1835.63982519822
26,21,2999,42.36,-83.08,38.21,-85.65,316.866183709142
37,21,3182,35.21,-80.84,38.21,-85.65,337.709096852934
51,21,2590,36.81,-76.12,38.21,-85.65,532.128371069586
36,21,2193,40.67,-73.98,38.21,-85.65,646.349171050953
54,21,1760,38.35,-81.63,38.21,-85.65,218.756821085523
42,21,1613,39.96,-75.15,38.21,-85.65,576.900237121355
29,21,1680,39.03,-94.56,38.21,-85.65,485.26075819705
1,21,1655,33.52,-86.81,38.21,-85.65,329.832212598417
45,21,1514,32.79,-79.94,38.21,-85.65,492.9751946883
8,21,1287,39.74,-104.99,38.21,-85.65,1044.6680177241
4,21,1197,33.45,-112.07,38.21,-85.65,1513.693408232
