"1","2","4","5","6","8","9","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","44","45","46","47","48","49","50","51","53","54","55","56"
714225.7188,116.2477,1743.7151,38262.0921,7439.8512,1115.9777,743.9851,185.9963,139.4972,35073.5844,178556.4297,278.9944,290.6192,10415.7917,5579.8884,2169.9566,1521.7878,5579.8884,148797.0247,255.7449,1115.9777,1394.9721,2557.4489,3347.9331,66958.6611,7101.6762,174.3715,1115.9777,597.8452,255.7449,1673.9665,627.7374,3487.4303,8768.3961,443.8548,3347.9331,4058.1007,697.4861,2441.2012,209.2458,8183.8364,475.5587,133917.3223,47827.6151,650.987,159.8406,2092.4582,1239.9752,619.9876,4184.9163,124.5511
13.4508,220377.7443,20.1762,8.4067,161.4095,16.8135,11.209,2.8022,2.1017,62.7704,31.3852,146.7359,11.0052,35.8688,20.1762,8.9672,8.4067,12.3299,13.4508,3.9231,16.8135,20.1762,31.3852,16.8135,8.4067,17.9344,3.0825,5.6045,10.0881,3.9231,24.6598,6.1649,53.8032,31.3852,2.2418,33.627,11.209,118.367,35.8688,3.0825,15.6926,2.522,20.1762,80.7047,8.9672,1.9616,24.6598,307.4466,5.6045,16.8135,1.6813
1192.5787,1908.1259,1302613.9499,817.7682,152650.0723,73272.0347,874.5577,238.5157,178.8868,4522.9651,2544.1679,6106.0029,5597.1693,3180.2098,1749.1154,795.0525,1908.1259,1033.5682,1362.9471,318.021,1431.0944,1749.1154,2544.1679,1431.0944,715.5472,2312.8799,5512.3637,1017.6671,20353.343,318.021,2067.1364,352791.2781,4240.2798,2544.1679,265.0175,2862.1889,3816.2518,13229.6729,3180.2098,258.392,1272.0839,583.0385,1749.1154,13992.9233,81413.3719,159.0105,2067.1364,20353.343,437.2789,1431.0944,4240.2798
13851.4763,135.2683,1484.0867,590996.3219,6156.2117,6925.7381,320.636,80.159,72.1431,6464.0223,4040.0139,270.5366,519.4304,5276.7529,2597.1518,3357.9336,19787.8233,1813.8838,7915.1293,112.2226,541.0733,577.1448,1077.337,2164.2932,69257.3815,36937.2701,226.7355,2098.7085,618.3695,112.2226,705.3993,577.1448,1385.1476,1154.2897,307.8106,1442.8621,46171.5876,1154.2897,1026.0353,88.1749,673.3357,799.1236,15110.7014,36937.2701,923.4318,56.1113,793.5742,1539.0529,192.3816,2885.7242,692.5738
19851.2271,81673.6202,1143430.683,11910.7363,6098296.9759,285857.6707,12704.7854,3176.1963,2977.6841,74867.4852,37433.7426,381143.561,178661.0442,44466.7488,25523.0063,13895.859,14292.8835,17866.1044,19851.2271,4367.27,23821.4726,23821.4726,34938.1598,19057.178,11910.7363,27791.718,47642.9451,7940.4909,653388.9617,4367.27,28585.7671,214393.2531,63523.9268,37433.7426,2779.1718,40836.8101,23821.4726,527737.2383,44466.7488,3573.2209,21836.3498,2977.6841,25523.0063,129935.3049,355733.9903,2183.635,30627.6076,871185.2823,7940.4909,19057.178,26468.3028
798.2589,1746.1914,19158.2137,931.3021,55018.46,953653.3066,665.2158,166.3039,124.728,3476.861,1738.4305,2793.9062,24383.1811,2709.2423,1117.5625,3973.5554,40638.6352,731.7373,1241.7361,232.8255,931.3021,1117.5625,1738.4305,7450.4165,776.085,11920.6663,65563.6648,8278.2405,7982.5891,232.8255,1365.9097,93662.3783,2980.1666,1738.4305,3973.5554,1862.6041,11462.1792,10244.3226,1986.7777,182.9343,931.3021,4470.2499,1117.5625,16763.437,146715.8933,116.4128,1365.9097,16556.481,332.6079,1396.9531,143047.996
455.7314,77.6815,375.9784,244.1418,1988.6462,341.7986,700003.463,1615.775,976.5673,2460.9497,1118.6135,85.4496,93.9946,1822.9257,1002.6091,244.1418,170.8993,478.518,420.6752,30288.6114,7291.7027,106944.9735,3281.2662,911.4628,244.1418,455.7314,59.8147,148.1127,170.8993,30288.6114,34027.9461,119.6295,63636.6785,2237.227,71.208,2734.3885,222.1691,239.259,16827.0063,30625.1515,1025.3957,78.3288,626.6307,1367.1943,170.8993,15144.3057,6960.2617,455.7314,410.1583,911.4628,34.1799
58.2549,6.2061,40.9605,30.3411,194.183,39.01,516.3503,223698.8562,4660.3928,655.3677,262.1471,9.7525,13.6535,369.6946,238.3155,50.0628,24.8245,126.0323,54.614,163.8419,23301.9642,806.6065,1123.4876,145.6373,36.4093,75.0942,8.5334,25.4865,17.0669,163.8419,1456.3728,12.8002,2542.0325,491.5258,18.7736,728.1864,27.307,34.1337,13981.1785,136.5349,262.1471,10.9228,131.0735,238.3155,21.4555,81.921,9532.6217,59.1651,177.4954,182.0466,3.901
41.3015,3.52,26.5509,20.6507,123.9044,22.1258,220.2745,550.6863,169170.8357,660.8236,231.2883,5.5314,8.448,240.2995,185.8566,33.0412,17.2089,129.8046,35.4013,77.0961,15859.7658,396.4941,770.9608,112.6404,22.1258,55.0686,5.1627,18.7734,11.0629,77.0961,519.2185,8.1128,881.0981,1541.9217,13.7672,991.2354,22.9453,20.6507,961.1979,64.9023,355.8281,7.744,99.1235,148.6853,11.8004,41.3015,12922.7722,37.5468,508.3258,177.0063,2.816
