"","1","2","4","5","6","8","9","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","44","45","46","47","48","49","50","51","53","54","55","56"
"1",0,198578314,157529075,15991322,163301703,174374189,177846233,177846233,177846233,46028123,10301890,172105022,195959130,80981829,83315664,95099349,103520448,64256877,7666073,177846233,177846233,177846233,159597586,94983293,10655991,73514408,191280995,98231838,169936007,177846233,177846233,150234304,177846233,79673629,101799171,137518988,72255764,196700586,177846233,177846233,56269252,103104729,11084192,45407576,174374189,162755500,159253078,192022451,136704328,90581811,169696054
"2",316650227,0,316650227,316650227,251248870,316650227,316650227,316650227,316650227,316650227,316650227,54896986,208833499,316650227,316650227,316650227,316650227,316650227,316650227,316650227,316650227,316650227,316650227,316650227,316650227,316650227,316650227,316650227,306096225,316650227,316650227,316650227,316650227,316650227,316650227,316650227,316650227,99492137,316650227,316650227,316650227,316650227,316650227,316650227,316650227,316650227,316650227,86347300,316650227,316650227,316650227
"4",257715096,73239594,0,245496578,42084680,27990709,262439344,260756964,260756964,256674237,260756964,57320822,65357964,262439344,260756964,252602039,152940236,260756964,245496578,262439344,260756964,262439344,262439344,262439344,255342920,217496909,49457617,169784162,42084680,262439344,260756964,2091630,260756964,260756964,224537984,260756964,125441545,65357964,260756964,262439344,260756964,165463219,260756964,168355993,16897730,262439344,260756964,65357964,260756964,262439344,41999201
"5",27603891,136839182,117997998,0,121883803,48940273,192478204,192478204,183824089,96332943,87868003,129575562,99492137,77237477,92392717,50328930,17961297,83174211,38570401,199100447,186955460,198565339,177732536,89121493,7666073,17961297,118085292,49818056,121883803,195577401,192478204,106613251,192478204,171551937,86558210,159943948,12924310,106006221,192478204,192478204,158731410,57493219,32841327,35580483,99492137,199100447,183824089,118826748,182492772,77991911,48940273
"6",304524024,22147522,11950265,304524024,0,51930191,315908771,311818795,304524024,304524024,304524024,1427559,26190847,311818795,304524024,304524024,248481694,304524024,302841644,315908771,304524024,315908771,315908771,315908771,304524024,304524024,60325020,303192707,2917563,315908771,315908771,27952738,315908771,304524024,315908771,304524024,239122667,20067417,311818795,315908771,304524024,315908771,304524024,259581589,23838802,315908771,304524024,20067417,304524024,315908771,57702819
"8",245726003,61314639,54159250,174212391,59931606,0,247641535,247641535,247641535,247057320,247057320,70436251,20651632,219727125,247641535,86572196,21814211,247641535,192352186,247641535,247641535,247641535,247641535,83582278,192352186,67390978,6349322,44278841,55841630,247641535,247641535,9032702,247641535,247057320,41393369,247641535,51853563,59818749,247641535,247641535,247057320,40352510,247057320,112796406,8226026,247641535,247641535,59818749,247641535,199113648,584215
"9",229586012,217716420,304731112,238555506,306096225,305354769,0,48924589,59165718,199466347,221294656,307523784,306096225,172800113,176379990,243261890,293346365,201671602,237801072,11177659,57334695,10554002,118806992,176687794,238555506,249579305,284741292,254802905,305354769,11177659,28504255,304731112,28504255,151063357,228116125,141097129,293346365,306096225,48924589,9222685,155741492,234189428,229586012,291663985,305354769,11177659,69320506,277072642,146055097,172800113,305354769
"10",178335601,218665341,259866441,193690835,260607897,251456335,54087356,0,6689138,103916168,126687266,253625350,231584314,111987410,110447074,163792011,209314577,116386788,186812971,56042330,6689138,56042330,59770743,126065968,184721341,189363456,226508547,177373431,259866441,56042330,44864671,259866441,44864671,86625873,133505503,76571541,248481694,227250003,12782275,56042330,86625873,175333026,150421191,207632197,251456335,56042330,15099244,227250003,66388492,111987410,251456335
"11",166346370,214138279,244504091,178328485,244504091,244504091,62994574,19734519,0,75705332,96963924,246673106,219674102,105035166,93078532,153797899,193952227,83860026,171383357,62994574,6003323,62994574,53081605,108958936,172246353,161797735,218932646,156839767,244504091,62994574,59697293,244504091,59697293,35655775,115774814,47308977,193952227,219674102,48238774,62994574,56955067,158522147,126316050,196721531,244504091,62994574,8410106,219674102,28058363,83892673,218932646
