"","1","2","4","5","6","8","9","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","44","45","46","47","48","49","50","51","53","54","55","56"
"1",0,189797280,149193496,15648430,154883971,165722584,172460674,172460674,172460674,42767390,9711881,163452276,187139430,79595921,81332936,92942200,98831877,63017393,7515080,172460674,172460674,172460674,156013432,92816588,10437044,71525354,182594898,95997449,161374403,172460674,172460674,142450666,172460674,75493382,99227218,134509838,68021275,187853340,172460674,172460674,52645328,100627020,10703492,42297149,165722584,158925965,153929696,183308808,133455012,88847982,161178052
"2",303172266,0,303172266,303172266,238868840,303172266,303172266,303172266,303172266,303172266,303172266,51966191,199419460,303172266,303172266,303172266,303172266,303172266,303172266,303172266,303172266,303172266,303172266,303172266,303172266,303172266,303172266,303172266,292907609,303172266,303172266,303172266,303172266,303172266,303172266,303172266,303172266,94318667,303172266,303172266,303172266,303172266,303172266,303172266,303172266,303172266,303172266,81512004,303172266,303172266,303172266
"4",247510050,69066458,0,235628817,40021907,26702233,251856128,250285382,250285382,246519353,250285382,54250847,61550839,251856128,250285382,242391446,146532576,250285382,235628817,251856128,250285382,251856128,251856128,251856128,245191724,207616408,46832049,162500770,40021907,251856128,250285382,2064552,250285382,250285382,215952707,250285382,119495462,61550839,250285382,251856128,250285382,158282871,250285382,159959003,15715568,251856128,250285382,61550839,250285382,251856128,40011672
"5",26504236,131295460,110524350,0,114249810,46418844,186714759,186714759,178353186,91719071,83791933,121638511,94318667,75999242,90250874,49317514,17494395,81204155,35679015,193060608,181403931,192710733,173540356,87049688,7515080,17494395,112849645,48438918,114249810,189740185,186714759,99944029,186714759,166316707,84460406,156373122,12614108,100723052,186714759,186714759,153476204,55920047,31682008,32757051,94318667,193060608,178353186,113563555,177025557,76673957,46418844
"6",291878035,20572613,11174129,291878035,0,49340808,302458356,298620865,291878035,291878035,291878035,1363963,24231337,298620865,291878035,291878035,236497901,291878035,290307289,302458356,291878035,302458356,302458356,302458356,291878035,291878035,56999165,290550406,2702405,302458356,302458356,26179431,302458356,291878035,302458356,291878035,227574609,18619501,298620865,302458356,291878035,302458356,291878035,247638315,22122740,302458356,291878035,18619501,291878035,302458356,55031283
"8",236155513,57892115,51268963,166111130,56677200,0,238047629,238047629,238047629,237483142,237483142,66488600,19183988,212805658,238047629,84924303,21232525,238047629,183492845,238047629,238047629,238047629,238047629,82002339,183492845,65913518,5901262,43391569,52839709,238047629,238047629,8471724,238047629,237483142,40622322,238047629,48628878,56503490,238047629,238047629,237483142,39631625,237483142,106036653,7612970,238047629,238047629,56503490,238047629,193960121,564487
"9",220870542,208569711,291567820,229221645,292907609,292193699,0,48203948,58081886,191558678,212914006,294271572,292907609,168903447,172238502,233613553,280987499,195628571,228546930,10890536,56227647,10264657,116774258,172322165,229221645,239394846,273348162,244293876,292193699,10890536,28199324,291567820,28199324,146009708,219531821,138088952,280987499,292907609,48203948,8937028,150554240,225448339,220870542,279416753,292193699,10890536,67656209,266038373,142724601,168903447,292193699
"10",170253950,209469304,247078222,184732047,247792132,239054523,53426626,0,6393871,99109096,121827109,241132396,220922896,109033779,107655256,156993191,199178399,113174234,178445496,55380134,6393871,55380134,59034547,122366804,176380944,180474377,216199216,169606758,247078222,55380134,44489598,247078222,44489598,82181620,129403313,74964181,236497901,216913126,12711160,55380134,82181620,167673514,145011979,197607653,239054523,55380134,14417570,216913126,64456902,109033779,239054523
"11",158685425,204990597,232366285,170020110,232366285,232366285,62068372,19399398,0,71469126,92420858,234444158,209599009,102345541,90856100,147529621,184466462,81809381,163565712,62068372,5788645,62068372,52640676,106104243,164381878,154940602,208885099,150304953,232366285,62068372,58798102,232366285,58798102,33799791,112514873,46950201,184466462,209599009,47598722,62068372,53250554,151875699,121852366,187226313,232366285,62068372,8023699,209599009,27316079,82454111,208885099
