"","1","2","4","5","6","8","9","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","44","45","46","47","48","49","50","51","53","54","55","56"
"1",0,199886368,158734792,16027841,164524978,175635324,178699795,178699795,178699795,46663444,10410330,173347149,197268088,81197479,83658040,95399835,104154128,64458071,7659070,178699795,178699795,178699795,160088082,95280811,10660415,73767071,192597528,98544101,171183056,178699795,178699795,151311430,178699795,80459658,102191352,137918412,72824156,198007788,178699795,178699795,56944035,103462147,11161067,45795722,175635324,163302412,160130781,193337228,137149494,90824971,170964764
"2",318686660,0,318686660,318686660,253207010,318686660,318686660,318686660,318686660,318686660,318686660,55319782,210235122,318686660,318686660,318686660,318686660,318686660,318686660,318686660,318686660,318686660,318686660,318686660,318686660,318686660,318686660,318686660,308087799,318686660,318686660,318686660,318686660,318686660,318686660,318686660,318686660,100291477,318686660,318686660,318686660,318686660,318686660,318686660,318686660,318686660,318686660,87111941,318686660,318686660,318686660
"4",259232814,73891184,0,246957127,42328402,28171643,264051571,262333856,262333856,258180332,262333856,57777197,65957444,264051571,262333856,254139455,153882318,262333856,246957127,264051571,262333856,264051571,264051571,264051571,256845720,219062257,49957656,170869325,42328402,264051571,262333856,2091784,262333856,262333856,225824212,262333856,126279026,65957444,262333856,264051571,262333856,166563172,262333856,169687622,17123744,264051571,262333856,65957444,262333856,264051571,42321985
"5",27779544,137655776,119124028,0,123020520,49365993,193397430,193397430,184689650,97143941,88619658,130750843,100291477,77441192,92766055,50425333,18004201,83517835,38955688,200059347,187831200,199504100,178340792,89409980,7659070,18004201,118860491,49958071,123020520,196515590,193397430,107557041,193397430,172346819,86854705,160442559,12946704,106821363,193397430,193397430,159567991,57668631,33047824,35954343,100291477,200059347,184689650,119600191,183355038,78196134,49365993
"6",306379973,22481704,12105697,306379973,0,52367338,317946960,313803335,306379973,306379973,306379973,1424393,26598947,313803335,306379973,306379973,250320733,306379973,304662258,317946960,306379973,317946960,317946960,317946960,306379973,306379973,60932980,305045361,2969905,317946960,317946960,28237589,317946960,306379973,317946960,306379973,240900323,20408131,313803335,317946960,306379973,317946960,306379973,261390659,24167752,317946960,306379973,20408131,306379973,317946960,58157524
"8",247130997,61840201,54565236,175512243,60426576,0,249044540,249044540,249044540,248465609,248465609,71066513,20987062,220749267,249044540,86799440,21878414,249044540,193743211,249044540,249044540,249044540,249044540,83798095,193743211,67576255,6450170,44346186,56282951,249044540,249044540,9135792,249044540,248465609,41467352,249044540,52289329,60345559,249044540,249044540,248465609,40414870,248465609,113856646,8367593,249044540,249044540,60345559,249044540,199785654,578931
"9",230875577,219063964,306723755,239913119,308087799,307348099,0,48938335,59218926,200642092,222520532,309512192,308087799,173304149,176946131,244690987,295156768,202580304,239158177,11223205,57401922,10598861,119044495,177276686,239913119,251110651,286384486,256422615,307348099,11223205,28475097,306723755,28475097,151896086,229397509,141491709,295156768,308087799,48938335,9264249,156566646,235459002,230875577,293439053,307348099,11223205,69487159,278660599,146512977,173304149,307348099
"10",179600444,220020787,261887720,195077084,262627420,253424133,54100284,0,6718774,104758842,127510784,255588226,233200220,112460357,110912339,164782140,210962236,116915017,188131326,56059240,6718774,56059240,59847902,126623481,186039542,190767021,228063596,178565131,261887720,56059240,44836035,261887720,44836035,87440349,134158366,76824934,250320733,228803296,12787641,56059240,87440349,176513768,151305171,209244521,253424133,56059240,15182361,228803296,66719507,112460357,253424133
"11",167562256,215490667,246443442,179632806,246443442,246443442,63039931,19768332,0,76459078,97778151,248607535,221198261,105479666,93460961,154700407,195517958,84212741,172619753,63039931,6023868,63039931,53129128,109374557,173492621,162822717,220458561,157801449,246443442,63039931,59732188,246443442,59732188,35980422,116285098,47338942,195517958,221198261,48243429,63039931,57638941,159519164,127104912,198241443,246443442,63039931,8463587,221198261,28197155,84106197,220458561
"12",63463658,320111053,240727268,149339746,240727268,240727268,157736182,157736182,157736182,0,53372243,242891361,254163833,213223839,197909744,220903774,188084069,150666271,77038430,157736182,157736182,157736182,205956575,257007563,85422014,183786330,307348099,215286290,240727268,157736182,157736182,240727268,157736182,41127596,278588463,198169488,185114164,276461343,157736182,157736182,15289501,256422615,123268456,101586683,240727268,187407575,123841335,308087799,167476590,220749267,252467310
"13",10410330,270723792,186045654,73473789,186045654,207678418,140617053,122048039,122048039,25984881,0,198182861,209495422,91607809,62979477,107627169,119235018,44074627,49366018,147325852,122048039,140617053,141762290,108679651,27779544,134105438,209495422,139066708,186045654,147325852,140617053,186045654,140617053,17106505,115590192,99032985,118480076,210235122,134826867,140617053,36253114,113872477,21571397,69021521,207678418,147325852,99005623,210235122,67676330,111503534,207678418
"15",320111053,97099861,320111053,320111053,309512192,320111053,320111053,320111053,320111053,320111053,320111053,0,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053,320111053
"16",267021476,12306687,60756052,267021476,54565236,41327106,257007563,264051571,264051571,267021476,267021476,56059482,0,257007563,264051571,255857170,194823052,267021476,306379973,257007563,264051571,257007563,257007563,234709338,267021476,256422615,4732455,172587040,54565236,257007563,264051571,104966458,264051571,267021476,98656633,264051571,194823052,11566987,264051571,257007563,267021476,143885465,267021476,295156768,3101042,257007563,264051571,11566987,264051571,257007563,32068135
"17",135800429,104314440,145955964,97968192,145037351,125811294,122048039,132458369,139167168,197068795,116580847,147201444,109083008,0,11110346,23393451,67011027,31295799,145782013,122816957,139167168,122048039,21632764,18041723,145782013,21878414,106081663,30988427,145037351,117026771,122048039,138532602,122048039,164674914,25779806,34560114,102279560,109822708,122048039,122048039,172346819,27636042,70743045,141924975,137378281,108096456,172909609,106821363,95895569,5790186,97516021
"18",75143004,130997698,171183056,83273417,171183056,145722257,110937693,115389961,115389961,103802019,73958663,166689071,150157109,18569014,0,39835939,92288840,4452268,116384981,105916425,115389961,105916425,34411592,36927221,101095480,46013658,121861836,52959416,164524978,105916425,110937693,163759694,110937693,94098427,47079237,23449768,83934502,150896809,115389961,110937693,106886068,51010553,28229475,108244761,153145619,95648192,146763904,122601536,28892061,18569014,150157109
"19",170703806,84942923,122125373,76615339,119878970,38185556,187407575,181841345,187831200,227527276,183632104,122043063,91043257,51312124,59837927,0,14862651,90342801,133003185,187407575,184829855,187407575,137271953,7194040,133003185,10931335,37800718,1915947,91583697,187407575,187407575,110558386,187407575,198608430,9109987,149654527,46159269,87111941,181841345,187407575,226903703,8355045,126410006,80623070,91583697,166443962,192501760,87851641,186496588,40766436,28926585
"20",161077164,88084473,67457565,25645358,79024552,11383642,210627135,210627135,209872193,230435994,218947235,81188645,78636993,104784760,140966421,36172279,0,174613251,109726903,210627135,209872193,210627135,184992962,53558413,94437402,8022617,40942268,12037035,79024552,210627135,210627135,25328871,210627135,231728368,38558634,205201633,3931316,78636993,210627135,210627135,233743737,18358207,130013630,42887004,75966104,205956575,208999325,84203223,208999325,81197479,15224939
"21",32231812,152316771,175635324,63063459,175635324,166512496,117595771,110937693,109603081,75764172,57824511,177799417,159803697,35200206,6658078,53426678,99701860,0,85422014,112574503,110937693,117595771,48676860,56467131,64458401,59380535,128519914,59617494,175635324,112574503,117595771,175635324,117595771,36675328,67641745,30107846,77276424,160543397,110937693,117595771,74823876,60669976,6708799,77481520,166512496,131143517,109415953,167528001,13476654,55567636,166512496
"22",24778199,275394352,134576605,30315918,134576605,170964764,206963475,204174660,204174660,58042803,67300585,136740698,180937878,184344764,202580304,151913717,108824688,162819008,0,207718417,204174660,207718417,214558451,181947246,2988510,138775998,199085092,146838310,134576605,207718417,206090607,123009618,206090607,169345474,218780204,209872193,61444797,193337228,204174660,207718417,114545138,148556025,80434873,28295273,170964764,210627135,189360210,198007788,198608430,194173769,185608438
"23",249044540,198551756,317946960,265303761,320111053,317946960,61705319,72680816,114055349,235659684,242098782,320111053,318686660,214558451,214558451,264051571,317946960,242853724,261281374,0,104581813,9264249,167529364,236043950,258180332,267021476,317946960,306379973,318686660,8208576,62400225,317946960,62400225,195466880,252603582,201420047,317946960,318686660,70863812,12837546,189360210,278588463,242853724,306379973,317946960,1973131,145429292,310771198,187831200,189503209,317946960
"24",176727674,205910236,252467310,194120261,252467310,252467310,55057107,13744464,694906,94142596,103802019,254631403,227222129,111503534,99484829,160724275,201541826,107494607,178643621,57016063,0,57016063,53824034,115398425,185082719,189810198,226482429,163825317,252467310,57016063,46848531,252467310,46848531,86483526,122308966,60532833,201541826,227222129,42219561,57016063,70371608,172587040,144501085,207235216,252467310,57016063,9158493,227222129,35550139,84801103,231503697
"25",239415383,259257789,316612348,260999244,318776441,316612348,45891708,62030892,85775779,224385726,237918171,318776441,317352048,192260226,213223839,262716959,309188986,240764170,254872589,2683399,75507546,0,153228293,232991623,248452925,265686864,316612348,265686864,317352048,1348787,52872399,316612348,52872399,186052467,251268970,174217365,309188986,317352048,62030892,1055673,180262281,277253851,240170325,303696574,316612348,3307743,90797047,317630987,176016396,187589666,316612348
"26",149704859,121024584,207678418,169900358,207678418,185608438,74015428,95943311,92635568,184289967,126553961,187772531,170964764,25227092,35548824,64587745,145021306,54484957,171924847,72198424,94608699,72198424,0,43585299,163461260,123695108,132972182,70778561,196018768,72198424,85675078,207678418,85675078,116859182,53737315,13476654,152829836,164995665,85675078,74015428,152993349,65122244,96514657,185226966,185608438,63734837,113868221,157554887,41574007,25227092,180937878
"27",226429412,68324954,129010375,154905976,126021865,43799763,184266025,190396085,193397430,241225914,231058382,125184613,81545711,54453674,105051059,12037035,28069230,158148448,187174503,184266025,193397430,184266025,131705723,0,179058851,34657242,27172799,14945753,126021865,184266025,184266025,117443388,184266025,241225914,754942,166008789,89500732,81545711,187407575,184266025,241225914,2788815,197954315,175253852,94725247,157736182,204174660,78636993,204174660,35200206,33785850
"28",20107639,194214459,126021865,3001345,131588095,138590122,190396085,184829855,181688305,61031313,60813021,133752188,156815187,128236508,109955516,92411325,33635460,87201251,4670560,203047857,181688305,196502755,182084244,98269321,0,63832803,177949368,92411325,131588095,199504100,190396085,114454878,190396085,148322789,105179862,177205875,49300819,157554887,190396085,190396085,109874578,98656633,36036334,32965833,150157109,203047857,181688305,178689068,180353693,161267265,156815187
